L,N,nmax,filling,U,W,dim,observable,entropy_mean,entropy_stderr,pr_normalized_mean,pr_normalized_stderr,onsite_pair_density_mean,onsite_pair_density_stderr,n_realizations
7,7,2,1.0,1.0,11.0,393,fock_entropy_normalized,0.42115657865071604,0.0054009421467755905,0.02378565138658464,0.0010295511034422282,0.6201874250095261,0.00027034026197454757,500
7,7,2,1.0,1.0,12.0,393,fock_entropy_normalized,0.388997228149386,0.005278872528241772,0.01973692583146444,0.0008235848793854158,0.6196698744638881,0.00027732458137853404,500
7,7,2,1.0,1.0,13.0,393,fock_entropy_normalized,0.35973078148005594,0.0052188404976109505,0.0164318418330875,0.0006068632485783827,0.6189417790374679,0.0003147934299340944,500
7,7,2,1.0,1.0,14.0,393,fock_entropy_normalized,0.331273161504654,0.004892325148305026,0.01413881677245752,0.0006141952248404728,0.618637936574132,0.00031075043366945196,500
7,7,2,1.0,1.0,15.0,393,fock_entropy_normalized,0.3272344968730424,0.005170408186686564,0.014337114285632658,0.0006607455588266887,0.618113154673106,0.00032757168419213516,500
7,7,2,1.0,2.0,1.0,393,fock_entropy_normalized,0.854732485551386,6.119737699500474e-05,0.268065958738948,0.0001526422897278198,0.650509685533608,1.4700469735868112e-05,500
7,7,2,1.0,2.0,2.0,393,fock_entropy_normalized,0.84413071047947,0.0003364718858745401,0.24538457643747,0.0006779980220122474,0.6489195485726481,6.177595255340152e-05,500
7,7,2,1.0,2.0,3.0,393,fock_entropy_normalized,0.817642260805984,0.0011373576202750486,0.202488879828588,0.0015994336143889953,0.6451345022875421,0.0001265136554551489,500
7,7,2,1.0,2.0,4.0,393,fock_entropy_normalized,0.772027673407966,0.002195779194321924,0.1520134547710662,0.0021295023940390415,0.6404693719097581,0.00017215403178898192,500
7,7,2,1.0,2.0,5.0,393,fock_entropy_normalized,0.712635859844812,0.0034077390153340915,0.1096002844282942,0.0022370141380965926,0.636232278381602,0.00020576446867149275,500
7,7,2,1.0,2.0,6.0,393,fock_entropy_normalized,0.64797319700608,0.0042165300491548725,0.0773803820131532,0.0019684051424033407,0.632310711797048,0.00020413817455591107,500
7,7,2,1.0,2.0,7.0,393,fock_entropy_normalized,0.5969668657879399,0.004849190994583031,0.059824594656629544,0.00180294822797032,0.6297135891139239,0.0002293761243290361,500
7,7,2,1.0,2.0,8.0,393,fock_entropy_normalized,0.540265310799824,0.005285263083098903,0.044848174591889944,0.0015547182731926303,0.6271298658047579,0.00023717465552451584,500
7,7,2,1.0,2.0,9.0,393,fock_entropy_normalized,0.49082052729223,0.005380006952928153,0.03459067488719334,0.0013382078691370162,0.625565197368428,0.00022727549627450972,500
7,7,2,1.0,2.0,10.0,393,fock_entropy_normalized,0.4522204889661,0.00530867606287941,0.027347445613361117,0.0009660308064257934,0.6235695039727099,0.00023249320757982996,500
7,7,2,1.0,2.0,11.0,393,fock_entropy_normalized,0.41788680844224396,0.005250315043836423,0.0233487767512126,0.0009850571783900988,0.6222757408432401,0.00025506508541708005,500
