L,N,nmax,W_over_t,observable,n_disorder,U_peak,peak_value,quality_flag
7,7,7,2.0,M_per_edge,100,0.0,0.8220449705164212,boundary
7,7,7,2.0,M_per_edge,300,0.0,0.8242840330609641,boundary
7,7,7,2.0,M_sum,100,0.007463304664522078,5.648329856222621,ok
7,7,7,2.0,M_sum,300,0.00646377934725378,5.6515048488385835,ok
7,7,7,2.0,S2_per_edge,100,0.0,0.5968620222056082,boundary
7,7,7,2.0,S2_per_edge,300,0.0,0.5982190019585523,boundary
7,7,7,2.0,S2_sum,100,0.007812990022650769,4.101314981264743,ok
7,7,7,2.0,S2_sum,300,0.0070788779349964595,4.101875742319301,ok
7,7,7,2.0,Sstar_mean,100,0.008915881934870046,1.5069694327375422,ok
7,7,7,2.0,Sstar_mean,300,0.006452221951290417,1.507842912503909,ok
7,7,7,2.1,M_per_edge,100,0.0,0.8111190139106141,boundary
7,7,7,2.1,M_per_edge,300,0.0,0.8133832050314873,boundary
7,7,7,2.1,M_sum,100,0.006426710562891208,5.572957860342816,ok
7,7,7,2.1,M_sum,300,0.0052432295357361285,5.576529455952367,ok
7,7,7,2.1,S2_per_edge,100,0.0,0.5905545500522495,boundary
7,7,7,2.1,S2_per_edge,300,0.0,0.5919424783727064,boundary
7,7,7,2.1,S2_sum,100,0.006760886959438864,4.057759368298996,ok
7,7,7,2.1,S2_sum,300,0.005872350372907435,4.058674555388375,ok
7,7,7,2.1,Sstar_mean,100,0.007395469545197387,1.5012572658534087,ok
7,7,7,2.1,Sstar_mean,300,0.0051919290882180185,1.5022909583835113,ok
7,7,7,2.2,M_per_edge,100,0.0,0.8003536638861901,boundary
7,7,7,2.2,M_per_edge,300,0.0,0.8026340104735644,boundary
7,7,7,2.2,M_sum,100,0.006985870803613419,5.499009835819547,ok
7,7,7,2.2,M_sum,300,0.006207214353815848,5.502803800496112,ok
7,7,7,2.2,S2_per_edge,100,0.0,0.5843005047850434,boundary
7,7,7,2.2,S2_per_edge,300,0.0,0.5857141799960741,boundary
7,7,7,2.2,S2_sum,100,0.007334551984639699,4.014820616223155,ok
7,7,7,2.2,S2_sum,300,0.006823052523143776,4.015971216736525,ok
7,7,7,2.2,Sstar_mean,100,0.006451152189726717,1.4957230801461592,ok
7,7,7,2.2,Sstar_mean,300,0.0,1.496902397368788,boundary
7,7,7,2.3,M_per_edge,100,0.0,0.7897592800950826,boundary
7,7,7,2.3,M_per_edge,300,0.0,0.7920477236793967,boundary
7,7,7,2.3,M_sum,100,0.007932842678474918,5.42597065815432,ok
7,7,7,2.3,M_sum,300,0.006559397389851296,5.4300678891151675,ok
7,7,7,2.3,S2_per_edge,100,0.0,0.5781081745528561,boundary
7,7,7,2.3,S2_per_edge,300,0.0,0.5795427728870096,boundary
7,7,7,2.3,S2_sum,100,0.008553392975320316,3.9720991146962703,ok
7,7,7,2.3,S2_sum,300,0.007528920828878873,3.973562672961351,ok
7,7,7,2.3,Sstar_mean,100,0.005255864718610721,1.490121414017504,ok
7,7,7,2.3,Sstar_mean,300,0.0,1.4914450404472672,boundary
7,7,7,2.4000000000000004,M_per_edge,100,0.0,0.7793435867844098,boundary
7,7,7,2.4000000000000004,M_per_edge,300,0.0,0.7816329422475592,boundary
7,7,7,2.4000000000000004,M_sum,100,0.006637400440658137,5.354035234538167,ok
7,7,7,2.4000000000000004,M_sum,300,0.0,5.358436495018708,boundary
7,7,7,2.4000000000000004,S2_per_edge,100,0.0,0.5719843218061695,boundary
7,7,7,2.4000000000000004,S2_per_edge,300,0.0,0.5734353970973818,boundary
7,7,7,2.4000000000000004,S2_sum,100,0.008453304380336282,3.9297664707898283,ok
7,7,7,2.4000000000000004,S2_sum,300,0.006807439009308147,3.9314969066111884,ok
7,7,7,2.4000000000000004,Sstar_mean,100,0.0,1.4850799747073389,boundary
7,7,7,2.4000000000000004,Sstar_mean,300,0.0,1.4862487526399009,boundary
7,7,7,2.5,M_per_edge,100,0.0,0.7691121167543402,boundary
7,7,7,2.5,M_per_edge,300,0.0,0.7713960228592673,boundary
7,7,7,2.5,M_sum,100,0.0025023922611658086,5.2835324896270475,ok
7,7,7,2.5,M_sum,300,0.0,5.2881752344853385,boundary
7,7,7,2.5,S2_per_edge,100,0.0,0.5659344056642042,boundary
7,7,7,2.5,S2_per_edge,300,0.0,0.5673978822585309,boundary
7,7,7,2.5,S2_sum,100,0.00838881263457136,3.8880370431109292,ok
7,7,7,2.5,S2_sum,300,0.000369416794222849,3.8900117779085743,ok
7,7,7,2.5,Sstar_mean,100,0.19514854247982177,1.4798468489671517,ok
7,7,7,2.5,Sstar_mean,300,0.0,1.4809514809337287,boundary
8,5,5,0.8,M_per_edge,100,0.0,0.9438878576580236,boundary
8,5,5,0.8,M_per_edge,300,0.0,0.9438060889885617,boundary
8,5,5,0.8,M_sum,100,0.015061633040010484,5.8366141822749,ok
8,5,5,0.8,M_sum,300,0.0,5.833275062667871,boundary
8,5,5,0.8,S2_per_edge,100,0.0,0.664350974707747,boundary
8,5,5,0.8,S2_per_edge,300,0.0,0.6643145288242917,boundary
8,5,5,0.8,S2_sum,100,0.01674489407730236,4.108230363315848,ok
8,5,5,0.8,S2_sum,300,0.0,4.105886999476013,boundary
8,5,5,0.8,Sstar_mean,100,0.014390281303479453,1.5121346687024693,ok
8,5,5,0.8,Sstar_mean,300,0.0,1.5116748337140047,boundary
8,5,5,0.9,M_per_edge,100,0.0,0.9315686693976808,boundary
8,5,5,0.9,M_per_edge,300,0.0,0.9314564500108705,boundary
8,5,5,0.9,M_sum,100,0.016404395509411657,5.760671535165334,ok
8,5,5,0.9,M_sum,300,0.0,5.756907679460826,boundary
8,5,5,0.9,S2_per_edge,100,0.0,0.6578456463445346,boundary
8,5,5,0.9,S2_per_edge,300,0.0,0.6577944015175916,boundary
8,5,5,0.9,S2_sum,100,0.01796766338762339,4.068199351966596,ok
8,5,5,0.9,S2_sum,300,0.0,4.065567576598152,boundary
8,5,5,0.9,Sstar_mean,100,0.02273169571668943,1.5080319363801273,vertex_outside_fit_window
8,5,5,0.9,Sstar_mean,300,0.0,1.5075303373045075,boundary
8,5,5,1.0,M_per_edge,100,0.0,0.9187248109085104,boundary
8,5,5,1.0,M_per_edge,300,0.0,0.9185804289362482,boundary
8,5,5,1.0,M_sum,100,0.015252102889421885,5.6815614643130505,ok
8,5,5,1.0,M_sum,300,0.0,5.677286356152318,boundary
8,5,5,1.0,S2_per_edge,100,0.0,0.6509983848957313,boundary
8,5,5,1.0,S2_per_edge,300,0.0,0.6509308546236647,boundary
8,5,5,1.0,S2_sum,100,0.015738495947675755,4.0260674135392325,ok
8,5,5,1.0,S2_sum,300,0.0,4.023124982995044,boundary
8,5,5,1.0,Sstar_mean,100,0.01744993450537071,1.5033708019631864,ok
8,5,5,1.0,Sstar_mean,300,0.005551102928345107,1.5028559246823412,ok
8,5,5,1.1,M_per_edge,100,0.0,0.9055056823392185,boundary
8,5,5,1.1,M_per_edge,300,0.0,0.9053292666709135,boundary
8,5,5,1.1,M_sum,100,0.046392038434405536,5.599172355031237,vertex_outside_fit_window
8,5,5,1.1,M_sum,300,0.0,5.5953464674157605,boundary
8,5,5,1.1,S2_per_edge,100,0.0,0.6438839661329429,boundary
8,5,5,1.1,S2_per_edge,300,0.0,0.6437994319836934,boundary
8,5,5,1.1,S2_sum,100,0.08570188786931178,3.982283687427842,vertex_outside_fit_window
8,5,5,1.1,S2_sum,300,-0.008334392623538819,3.979270610012202,vertex_outside_fit_window
8,5,5,1.1,Sstar_mean,100,0.02481921885597576,1.498200251928993,ok
8,5,5,1.1,Sstar_mean,300,0.09757202423951301,1.4980413342405963,ok
8,5,5,1.2000000000000002,M_per_edge,100,0.0,0.8920384035724538,boundary
8,5,5,1.2000000000000002,M_per_edge,300,0.0,0.8918318111883965,boundary
8,5,5,1.2000000000000002,M_sum,100,0.01742623746367331,5.515759098172617,ok
8,5,5,1.2000000000000002,M_sum,300,-0.0026118269071051395,5.5120208010014276,vertex_outside_fit_window
8,5,5,1.2000000000000002,S2_per_edge,100,0.0,0.6365679348537485,boundary
8,5,5,1.2000000000000002,S2_per_edge,300,0.0,0.636466452589992,boundary
8,5,5,1.2000000000000002,S2_sum,100,0.01879293962188942,3.9363380358074656,ok
8,5,5,1.2000000000000002,S2_sum,300,-0.002647291322372382,3.9337827755782664,vertex_outside_fit_window
8,5,5,1.2000000000000002,Sstar_mean,100,0.13639487703245792,1.4934478423841488,vertex_outside_fit_window
8,5,5,1.2000000000000002,Sstar_mean,300,0.12,1.4934269796834343,nonnegative_curvature
8,5,5,1.3,M_per_edge,100,0.0,0.8784296095511366,boundary
8,5,5,1.3,M_per_edge,300,0.0,0.878196204865873,boundary
8,5,5,1.3,M_sum,100,0.016078509640358955,5.431912379285078,ok
8,5,5,1.3,M_sum,300,0.0005927906156857133,5.427646665561907,ok
8,5,5,1.3,S2_per_edge,100,0.0,0.6291070005981638,boundary
8,5,5,1.3,S2_per_edge,300,0.0,0.6289893500327441,boundary
8,5,5,1.3,S2_sum,100,0.01668662833773914,3.890414709558313,ok
8,5,5,1.3,S2_sum,300,0.0008459597069154927,3.8875086985843805,ok
8,5,5,1.3,Sstar_mean,100,0.1350789378497674,1.4882636840148697,ok
8,5,5,1.3,Sstar_mean,300,0.15217519655637662,1.4884155048882273,ok
8,5,5,1.4000000000000001,M_per_edge,100,0.0,0.864767695956416,boundary
8,5,5,1.4000000000000001,M_per_edge,300,0.0,0.864512077770871,boundary
8,5,5,1.4000000000000001,M_sum,100,0.01365684902154965,5.347030916580836,ok
8,5,5,1.4000000000000001,M_sum,300,0.0027406079195355917,5.3430287085762584,ok
8,5,5,1.4000000000000001,S2_per_edge,100,0.0,0.6215497208311909,boundary
8,5,5,1.4000000000000001,S2_per_edge,300,0.0,0.6214173209967213,boundary
8,5,5,1.4000000000000001,S2_sum,100,0.014186409799067498,3.843381736275304,ok
8,5,5,1.4000000000000001,S2_sum,300,0.0031963968102149774,3.8406935656091292,ok
