L,N,nmax,W_over_t,observable,U_peak,U_peak_ci_low,U_peak_ci_high,peak_value,curvature,fit_method,quality_flag,bootstrap_valid,n_samples
8,5,5,0.8,M_sum,0.0,0.0004238009181350453,0.02238236441346038,5.833275062667871,nan,local_parabola_5_points,boundary,139,300
8,5,5,0.8,M_per_edge,0.0,nan,nan,0.9438060889885617,nan,local_parabola_5_points,boundary,0,300
8,5,5,0.8,S2_sum,0.0,0.0007295453327468837,0.02354359017712399,4.105886999476013,nan,local_parabola_5_points,boundary,153,300
8,5,5,0.8,S2_per_edge,0.0,nan,nan,0.6643145288242917,nan,local_parabola_5_points,boundary,0,300
8,5,5,0.8,Sstar_mean,0.0,0.001427222806849353,0.02404628901919671,1.5116748337140047,nan,local_parabola_5_points,boundary,272,300
8,5,5,0.9,M_sum,0.0,0.0008430965255387669,0.02345620491472522,5.756907679460826,nan,local_parabola_5_points,boundary,175,300
8,5,5,0.9,M_per_edge,0.0,nan,nan,0.9314564500108705,nan,local_parabola_5_points,boundary,0,300
8,5,5,0.9,S2_sum,0.0,0.0005207429062478855,0.024227081933025064,4.065567576598152,nan,local_parabola_5_points,boundary,198,300
8,5,5,0.9,S2_per_edge,0.0,nan,nan,0.6577944015175916,nan,local_parabola_5_points,boundary,0,300
8,5,5,0.9,Sstar_mean,0.0,0.0022984777031063806,0.02530451730689837,1.5075303373045075,nan,local_parabola_5_points,boundary,394,300
8,5,5,1.0,M_sum,0.0,0.0009648464854022827,0.022658776871140617,5.677286356152318,nan,local_parabola_5_points,boundary,360,300
8,5,5,1.0,M_per_edge,0.0,nan,nan,0.9185804289362482,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.0,S2_sum,0.0,0.0008832023628101167,0.02451023991137676,4.023124982995044,nan,local_parabola_5_points,boundary,377,300
8,5,5,1.0,S2_per_edge,0.0,nan,nan,0.6509308546236647,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.0,Sstar_mean,0.005551102928345107,0.0016912021478784206,0.11670617869377302,1.5028559246823412,-1.8075191134405806,local_parabola_5_points,ok,703,300
8,5,5,1.1,M_sum,0.0,0.00040891938204753,0.02756126133009883,5.5953464674157605,nan,local_parabola_5_points,boundary,284,300
8,5,5,1.1,M_per_edge,0.0,nan,nan,0.9053292666709135,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.1,S2_sum,-0.008334392623538819,0.0003188399912582662,0.029091201369918693,3.979270610012202,-4.791045929786389,local_parabola_5_points,vertex_outside_fit_window,303,300
8,5,5,1.1,S2_per_edge,0.0,nan,nan,0.6437994319836934,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.1,Sstar_mean,0.09757202423951301,0.004096678332387165,0.1379719463836811,1.4980413342405963,-2.8256040704034358,local_parabola_5_points,ok,857,300
8,5,5,1.2000000000000002,M_sum,-0.0026118269071051395,0.00044630637271538036,0.027736518306350794,5.5120208010014276,-9.764196783936532,local_parabola_5_points,vertex_outside_fit_window,367,300
8,5,5,1.2000000000000002,M_per_edge,0.0,nan,nan,0.8918318111883965,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.2000000000000002,S2_sum,-0.002647291322372382,0.00036659680979105226,0.030245430807113213,3.9337827755782664,-6.460335288355334,local_parabola_5_points,vertex_outside_fit_window,383,300
8,5,5,1.2000000000000002,S2_per_edge,0.0,nan,nan,0.636466452589992,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.2000000000000002,Sstar_mean,0.12,0.09915180104526757,0.15307582149753327,1.4934269796834343,0.10232054220104009,local_parabola_5_points,nonnegative_curvature,912,300
8,5,5,1.3,M_sum,0.0005927906156857133,0.0005091043071389736,0.027264619709251998,5.427646665561907,-11.087454644636674,local_parabola_5_points,ok,465,300
8,5,5,1.3,M_per_edge,0.0,nan,nan,0.878196204865873,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.3,S2_sum,0.0008459597069154927,0.0007312927201083847,0.03277422181190955,3.8875086985843805,-7.548015627653516,local_parabola_5_points,ok,479,300
8,5,5,1.3,S2_per_edge,0.0,nan,nan,0.6289893500327441,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.3,Sstar_mean,0.15217519655637662,0.11676549796189072,0.1682865454461323,1.4884155048882273,-1.5290826445796712,local_parabola_5_points,ok,985,300
8,5,5,1.4000000000000001,M_sum,0.0027406079195355917,0.000705586385153895,0.01330104184732409,5.3430287085762584,-13.354189086806803,local_parabola_5_points,ok,511,300
8,5,5,1.4000000000000001,M_per_edge,0.0,nan,nan,0.864512077770871,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.4000000000000001,S2_sum,0.0031963968102149774,0.0007928046826545657,0.016224134377763873,3.8406935656091292,-9.57755315242129,local_parabola_5_points,ok,534,300
8,5,5,1.4000000000000001,S2_per_edge,0.0,nan,nan,0.6214173209967213,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.4000000000000001,Sstar_mean,0.17219695718660769,0.1266220128348961,0.1817015691045066,1.4830289385646778,-0.7148537358898491,local_parabola_5_points,ok,957,300
8,5,5,1.5,M_sum,0.0015775333292116713,0.0006748290248492354,0.016504902854479368,5.258556370228925,-10.280828308647687,local_parabola_5_points,ok,502,300
8,5,5,1.5,M_per_edge,0.0,nan,nan,0.8508528900477846,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.5,S2_sum,0.0021049871131419784,0.0009399886425153537,0.023319855766391263,3.7935313117965244,-7.422637522243829,local_parabola_5_points,ok,514,300
8,5,5,1.5,S2_per_edge,0.0,nan,nan,0.6137921240094838,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.5,Sstar_mean,0.17500000000000002,0.13647550833795244,0.19335813640316718,1.477313951162432,0.24824964720606763,local_parabola_5_points,nonnegative_curvature,884,300
8,5,5,1.6,M_sum,-0.015053180881633472,0.0003632778111615294,0.018769459818928306,5.175001588702989,-3.125628715973716,local_parabola_5_points,vertex_outside_fit_window,312,300
8,5,5,1.6,M_per_edge,0.0,nan,nan,0.8372782108847265,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.6,S2_sum,-0.012563433226599141,0.0005740191114917059,0.035106610536045454,3.7464633211612934,-2.324384765126778,local_parabola_5_points,vertex_outside_fit_window,346,300
8,5,5,1.6,S2_per_edge,0.0,nan,nan,0.6061489240884725,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.6,Sstar_mean,0.180152821422391,0.1546350598333596,0.20860135974180002,1.4712714218540952,-1.4406398172883008,local_parabola_5_points,ok,952,300
8,5,5,1.7000000000000002,M_sum,0.005,0.0005834779549550374,0.02332707846168701,5.091520476017814,2.4018333376140557,local_parabola_5_points,nonnegative_curvature,208,300
8,5,5,1.7000000000000002,M_per_edge,0.0,nan,nan,0.8238358203656193,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.7000000000000002,S2_sum,0.005,0.0005191586383102623,0.04369984668642995,3.6991181984740606,1.3753202505787776,local_parabola_5_points,nonnegative_curvature,242,300
8,5,5,1.7000000000000002,S2_per_edge,0.0,nan,nan,0.5985171192904375,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.7000000000000002,Sstar_mean,0.2170872697877312,0.1681347557337787,0.22477929476280026,1.4650110962891612,-1.9178103670280093,local_parabola_5_points,ok,950,300
8,5,5,1.8,M_sum,0.0,0.0005354366873845263,0.020844108944807132,5.009391254671519,nan,local_parabola_5_points,boundary,258,300
8,5,5,1.8,M_per_edge,0.0,nan,nan,0.8105635837599433,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.8,S2_sum,0.0,0.00040734191231085135,0.039892074697341406,3.6520607408310486,nan,local_parabola_5_points,boundary,296,300
8,5,5,1.8,S2_per_edge,0.0,nan,nan,0.5909211131584275,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.8,Sstar_mean,0.2321657103911306,0.18104829007091933,0.23895578015460675,1.458783192460547,-2.737059494081959,local_parabola_5_points,ok,963,300
8,5,5,1.9000000000000001,M_sum,0.005,0.0009048261099954733,0.02083485610670419,4.928626158017415,0.24070380220550383,local_parabola_5_points,nonnegative_curvature,297,300
8,5,5,1.9000000000000001,M_per_edge,0.0,nan,nan,0.7974910858533035,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.9000000000000001,S2_sum,-396.2977774529,0.0010971821263539715,0.022676215442531303,10.31743712766851,-8.547408355919105e-05,local_parabola_5_points,vertex_outside_fit_window,328,300
8,5,5,1.9000000000000001,S2_per_edge,0.0,nan,nan,0.5833810154958573,nan,local_parabola_5_points,boundary,0,300
8,5,5,1.9000000000000001,Sstar_mean,0.24386324134515341,0.20260535154652673,0.2743574526343386,1.452683333011377,-3.0661958195792827,local_parabola_5_points,ok,937,300
8,5,5,2.0,M_sum,0.0,0.003163783829535872,0.020964244384343543,4.849119239057192,nan,local_parabola_5_points,boundary,367,300
8,5,5,2.0,M_per_edge,0.0,nan,nan,0.7846410342441587,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.0,S2_sum,0.0,0.0016953527753923044,0.02180373004653179,3.5592677278322573,nan,local_parabola_5_points,boundary,419,300
8,5,5,2.0,S2_per_edge,0.0,nan,nan,0.5759132654709738,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.0,Sstar_mean,0.2588360451710984,0.23768972933446242,0.28997934752086524,1.4470139198660619,-2.0174751566748843,local_parabola_5_points,ok,982,300
8,5,5,2.1,M_sum,0.0,0.0011054479648519803,0.023490394822383152,4.771153459022873,nan,local_parabola_5_points,boundary,301,300
8,5,5,2.1,M_per_edge,0.0,nan,nan,0.7720304512823974,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.1,S2_sum,0.0,0.0012613275763708844,0.025845724598744294,3.5136255173106177,nan,local_parabola_5_points,boundary,342,300
8,5,5,2.1,S2_per_edge,0.0,nan,nan,0.5685311779443384,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.1,Sstar_mean,0.27208601401610516,0.2486095672083024,0.282841424878705,1.4417972727434165,-0.9848822901564872,local_parabola_5_points,ok,961,300
8,5,5,2.2,M_sum,0.0,0.0006595510046263925,0.024850293692698533,4.694745796680745,nan,local_parabola_5_points,boundary,419,300
8,5,5,2.2,M_per_edge,0.0,nan,nan,0.7596716786884775,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.2,S2_sum,0.0,0.0013702351791268711,0.027466389669023598,3.4685795242371675,nan,local_parabola_5_points,boundary,453,300
8,5,5,2.2,S2_per_edge,0.0,nan,nan,0.5612454177231267,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.2,Sstar_mean,0.279381924956584,0.24724274738505522,0.3251909549623468,1.4370009237361197,-1.6813587956188638,local_parabola_5_points,ok,965,300
8,5,5,2.3,M_sum,0.0,0.0005588557783735668,0.026988090263804283,4.619948752695933,nan,local_parabola_5_points,boundary,396,300
8,5,5,2.3,M_per_edge,0.0,nan,nan,0.7475732195837069,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.3,S2_sum,0.0,0.0007209989064133484,0.028871983338841587,3.4241818049896096,nan,local_parabola_5_points,boundary,428,300
8,5,5,2.3,S2_per_edge,0.0,nan,nan,0.5540644083029158,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.3,Sstar_mean,0.3015867557241958,0.26818999734039933,0.33161911458267723,1.4328223599232564,-1.3207358532467823,local_parabola_5_points,ok,929,300
8,5,5,2.4000000000000004,M_sum,0.0,0.000859101384836486,0.02690393969837248,4.5467954384325475,nan,local_parabola_5_points,boundary,370,300
8,5,5,2.4000000000000004,M_per_edge,0.0,nan,nan,0.735740441383807,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.4000000000000004,S2_sum,0.0,0.0007368477296153389,0.027745458774483738,3.3804727225174815,nan,local_parabola_5_points,boundary,422,300
8,5,5,2.4000000000000004,S2_per_edge,0.0,nan,nan,0.5469946823173517,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.4000000000000004,Sstar_mean,0.3086485882340466,0.2470552403739227,0.3574143376478564,1.4291291191591924,-1.093779194762441,local_parabola_5_points,ok,917,300
8,5,5,2.5,M_sum,0.0,0.0009462116515530703,0.027007308896240277,4.4753031944504285,nan,local_parabola_5_points,boundary,275,300
8,5,5,2.5,M_per_edge,0.0,nan,nan,0.7241761607899342,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.5,S2_sum,0.0,0.00093827313493595,0.027466836473600945,3.337482797978431,nan,local_parabola_5_points,boundary,314,300
8,5,5,2.5,S2_per_edge,0.0,nan,nan,0.5400411808748943,nan,local_parabola_5_points,boundary,0,300
8,5,5,2.5,Sstar_mean,0.33108575790980993,0.25465977041922677,0.4125580819132476,1.4264423320456994,-2.0844302714947625,local_parabola_5_points,ok,942,300
8,6,6,0.8,M_sum,0.0,0.0020988852455377147,0.014090744090201612,6.492266765517977,nan,local_parabola_5_points,boundary,375,300
8,6,6,0.8,M_per_edge,0.0,nan,nan,0.9491515832465974,nan,local_parabola_5_points,boundary,0,300
8,6,6,0.8,S2_sum,0.0,0.0017822485268872226,0.014997148316067825,4.562887412159077,nan,local_parabola_5_points,boundary,408,300
8,6,6,0.8,S2_per_edge,0.0,nan,nan,0.66707585333103,nan,local_parabola_5_points,boundary,0,300
8,6,6,0.8,Sstar_mean,0.0,0.0016962179529563313,0.014100291563471142,1.5571270159379862,nan,local_parabola_5_points,boundary,459,300
8,6,6,0.9,M_sum,0.0,0.0019980999880779187,0.01450831912685026,6.4153668245342095,nan,local_parabola_5_points,boundary,345,300
8,6,6,0.9,M_per_edge,0.0,nan,nan,0.9379156178375585,nan,local_parabola_5_points,boundary,0,300
8,6,6,0.9,S2_sum,0.0,0.0024000533459192426,0.015676468345231693,4.522351125638519,nan,local_parabola_5_points,boundary,382,300
8,6,6,0.9,S2_per_edge,0.0,nan,nan,0.6611531504493958,nan,local_parabola_5_points,boundary,0,300
8,6,6,0.9,Sstar_mean,0.0,0.0024107485302825456,0.014945244200003325,1.5542364409152116,nan,local_parabola_5_points,boundary,508,300
8,6,6,1.0,M_sum,0.0,0.0005517187051856875,0.016904007324472215,6.335032456946822,nan,local_parabola_5_points,boundary,273,300
8,6,6,1.0,M_per_edge,0.0,nan,nan,0.926177547125365,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.0,S2_sum,0.0,0.0007716529076663029,0.01823379134429557,4.479609269479178,nan,local_parabola_5_points,boundary,291,300
8,6,6,1.0,S2_per_edge,0.0,nan,nan,0.6549080641075166,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.0,Sstar_mean,0.0,0.0011224078465487091,0.017027040825455326,1.5510604007642717,nan,local_parabola_5_points,boundary,360,300
8,6,6,1.1,M_sum,0.0,0.0007812135263423109,0.01828449720379055,6.252189814919816,nan,local_parabola_5_points,boundary,226,300
8,6,6,1.1,M_per_edge,0.0,nan,nan,0.9140726574772664,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.1,S2_sum,0.0,0.0011476993863516695,0.019377501979688187,4.4351230890908715,nan,local_parabola_5_points,boundary,269,300
8,6,6,1.1,S2_per_edge,0.0,nan,nan,0.6484079676101565,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.1,Sstar_mean,0.0,0.001254476917269042,0.018262301970485253,1.5474939287794398,nan,local_parabola_5_points,boundary,333,300
8,6,6,1.2000000000000002,M_sum,0.0,0.001784721984566609,0.01892274846934026,6.167631252211125,nan,local_parabola_5_points,boundary,335,300
8,6,6,1.2000000000000002,M_per_edge,0.0,nan,nan,0.9017166984599311,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.2000000000000002,S2_sum,0.0,0.00225376908905769,0.02055129367851069,4.389298863989936,nan,local_parabola_5_points,boundary,365,300
8,6,6,1.2000000000000002,S2_per_edge,0.0,nan,nan,0.64171220835209,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.2000000000000002,Sstar_mean,0.0,0.0015469492666285662,0.018839550951823714,1.5434989257650178,nan,local_parabola_5_points,boundary,539,300
8,6,6,1.3,M_sum,0.0,0.0013089953735444175,0.020878077246950982,6.082025060883865,nan,local_parabola_5_points,boundary,303,300
8,6,6,1.3,M_per_edge,0.0,nan,nan,0.8892073042474775,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.3,S2_sum,0.0,0.0010718551006972798,0.02273529518170446,4.342489767953364,nan,local_parabola_5_points,boundary,331,300
8,6,6,1.3,S2_per_edge,0.0,nan,nan,0.6348723793460238,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.3,Sstar_mean,0.005607649046691837,0.0017969564542149928,0.01705441125182095,1.539126787914111,-2.0549411087521388,local_parabola_5_points,ok,694,300
8,6,6,1.4000000000000001,M_sum,0.0,0.0020098165702676653,0.022578738343038654,5.995928328582805,nan,local_parabola_5_points,boundary,215,300
8,6,6,1.4000000000000001,M_per_edge,0.0,nan,nan,0.8766258705611163,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.4000000000000001,S2_sum,0.0,0.0021957873395929087,0.023850982000404638,4.2949996188478945,nan,local_parabola_5_points,boundary,243,300
8,6,6,1.4000000000000001,S2_per_edge,0.0,nan,nan,0.6279328666224071,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.4000000000000001,Sstar_mean,0.006232459222681622,0.0015468170446725409,0.021911064695556343,1.5342841618534295,-2.121400603048171,local_parabola_5_points,ok,754,300
8,6,6,1.5,M_sum,0.0,0.0005191273788589663,0.02269578118944849,5.909800752519698,nan,local_parabola_5_points,boundary,254,300
8,6,6,1.5,M_per_edge,0.0,nan,nan,0.8640395712595231,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.5,S2_sum,0.0,0.0008063108941461808,0.02576638868061942,4.2470875573398095,nan,local_parabola_5_points,boundary,291,300
8,6,6,1.5,S2_per_edge,0.0,nan,nan,0.6209315322313539,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.5,Sstar_mean,0.006278004607784702,0.003080831259084127,0.12280707717856537,1.5290237922610832,-1.912348233851413,local_parabola_5_points,ok,675,300
8,6,6,1.6,M_sum,0.0,0.0015514721242354808,0.022509028556164067,5.824018121295399,nan,local_parabola_5_points,boundary,289,300
8,6,6,1.6,M_per_edge,0.0,nan,nan,0.8515033264463938,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.6,S2_sum,0.0,0.0018455489661604947,0.025806921066825094,4.19897302244542,nan,local_parabola_5_points,boundary,345,300
8,6,6,1.6,S2_per_edge,0.0,nan,nan,0.6139004405807352,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.6,Sstar_mean,0.00972335182571305,0.004089089261806152,0.1417635956661599,1.5233374866778,-2.0594220750954624,local_parabola_5_points,ok,874,300
8,6,6,1.7000000000000002,M_sum,0.0,0.0028108290531883738,0.02245370897073639,5.738884774918457,nan,local_parabola_5_points,boundary,281,300
8,6,6,1.7000000000000002,M_per_edge,0.0,nan,nan,0.839061621437287,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.7000000000000002,S2_sum,0.0,0.002541709767481009,0.02748433982930926,4.15084063615954,nan,local_parabola_5_points,boundary,327,300
8,6,6,1.7000000000000002,S2_per_edge,0.0,nan,nan,0.6068665715080006,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.7000000000000002,Sstar_mean,0.1402111861797768,0.005962488991401803,0.1597176162702162,1.5178210321353403,-1.0742568899796179,local_parabola_5_points,ok,915,300
8,6,6,1.8,M_sum,0.0,0.0027643166451924543,0.026310769549097533,5.654644735932546,nan,local_parabola_5_points,boundary,257,300
8,6,6,1.8,M_per_edge,0.0,nan,nan,0.8267501317668555,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.8,S2_sum,0.0,0.003182702964367288,0.031734980341118886,4.1028447787612174,nan,local_parabola_5_points,boundary,312,300
8,6,6,1.8,S2_per_edge,0.0,nan,nan,0.5998524882068652,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.8,Sstar_mean,0.1615459144580588,0.13418696163180013,0.17612858336718665,1.512109350216928,-1.0736566216945884,local_parabola_5_points,ok,923,300
8,6,6,1.9000000000000001,M_sum,0.0,0.0016047375515392238,0.027008444677091938,5.571491433785728,nan,local_parabola_5_points,boundary,254,300
8,6,6,1.9000000000000001,M_per_edge,0.0,nan,nan,0.8145971428729343,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.9000000000000001,S2_sum,0.0,0.0017978258934703152,0.03326696137335216,4.05511374770021,nan,local_parabola_5_points,boundary,297,300
8,6,6,1.9000000000000001,S2_per_edge,0.0,nan,nan,0.5928769443768067,nan,local_parabola_5_points,boundary,0,300
8,6,6,1.9000000000000001,Sstar_mean,0.16737207619005443,0.14695045208980834,0.19281807083321423,1.5061677117458814,-0.9784070732916301,local_parabola_5_points,ok,942,300
8,6,6,2.0,M_sum,0.0,0.002787134004511384,0.022274417525128924,5.489576072421295,nan,local_parabola_5_points,boundary,326,300
8,6,6,2.0,M_per_edge,0.0,nan,nan,0.8026247717521519,nan,local_parabola_5_points,boundary,0,300
8,6,6,2.0,S2_sum,0.0,0.0032824633270049286,0.029763523167152584,4.007753462649494,nan,local_parabola_5_points,boundary,357,300
8,6,6,2.0,S2_per_edge,0.0,nan,nan,0.5859554251340969,nan,local_parabola_5_points,boundary,0,300
8,6,6,2.0,Sstar_mean,0.1976516050788443,0.16005434897104737,0.20316254955673013,1.5001895372816714,-3.4783902496266395,local_parabola_5_points,ok,972,300
8,6,6,2.1,M_sum,0.0,0.0009092461172101714,0.020944371025974805,5.409014755245136,nan,local_parabola_5_points,boundary,268,300
8,6,6,2.1,M_per_edge,0.0,nan,nan,0.7908500072470458,nan,local_parabola_5_points,boundary,0,300
8,6,6,2.1,S2_sum,0.0,0.0030033651888589446,0.024712440283546307,3.960850720672794,nan,local_parabola_5_points,boundary,314,300
8,6,6,2.1,S2_per_edge,0.0,nan,nan,0.5791006222601383,nan,local_parabola_5_points,boundary,0,300
8,6,6,2.1,Sstar_mean,0.21312034519189238,0.1924064729762344,0.2180223975621806,1.4943491766268822,-3.59330326641459,local_parabola_5_points,ok,994,300
8,6,6,2.2,M_sum,0.0,0.0026530460929457505,0.02258197650864921,5.329894507602273,nan,local_parabola_5_points,boundary,202,300
8,6,6,2.2,M_per_edge,0.0,nan,nan,0.7792855894153552,nan,local_parabola_5_points,boundary,0,300
8,6,6,2.2,S2_sum,0.0,0.004053331629379684,0.03652521049537016,3.91447602829715,nan,local_parabola_5_points,boundary,254,300
8,6,6,2.2,S2_per_edge,0.0,nan,nan,0.5723228476964967,nan,local_parabola_5_points,boundary,0,300
8,6,6,2.2,Sstar_mean,0.22581164033978923,0.1917240453508487,0.23367618823561148,1.488620356133995,-2.5267523910483076,local_parabola_5_points,ok,971,300
8,6,6,2.3,M_sum,0.0,0.001210635630049789,0.024260755066641614,5.252278341082626,nan,local_parabola_5_points,boundary,169,300
8,6,6,2.3,M_per_edge,0.0,nan,nan,0.7679407490429044,nan,local_parabola_5_points,boundary,0,300
8,6,6,2.3,S2_sum,0.0,0.0014116885604677713,0.03852206777534195,3.8686860484209817,nan,local_parabola_5_points,boundary,207,300
8,6,6,2.3,S2_per_edge,0.0,nan,nan,0.5656303908218365,nan,local_parabola_5_points,boundary,0,300
8,6,6,2.3,Sstar_mean,0.23458852366004185,0.20638017075718232,0.2661016797869489,1.4830961065908352,-3.7973926425595157,local_parabola_5_points,ok,989,300
8,6,6,2.4000000000000004,M_sum,0.0,0.0020510240567744122,0.024565746059650215,5.176209496556239,nan,local_parabola_5_points,boundary,213,300
8,6,6,2.4000000000000004,M_per_edge,0.0,nan,nan,0.756821827278496,nan,local_parabola_5_points,boundary,0,300
8,6,6,2.4000000000000004,S2_sum,0.0,0.002999136448500821,0.03128151913366085,3.823525703995345,nan,local_parabola_5_points,boundary,254,300
8,6,6,2.4000000000000004,S2_per_edge,0.0,nan,nan,0.5590298256308404,nan,local_parabola_5_points,boundary,0,300
8,6,6,2.4000000000000004,Sstar_mean,0.24668756650151932,0.24177114568200997,0.2681801891002617,1.4783448711459966,-4.579157294142676,local_parabola_5_points,ok,987,300
8,6,6,2.5,M_sum,0.0,0.0010711636126776913,0.025399479777444445,5.101714989926562,nan,local_parabola_5_points,boundary,198,300
8,6,6,2.5,M_per_edge,-0.0015241341461837883,nan,nan,0.7459370306787984,-0.4299749304462786,local_parabola_5_points,vertex_outside_fit_window,0,300
8,6,6,2.5,S2_sum,0.0,0.002613198441582629,0.02726788814631866,3.7790299802649048,nan,local_parabola_5_points,boundary,247,300
8,6,6,2.5,S2_per_edge,-0.0018402135330980837,nan,nan,0.5525289784973318,-0.23756706125291152,local_parabola_5_points,vertex_outside_fit_window,0,300
8,6,6,2.5,Sstar_mean,0.27626025449200736,0.24650845389278334,0.29853389599150393,1.4740347077747746,-2.0283992944330715,local_parabola_5_points,ok,979,300
8,7,7,0.8,M_sum,0.0,0.0001772036069925684,0.010178018642061607,7.037188339905529,nan,local_parabola_5_points,boundary,46,300
8,7,7,0.8,M_per_edge,0.0,nan,nan,0.9528865701577407,nan,local_parabola_5_points,boundary,0,300
8,7,7,0.8,S2_sum,0.0,0.00022865661324965455,0.010716291281432507,4.940773709324092,nan,local_parabola_5_points,boundary,46,300
8,7,7,0.8,S2_per_edge,0.0,nan,nan,0.6690099624948925,nan,local_parabola_5_points,boundary,0,300
8,7,7,0.8,Sstar_mean,0.0,0.0010301155556749235,0.008863446499486272,1.5898280723850309,nan,local_parabola_5_points,boundary,13,300
8,7,7,0.9,M_sum,0.0,0.0010715875747320225,0.015094865138333313,6.9597571839699865,nan,local_parabola_5_points,boundary,22,300
8,7,7,0.9,M_per_edge,0.0020343626608772033,nan,nan,0.9424126599560748,-1.0612032143919394,local_parabola_5_points,ok,0,300
8,7,7,0.9,S2_sum,0.0,0.0010595209720463607,0.016260729236238985,4.900035492719866,nan,local_parabola_5_points,boundary,23,300
8,7,7,0.9,S2_per_edge,0.0020787213421248956,nan,nan,0.6634995214215971,-0.5491080682904272,local_parabola_5_points,ok,0,300
8,7,7,0.9,Sstar_mean,0.0,0.00036626365483837485,0.0055207384783380565,1.5878004393851708,nan,local_parabola_5_points,boundary,10,300
8,7,7,1.0,M_sum,0.0,2.206288839570061e-05,0.011448910003097251,6.8786681168654225,nan,local_parabola_5_points,boundary,41,300
8,7,7,1.0,M_per_edge,0.0,nan,nan,0.9314378923527623,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.0,S2_sum,0.0,0.0006893753450141246,0.01254800080923267,4.856992204356931,nan,local_parabola_5_points,boundary,43,300
8,7,7,1.0,S2_per_edge,0.0,nan,nan,0.6576740603625392,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.0,Sstar_mean,0.0,0.00042855152033920916,0.006394134565501076,1.5855163005657646,nan,local_parabola_5_points,boundary,49,300
8,7,7,1.1,M_sum,0.0,0.00042139209596116515,0.009898859144489526,6.794831763764967,nan,local_parabola_5_points,boundary,67,300
8,7,7,1.1,M_per_edge,0.0,nan,nan,0.9200939853934125,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.1,S2_sum,0.0,0.0005478321314208289,0.010055365121915832,4.812095426977663,nan,local_parabola_5_points,boundary,66,300
8,7,7,1.1,S2_per_edge,0.0,nan,nan,0.6515992171430994,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.1,Sstar_mean,0.0,0.0004957265952251519,0.008189043473765574,1.582988677694238,nan,local_parabola_5_points,boundary,46,300
8,7,7,1.2000000000000002,M_sum,0.0,0.00015367106895913796,0.007463439176397848,6.709032848184116,nan,local_parabola_5_points,boundary,111,300
8,7,7,1.2000000000000002,M_per_edge,0.0,nan,nan,0.9084842490323829,nan,local_parabola_5_points,boundary,0,300
8,7,7,1.2000000000000002,S2_sum,0.0,0.0002599120929766876,0.008148587738599044,4.765745097342547,nan,local_parabola_5_points,boundary,111,300
