U,W,L,N,nmax,boundary,g,n_realizations_used,source
3.0,7.0,8,8,2,periodic,0.13613613613613623,195,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,8.0,8,8,2,periodic,0.09109109109109106,209,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,9.0,8,8,2,periodic,0.08108108108108117,188,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,10.0,8,8,2,periodic,0.09109109109109106,215,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,11.0,8,8,2,periodic,0.08608608608608619,184,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,12.0,8,8,2,periodic,0.031031031031031043,191,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,13.0,8,8,2,periodic,0.02102102102102107,175,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,14.0,8,8,2,periodic,0.0410410410410411,176,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,15.0,8,8,2,periodic,0.026026026026026158,166,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,0.5,8,8,3,periodic,0.7417417417417416,249,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,1.0,8,8,3,periodic,0.9569569569569571,248,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,2.0,8,8,3,periodic,0.8968968968968971,247,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,3.0,8,8,3,periodic,0.6716716716716715,236,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
