U,W,L,N,nmax,boundary,g,n_realizations_used,source
4.0,12.0,7,7,2,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,13.0,7,7,2,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,14.0,7,7,2,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,15.0,7,7,2,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,0.5,7,7,3,periodic,0.5015015015015014,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,1.0,7,7,3,periodic,0.5265265265265264,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,2.0,7,7,3,periodic,0.38638638638638634,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,3.0,7,7,3,periodic,0.3513513513513513,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,4.0,7,7,3,periodic,0.28628628628628633,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,5.0,7,7,3,periodic,0.24624624624624622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,6.0,7,7,3,periodic,0.20120120120120122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,7.0,7,7,3,periodic,0.1811811811811812,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,8.0,7,7,3,periodic,0.1561561561561562,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,9.0,7,7,3,periodic,0.11611611611611614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,10.0,7,7,3,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,11.0,7,7,3,periodic,0.10610610610610616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,12.0,7,7,3,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,13.0,7,7,3,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,14.0,7,7,3,periodic,0.07607607607607617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,15.0,7,7,3,periodic,0.07607607607607617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,0.5,7,7,4,periodic,0.8818818818818821,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,1.0,7,7,4,periodic,0.7317317317317316,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,2.0,7,7,4,periodic,0.3613613613613613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,3.0,7,7,4,periodic,0.2662662662662663,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,4.0,7,7,4,periodic,0.21621621621621628,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,5.0,7,7,4,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,6.0,7,7,4,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,7.0,7,7,4,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,8.0,7,7,4,periodic,0.11611611611611614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,9.0,7,7,4,periodic,0.07607607607607617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,10.0,7,7,4,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,11.0,7,7,4,periodic,0.05105105105105112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,12.0,7,7,4,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,13.0,7,7,4,periodic,0.07107107107107112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,14.0,7,7,4,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,15.0,7,7,4,periodic,0.02102102102102108,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,0.5,7,7,2,periodic,0.5115115115115114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,1.0,7,7,2,periodic,0.7167167167167166,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,2.0,7,7,2,periodic,0.5615615615615615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,3.0,7,7,2,periodic,0.4714714714714714,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,4.0,7,7,2,periodic,0.41141141141141135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,5.0,7,7,2,periodic,0.3213213213213213,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,6.0,7,7,2,periodic,0.25625625625625625,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,7.0,7,7,2,periodic,0.23123123123123127,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,8.0,7,7,2,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,9.0,7,7,2,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,10.0,7,7,2,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,11.0,7,7,2,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,12.0,7,7,2,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,13.0,7,7,2,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,14.0,7,7,2,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,15.0,7,7,2,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,0.5,7,7,3,periodic,0.5615615615615615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,1.0,7,7,3,periodic,0.4514514514514514,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,2.0,7,7,3,periodic,0.2762762762762762,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,3.0,7,7,3,periodic,0.20120120120120122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,4.0,7,7,3,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,5.0,7,7,3,periodic,0.16116116116116122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,6.0,7,7,3,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,7.0,7,7,3,periodic,0.12612612612612614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,8.0,7,7,3,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,9.0,7,7,3,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,10.0,7,7,3,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,11.0,7,7,3,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,12.0,7,7,3,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,13.0,7,7,3,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,14.0,7,7,3,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,15.0,7,7,3,periodic,0.031031031031031085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,0.5,7,7,4,periodic,0.7617617617617616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,1.0,7,7,4,periodic,0.5865865865865865,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,2.0,7,7,4,periodic,0.2762762762762762,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,3.0,7,7,4,periodic,0.1861861861861862,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,4.0,7,7,4,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,5.0,7,7,4,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,6.0,7,7,4,periodic,0.10610610610610616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,7.0,7,7,4,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,8.0,7,7,4,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,9.0,7,7,4,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,10.0,7,7,4,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,11.0,7,7,4,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,12.0,7,7,4,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,13.0,7,7,4,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,14.0,7,7,4,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
5.0,15.0,7,7,4,periodic,0.05105105105105112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,0.5,7,7,2,periodic,0.43143143143143137,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,1.0,7,7,2,periodic,0.7067067067067065,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,2.0,7,7,2,periodic,0.5465465465465464,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,3.0,7,7,2,periodic,0.3563563563563563,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,4.0,7,7,2,periodic,0.2962962962962963,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,5.0,7,7,2,periodic,0.2662662662662663,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,6.0,7,7,2,periodic,0.21121121121121117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,7.0,7,7,2,periodic,0.21121121121121117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,8.0,7,7,2,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,9.0,7,7,2,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,10.0,7,7,2,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,11.0,7,7,2,periodic,0.12112112112112118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,12.0,7,7,2,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,13.0,7,7,2,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,14.0,7,7,2,periodic,0.07107107107107112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,15.0,7,7,2,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,0.5,7,7,3,periodic,0.3513513513513513,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,1.0,7,7,3,periodic,0.40140140140140135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,2.0,7,7,3,periodic,0.23123123123123127,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,3.0,7,7,3,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,4.0,7,7,3,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,5.0,7,7,3,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,6.0,7,7,3,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,7.0,7,7,3,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,8.0,7,7,3,periodic,0.09609609609609615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,9.0,7,7,3,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,10.0,7,7,3,periodic,0.07607607607607617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,11.0,7,7,3,periodic,0.10610610610610616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,12.0,7,7,3,periodic,0.05105105105105112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,13.0,7,7,3,periodic,0.07107107107107112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,14.0,7,7,3,periodic,0.061061061061061135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,15.0,7,7,3,periodic,0.05105105105105112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,0.5,7,7,4,periodic,0.7517517517517516,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,1.0,7,7,4,periodic,0.5265265265265264,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,2.0,7,7,4,periodic,0.2762762762762762,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,3.0,7,7,4,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,4.0,7,7,4,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,5.0,7,7,4,periodic,0.12112112112112118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,6.0,7,7,4,periodic,0.07607607607607617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,7.0,7,7,4,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,8.0,7,7,4,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,9.0,7,7,4,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,10.0,7,7,4,periodic,0.05105105105105112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,11.0,7,7,4,periodic,0.07607607607607617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,12.0,7,7,4,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,13.0,7,7,4,periodic,0.061061061061061135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,14.0,7,7,4,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
6.0,15.0,7,7,4,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,0.5,7,7,2,periodic,-0.03403403403403437,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,1.0,7,7,2,periodic,0.5015015015015014,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,2.0,7,7,2,periodic,0.5415415415415414,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,3.0,7,7,2,periodic,0.3613613613613613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,4.0,7,7,2,periodic,0.25125125125125125,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,5.0,7,7,2,periodic,0.20120120120120122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,6.0,7,7,2,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,7.0,7,7,2,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,8.0,7,7,2,periodic,0.12112112112112118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,9.0,7,7,2,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,10.0,7,7,2,periodic,0.12112112112112118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,11.0,7,7,2,periodic,0.09609609609609615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,12.0,7,7,2,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,13.0,7,7,2,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,14.0,7,7,2,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,15.0,7,7,2,periodic,0.09609609609609615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,0.5,7,7,3,periodic,0.3613613613613613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,1.0,7,7,3,periodic,0.3213213213213213,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,2.0,7,7,3,periodic,0.21621621621621628,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,3.0,7,7,3,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,4.0,7,7,3,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,5.0,7,7,3,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,6.0,7,7,3,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
7.0,7.0,7,7,3,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
