L,N,nmax,W_over_t,U_M_star_over_t,mixing_max,search_U_max_over_t,local_maxima,U_small_W_over_t,U_large_W_over_t,small_W_regime,large_W_regime,beta_eff
7,4,4,1.6248844761256884,0.36294945922970184,0.9338383167710367,4.0,2,0.3569262704700086,0.7025310455724452,True,False,0.9093783636018022
7,4,4,1.7,0.37812987119919383,0.9287044114091126,4.0,2,0.3707700392568918,0.718585975399566,True,False,0.9039118191104496
7,4,4,1.7888543819998324,0.3958877173440585,0.9225324892976513,4.0,2,0.38667974955477935,0.7371260692212667,True,False,0.8976075771760463
7,4,4,1.8,0.398100103384974,0.9217515457073628,4.0,2,0.38863853454151726,0.7394188685056515,True,False,0.8968240323973373
7,4,4,1.9,0.41780147036559495,0.9146862057944549,4.0,2,0.4058313429076392,0.7596806711792856,True,False,0.889888311837737
7,4,4,1.9693707749796208,0.43131330919098954,0.9097308449697571,4.0,2,0.4173413811229583,0.7734246697707892,True,False,0.8852144408268785
7,4,4,2.0,0.43723933430150336,0.9075309753144006,4.0,2,0.4223109261931188,0.7794159231274674,False,False,0.8831734033120662
7,4,4,2.1,0.4564195066899945,0.9003064117151198,4.2,2,0.43803974623581665,0.798663659049211,False,False,0.87663916062988
7,4,4,2.168103389728117,0.4693374843537599,0.8953561529127751,4.336206779456234,2,0.44830265054546753,0.8115107371551854,False,False,0.8723224178956883
7,4,4,2.2,0.4753481646877263,0.8930311359618077,4.4,2,0.4529802648735939,0.8174583165807945,False,False,0.8703274206867455
7,4,4,2.3,0.4940315644382013,0.8857219392683304,4.6,2,0.4670949439443113,0.8358304603257399,False,False,0.8642002692105457
7,4,4,2.3868904567242772,0.5100714734661037,0.8793551518870067,4.7737809134485545,2,0.4786595655206729,0.8514722923349718,False,False,0.8590578235826172
7,4,4,2.4,0.5124761007052401,0.8783939000443625,4.8,2,0.4803462452858298,0.8538073655512528,False,False,0.8582934257785897
7,4,4,2.5,0.5306881682798229,0.8710605057284888,5.0,2,0.4926966307360105,0.8714134934293838,False,False,0.8525619409834011
7,4,4,2.627755705467474,0.5536269148130919,0.8617028385626961,5.255511410934948,2,0.5071045859533697,0.8934016907228286,False,False,0.8455209841659361
7,4,4,2.8929270835048237,0.6001159035147566,0.8424055333372009,5.7858541670096475,2,0.5317814873622733,0.937395835626801,False,False,0.8318365988982874
7,4,4,3.18485736442798,0.6496503996697478,0.821502471994323,6.36971472885596,2,0.5500906714532742,0.9835564022041707,False,False,0.8180714977343213
7,4,4,3.506246835458556,0.7023412817998004,0.7990658187512907,7.012493670917112,2,0.5584282536060363,1.03199007244358,False,False,0.8042588941238755
7,4,4,3.860068274477082,0.758297018368054,0.7751991400413757,7.720136548954164,2,0.5518366734427721,1.082808781718476,False,False,0.7904266047295678
7,4,4,4.0,0.7798726125160742,0.7660217210540284,8.0,2,0.5443165552735936,1.10226056921641,False,False,0.7853005968701554
7,4,4,4.249594447527195,0.8176222701089714,0.7500344993079731,8.49918889505439,2,0.5235371233496975,1.1361299774816878,False,False,0.7765856193632837
7,4,4,4.67842838114059,0.8804163923768933,0.7237284208072435,9.35685676228118,2,0.46430414629507344,1.1920768906990071,False,False,0.7627440741166438
7,4,4,5.150536689494692,0.9467725448408347,0.6964570219438675,10.301073378989384,2,0.36162948523244853,1.2507788206490806,False,False,0.7489113616450827
7,4,4,5.6702862646715335,1.016777583081525,0.668410631488575,11.340572529343067,2,0.19860455989877224,1.312371433747825,False,False,0.7351086367125053
7,4,4,6.242484669394137,1.090513136799528,0.6397882019047242,12.484969338788273,2,-0.047572680713708015,1.3769970770879698,False,False,0.7213717062861639
7,4,4,6.872424605863914,1.1680571886408369,0.6107917968931904,13.744849211727828,2,-0.4075923101533243,1.4448051074183592,False,False,0.7077550460539223
7,4,4,7.56593287202541,1.2494877028299747,0.5816213979757198,15.13186574405082,2,-0.922696230895268,1.5159522363233153,False,False,0.6943094899691329
7,4,4,8.0,1.2985525328227197,0.5646916699670685,16.0,2,-1.3138092663539638,1.5588318462549349,False,False,0.6866162617132492
7,4,4,8.3294242580925,1.33488560862748,0.5524702307241357,16.658848516185,2,-1.6482352227474795,1.5906028923998103,False,False,0.681139833732787
7,4,4,9.169960881866357,1.4243391772036225,0.5235207631851289,18.339921763732715,2,-2.6584181274268515,1.668929601269477,False,False,0.6683729711502844
7,4,4,10.095317511683094,1.5179467457543476,0.49494147666997945,20.190635023366188,2,-4.052652014937449,1.7511133843037057,False,False,0.6560039357941987
7,4,4,11.114053481213176,1.6158201814817257,0.46688445464521544,22.228106962426352,2,-5.964005546649169,1.8373441769833265,False,False,0.6441160909431503
7,4,4,12.0,1.6970438453562067,0.44496631077921345,24.0,2,-7.976819841783824,1.9091713090626132,False,False,0.6349793456339263
7,4,4,12.235591861307682,1.7180865724116245,0.43948378328238374,24.471183722615365,2,-8.570505709284744,1.9278212678597435,False,False,0.6327413285281598
7,4,4,13.470306621212796,1.8248899189628178,0.4128547122300704,26.94061324242559,2,-12.11021555068597,2.02275375913202,False,False,0.6220967194668439
7,4,4,14.829618585373169,1.9363917771819779,0.38709349015578914,29.659237170746337,2,-16.9013573932812,2.1223610499043373,False,False,0.6119653970026118
7,4,4,16.0,2.0279334117744074,0.36740417172457135,32.0,2,-21.847157547917135,2.20452113843282,False,False,0.6043524680874093
7,4,4,16.326101073402686,2.052771736545822,0.3622777682348666,32.65220214680537,2,-23.369168775511323,2.226873343240714,False,False,0.6024178685814794
7,4,4,17.97359620036734,2.1742277868350866,0.33846745555578583,35.94719240073468,2,-32.081742488959556,2.33653217818881,False,True,0.5936331599931335
7,4,4,19.787342913131276,2.30097550868228,0.31570591136111753,39.57468582626255,2,-43.79785479279307,2.451590988002418,False,True,0.5853728870446577
7,4,4,21.784117947071937,2.4332492841275246,0.29402136742622154,43.568235894143875,2,-59.530790247939336,2.572315685852707,False,True,0.5777003003140724
7,4,4,23.98239100698168,2.571300648020203,0.27342848692331584,47.96478201396336,2,-80.63351175043302,2.6989852793819122,False,True,0.5705421517648119
7,4,4,24.0,2.572377594295522,0.27327548216430014,48.0,2,-80.81958385989873,2.6999759581699436,False,True,0.5704899852249883
7,4,4,26.402495607542527,2.7153998564909747,0.2539299814299505,52.80499121508505,2,-108.91231251128178,2.83189251551972,False,True,0.564016903135137
7,4,4,29.06681715360941,2.865834838875298,0.2355182234817892,58.13363430721882,2,-146.7784727119631,2.9713445570526287,False,True,0.557951304057978
7,4,4,32.0,3.022912065023219,0.21817680698159314,64.0,2,-197.45062721750793,3.1176636925098697,False,True,0.5550411646927944
7,5,5,0.1,0.020721926363666706,0.9996999418667282,4.0,2,0.020721917901466817,0.16439960806894285,True,False,0.9993948766973225
7,5,5,0.11009117314389681,0.022811684706133872,0.9996364004475015,4.0,2,0.022811637656134528,0.17249520521706288,True,False,0.9993235840712238
7,5,5,0.12120066404199469,0.02511184610917608,0.9995594219417725,4.0,2,0.025111778360107927,0.18098945716706766,True,False,0.9991621768292624
7,5,5,0.13343123290202505,0.027643459776811978,0.9994661735428586,4.0,2,0.0276434214125538,0.18990199504043684,True,False,0.998999993424345
7,5,5,0.14689600964220462,0.03042987266072372,0.9993532293056673,4.0,2,0.030429724576071394,0.19925341666199542,True,False,0.9987817433067221
7,5,5,0.16171954031667485,0.033496209635684074,0.9992164478515319,4.0,2,0.033496114457175964,0.20906533416368167,True,False,0.9985093314935618
7,5,5,0.17803893913754448,0.036870638288028,0.9990508257403659,4.0,2,0.036870492710648635,0.21936042393248747,True,False,0.9982134348742768
7,5,5,0.19600515674947117,0.040583684965923045,0.9988503220797418,4.0,2,0.040583455447180714,0.23016247901800524,True,False,0.997856301413691
7,5,5,0.2,0.04140900997961558,0.9988031587330655,4.0,2,0.04140874953015808,0.23249615537992027,True,False,0.9977681169860091
7,5,5,0.21578437648802667,0.044668889188834895,0.9986076493279564,4.0,2,0.04466852463418644,0.24149646412070086,True,False,0.9973870326680228
7,5,5,0.23755955153691163,0.04916297254630767,0.9983140246479022,4.0,2,0.049162389307555746,0.2533885732879973,True,False,0.9968563526476473
7,5,5,0.25,0.05172882938938415,0.9981338809320424,4.0,2,0.051728043531970504,0.2599386039684276,True,False,0.9965256699155915
7,5,5,0.26153209720236614,0.05410612780445759,0.9979588756409915,4.0,2,0.05410515305775771,0.2658662904515094,True,False,0.9961920752977793
7,5,5,0.2879237539579214,0.059542153556489376,0.9975294939308963,4.0,2,0.059540582383514985,0.278958452945339,True,False,0.9954011330147807
7,5,5,0.3,0.062027320653211704,0.9973196849412108,4.0,2,0.0620254086132982,0.28474847391981933,True,False,0.9950254662345195
7,5,5,0.3169786384922227,0.06551889496138494,0.9970106300172176,4.0,2,0.06551634794143667,0.2926953181522268,True,False,0.9944541047024273
7,5,5,0.34896550173163965,0.0720883277203904,0.9963840232844781,4.0,2,0.07208424722129142,0.307108633431589,True,False,0.9932894764738833
7,5,5,0.38418021472384767,0.07930694141913867,0.995627862316243,4.0,2,0.07930039242410629,0.3222317094910477,True,False,0.9919489666738599
7,5,5,0.4,0.08254482196751012,0.9952657921276955,4.0,2,0.08253680887811166,0.3287992161378857,True,False,0.9913047542857711
7,5,5,0.4229485053762257,0.08723588381337574,0.9947161731089538,4.0,2,0.08722534088634275,0.3380994973710261,True,False,0.9903004888345563
7,5,5,0.4656289713632644,0.09594108065291093,0.9936181368895186,4.0,2,0.09592413670655782,0.35474866922032794,True,False,0.9883411919360157
7,5,5,0.5,0.10293190573634378,0.9926633529120938,4.0,2,0.10290786405182285,0.3676086991164792,True,False,0.98670226197045
7,5,5,0.5126163970716772,0.10549340736527117,0.9922973455968345,4.0,2,0.10546622052774102,0.37221770304938123,True,False,0.9860593149464156
7,5,5,0.5643454052641858,0.11596871473190275,0.9907110123256208,4.0,2,0.11592514868918619,0.390546971657021,True,False,0.9832836251562682
7,5,5,0.6,0.12316224044396204,0.9895390276148391,4.0,2,0.12310348786165624,0.4026951536824501,True,False,0.9813204465617389
7,5,5,0.6212944772390209,0.12744769787888172,0.9888091667432929,4.0,2,0.1273780418245194,0.40977883593632997,True,False,0.9800763586532897
7,5,5,0.683990378670679,0.14001581680585537,0.9865338820442549,4.0,2,0.13990465462904333,0.4299577427751766,True,False,0.9763058444118542
7,5,5,0.7,0.1432129604969704,0.9859233376623326,4.0,2,0.14308859403483626,0.4349604785869104,True,False,0.975310394884608
7,5,5,0.75,0.15316481051174166,0.9839415848456313,4.0,2,0.1529912385474389,0.4502268689218416,True,False,0.9721366043506805
7,5,5,0.7530130320699326,0.15376289501942006,0.9838186002533125,4.0,2,0.15358592052228606,0.4511303277777099,True,False,0.9719397422127123
7,5,5,0.8,0.16306489653244877,0.9818496911803435,4.0,2,0.16282809629858738,0.46499231075984054,True,False,0.9687694639381768
7,5,5,0.8290008809322168,0.16878265951286403,0.9805876455684863,4.0,2,0.1685017740498758,0.4733455230442101,True,False,0.9667863028485968
7,5,5,0.9,0.18270266048838915,0.9773534208141877,4.0,2,0.18228690838013398,0.49319882420682853,True,False,0.9618633527777689
7,5,5,0.9126567951915167,0.18517226592194638,0.9767560384987996,4.0,2,0.1847279857768343,0.4966546702583878,True,False,0.9609636345832433
7,5,5,1.0,0.20211440580733397,0.9724708830713293,4.0,2,0.20142994400670053,0.5198772079368552,True,False,0.9546790463160164
7,5,5,1.004754572603832,0.20303156194814959,0.9722297425795131,4.0,2,0.20233165334832376,0.5211116393434853,True,False,0.9543323529732868
7,5,5,1.1,0.22129167044712716,0.96723865492795,4.0,2,0.2202221169055115,0.5452518156461675,True,False,0.9473304491644399
7,5,5,1.1061460961965053,0.22246253985326078,0.966906484348008,4.0,2,0.22136487062774324,0.5467729529614115,True,False,0.9468760353362398
7,5,5,1.2,0.2402289664103922,0.9616928494043798,4.0,2,0.23862834080379122,0.5694969478396387,True,False,0.9398939706303651
7,5,5,1.21776921398815,0.24356861354588985,0.9606772786693236,4.0,2,0.24185593408133685,0.5736979171426355,True,False,0.9385770824467299
7,5,5,1.3,0.25892341921424955,0.9558685590903007,4.0,2,0.25661352942876425,0.5927512165587568,True,False,0.9324651832625683
7,5,5,1.3406564138647656,0.2664542595927181,0.9534287583289682,4.0,2,0.2637972281379268,0.601948758348745,True,False,0.9294772722915052
7,5,5,1.4,0.2773743724387647,0.949799426288816,4.0,2,0.27414259650765493,0.6151270079139008,True,False,0.9251178851901667
7,5,5,1.475944373852617,0.2912247800232863,0.9450463448647376,4.0,2,0.28712864079556427,0.6315907672844286,True,False,0.9196373173211114
7,5,5,1.5,0.29558294998157486,0.943517330985313,4.0,2,0.2911804557676878,0.6367169441740421,True,False,0.9179121396469996
7,5,5,1.6,0.3135518430372909,0.9370521831564401,4.0,2,0.3076920209360873,0.6575984322757714,True,False,0.910855102411773
7,5,5,1.6248844761256884,0.3179864830490367,0.9354182086568228,4.0,2,0.3117149728309531,0.662692449791254,True,False,0.9091306827439967
7,5,5,1.7,0.33128480504829866,0.9304318036183841,4.0,2,0.32364220574007774,0.6778369488783968,True,False,0.9039750141952094
7,5,5,1.7888543819998324,0.3468470805862634,0.924439860333874,4.0,2,0.3373152859747454,0.6953256851719667,True,False,0.8980606065746599
7,5,5,1.8,0.34878644266329584,0.9236818771274558,4.0,2,0.33899592390688366,0.6974884661397609,True,False,0.8973293326739307
7,5,5,1.9,0.36606204990492575,0.9168259622297094,4.0,2,0.3537180891637295,0.7166012779302158,True,False,0.8908862180535699
7,5,5,1.9693707749796208,0.3779164364852958,0.9120191105554546,4.0,2,0.3635414438204297,0.7295658923112207,True,False,0.886559648569694
7,5,5,2.0,0.383117222409753,0.9098855439150724,4.0,2,0.3677736152378396,0.7352173982329584,False,False,0.8846805577757504
7,5,5,2.1,0.3999579195217752,0.9028801170727936,4.2,2,0.3811274158564385,0.7533736481970036,False,False,0.8786977756490479
7,5,5,2.168103389728117,0.41130731384382613,0.898081053272301,4.336206779456234,2,0.3898021759555017,0.7654922039766568,False,False,0.8747528964695519
7,5,5,2.2,0.416590126627881,0.8958272907856085,4.4,2,0.39374440474675065,0.7711025125953647,False,False,0.8729395757269822
7,5,5,2.3,0.4330199517764401,0.8887429054543285,4.6,2,0.4055894956360004,0.7884328227972922,False,False,0.8674035343314781
7,5,5,2.3868904567242772,0.4471362250863897,0.8825726880152517,4.7737809134485545,2,0.4152277633383274,0.8031876497031619,False,False,0.862764914335358
7,5,5,2.4,0.44925337123958314,0.8816411565052975,4.8,2,0.4166276022514122,0.8053903073649002,False,False,0.8620781500611892
7,5,5,2.5,0.46529622799697334,0.8745347199506859,5.0,2,0.42682363832021064,0.8219980403447144,False,False,0.8569541198223156
7,5,5,2.627755705467474,0.4855238215639172,0.8654668094098618,5.255511410934948,2,0.438568797875044,0.8427393476829731,False,False,0.850691834105878
7,5,5,2.8929270835048237,0.5265950346150812,0.8467648538411277,5.7858541670096475,2,0.4580602734814028,0.8842387061051034,False,False,0.8386193421366785
7,5,5,3.18485736442798,0.5704787218266776,0.8264984900762098,6.36971472885596,2,0.4712393355082166,0.9277816344094084,False,False,0.8265871066676422
7,5,5,3.506246835458556,0.6173065931406213,0.8047298539542109,7.012493670917112,2,0.47470110456407294,0.9734687649435223,False,False,0.8146139844424964
7,5,5,3.860068274477082,0.6672119108370483,0.7815504395774946,7.720136548954164,2,0.46377177163498695,1.0214056855349376,False,False,0.8026929534318432
7,5,5,4.0,0.6865044503864494,0.772629781644943,8.0,2,0.45485704827118745,1.0397544158737104,False,False,0.7982903864788384
7,5,5,4.249594447527195,0.7203277887499372,0.7570787581152907,8.49918889505439,2,0.4320711965152261,1.0717031835157271,False,False,0.7908176874710799
7,5,5,4.67842838114059,0.7767854162050346,0.7314569527609155,9.35685676228118,2,0.3709279472065282,1.1244775017638746,False,False,0.778943868713241
7,5,5,5.150536689494692,0.8367117666023507,0.704846610984006,10.301073378989384,2,0.26859731523988983,1.179850607352953,False,False,0.7670406277881051
7,5,5,5.6702862646715335,0.9002285671089169,0.6774240423188194,11.340572529343067,2,0.109216291552795,1.237950473431032,False,False,0.7550803084346
7,5,5,6.242484669394137,0.9674507309574982,0.6493752930958164,12.484969338788273,2,-0.1285925971099955,1.2989113749802577,False,False,0.7430456209291173
7,5,5,6.872424605863914,1.038486402406715,0.6208911523096213,13.744849211727828,2,-0.47358616064945225,1.362874199140648,False,False,0.7309382018920022
7,5,5,7.56593287202541,1.1134375181329415,0.5921623706257821,15.13186574405082,2,-0.9643910192641902,1.4299867708152865,False,False,0.7187817660051538
7,5,5,8.0,1.1587628972431199,0.5754536841785185,16.0,2,-1.335807361093559,1.4704347964659168,False,False,0.7117180151710525
7,5,5,8.3294242580925,1.1924018971018155,0.5633752738407873,16.658848516185,2,-1.65282904159118,1.500404194309428,False,False,0.7066156023021797
7,5,5,9.169960881866357,1.2754758410968947,0.534707908744533,18.339921763732715,2,-2.6083571252617133,1.574289211793076,False,False,0.6945199725335385
7,5,5,10.095317511683094,1.3627573972608098,0.5063268168057143,20.190635023366188,2,-3.9239941214026155,1.6518125794154819,False,False,0.6825551828746599
7,5,5,11.114053481213176,1.4543502404748065,0.4783844905222905,22.228106962426352,2,-5.724232363312626,1.7331534619408038,False,False,0.6707978553479861
7,5,5,12.0,1.5305862916542705,0.4564995875344459,24.0,2,-7.617514685730173,1.8009074756873664,False,False,0.6615959293690636
7,5,5,12.235591861307682,1.5503665912779454,0.4510175288436303,24.471183722615365,2,-8.175597595863085,1.8184998468169662,False,False,0.6593091538077007
7,5,5,13.470306621212796,1.6509301986729885,0.4243454726095426,26.94061324242559,2,-11.500743049724456,1.9080489786346921,False,False,0.6482753308533571
7,5,5,14.829618585373169,1.7561784040108113,0.39847027030880694,29.659237170746337,2,-15.997259555121191,2.002007814980765,False,False,0.6376001860902907
7,5,5,16.0,1.8427509335339551,0.37864508254863627,32.0,2,-20.63578638327459,2.079508831747421,False,False,0.6294553668850824
7,5,5,16.326101073402686,1.8662632734501436,0.37347630074612354,32.65220214680537,2,-22.06277875079392,2.100593504739074,False,False,0.6273606448315483
7,5,5,17.97359620036734,1.9813532846965707,0.3494308638157736,35.94719240073468,2,-30.228473715942318,2.204033889944819,False,False,0.6177358286879104
7,5,5,19.787342913131276,2.1016332920673473,0.32638504367764937,39.57468582626255,2,-41.20376490291742,2.312568032351744,False,True,0.6085596531145736
7,5,5,21.784117947071937,2.227305003104156,0.30437484923266883,43.568235894143875,2,-55.93597800862753,2.4264467659293154,False,True,0.5999049517601529
7,5,5,23.98239100698168,2.358587551758243,0.2834225431939891,47.96478201396336,2,-75.6899530271868,2.545933276566766,False,True,0.5916860241347877
7,5,5,24.0,2.3596120181746842,0.28326668339246114,48.0,2,-75.86410872763057,2.5468677766961685,False,True,0.5916258908070268
7,5,5,26.402495607542527,2.495717339189497,0.26353808130517253,52.80499121508505,2,-102.15427509781819,2.671303710323727,False,True,0.5841431343332042
7,5,5,29.06681715360941,2.638948577592982,0.24472059555626335,58.13363430721882,2,-137.58302789998072,2.802847811633204,False,True,0.577013643701977
7,5,5,32.0,2.788553109135624,0.22695986812264737,64.0,2,-184.98494605524894,2.9408695929318336,False,True,0.5735702716179155
7,6,6,0.1,0.01848995884680086,0.9997093438251704,4.0,2,0.018489949710144424,0.15712405378713165,True,False,0.9993526294570869
7,6,6,0.11009117314389681,0.020354545755824,0.9996477953201868,4.0,2,0.020354528459277047,0.16486137783967275,True,False,0.9992857585023636
7,6,6,0.12120066404199469,0.0224068755004531,0.9995732320658806,4.0,2,0.02240683913428084,0.1729797141055007,True,False,0.9991177460040426
7,6,6,0.13343123290202505,0.0246656600435822,0.9994829107096683,4.0,2,0.024665683690475015,0.18149782492488808,True,False,0.9989386608867576
7,6,6,0.14689600964220462,0.027151740436085894,0.9993735136838202,4.0,2,0.02715171381551483,0.19043539655970446,True,False,0.9987386300884822
7,6,6,0.16171954031667485,0.029887694135382798,0.9992410309011537,4.0,2,0.02988760167396882,0.19981308469046524,True,False,0.9984643903043633
7,6,6,0.17803893913754448,0.032898374600915194,0.9990806179529322,4.0,2,0.03289822256140762,0.20965256215381073,True,False,0.9981320086591268
7,6,6,0.19600515674947117,0.03621107540206604,0.9988864265496252,4.0,2,0.036210848891065205,0.21997656903074125,True,False,0.9977671285800795
7,6,6,0.2,0.036947411355648364,0.9988407489506856,4.0,2,0.03694714653917283,0.22220696784080124,True,False,0.9976767830703341
7,6,6,0.21578437648802667,0.039855748184987744,0.9986514023651424,4.0,2,0.039855354283255734,0.23080896520136765,True,False,0.9972741182080451
7,6,6,0.23755955153691163,0.04386505114327636,0.9983670448824639,4.0,2,0.04386442561016745,0.24217478548763707,True,False,0.9967069016894001
7,6,6,0.25,0.04615402499671515,0.9981925936068993,4.0,2,0.04615322734791977,0.24843494258307064,True,False,0.9963706791670006
7,6,6,0.26153209720236614,0.04827479723116377,0.9980231233529772,4.0,2,0.04827377957323717,0.2541002975114742,True,False,0.9960306588905432
7,6,6,0.2879237539579214,0.053123995860301164,0.9976073426674767,4.0,2,0.053122378632242645,0.2666130624020552,True,False,0.9952093555372059
7,6,6,0.3,0.05534084156227902,0.9974041901360983,4.0,2,0.055338837605969186,0.27214684425049707,True,False,0.9948157335746011
7,6,6,0.3169786384922227,0.05845528428850539,0.9971049529328482,4.0,2,0.058452638697502904,0.27974199849251397,True,False,0.9942091946050322
