U,W,mean_r,stderr_r,n_r_values,n_realizations_used,n_realizations_total,n_levels_min,n_levels_max,zero_gap_fraction,duplicate_levels_removed,L,Nup,Ndown,N,nmax,boundary,file
3.0,7.0,0.4670514853874049,0.0015966178854214003,28322,289,289,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_3/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U3_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
4.0,7.0,0.46187171079825085,0.0015908578263786992,28616,292,292,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_4/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U4_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
7.0,7.0,0.4307091134382,0.0016261414988534336,28420,290,290,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_7/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U7_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
8.0,7.0,0.4235473202727519,0.0016394176017174632,28126,287,287,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_8/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
9.0,7.0,0.41790215569661976,0.0016697886887739265,27048,276,276,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_9/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
10.0,7.0,0.4090288616216341,0.0016723429067271446,27538,281,281,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_10/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
12.0,7.0,0.4048534570927972,0.0016737945377962738,27538,281,281,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_12/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
15.0,7.0,0.40102328395221654,0.0016595076280486096,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_15/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
20.0,7.0,0.4057496049599571,0.0016612027786280653,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_20/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
30.0,7.0,0.4064618947187959,0.001650222036528783,28224,288,288,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_30/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
40.0,7.0,0.40367841037270724,0.0016667622371933967,27538,281,281,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_40/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
1.0,8.0,0.43868063540567176,0.001622800543034534,28322,289,289,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_1/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U1_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
2.0,8.0,0.44512056700665364,0.0016213671589209312,28420,290,290,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_2/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U2_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
3.0,8.0,0.44517091585816704,0.0016242217223535053,28420,290,290,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_3/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U3_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
4.0,8.0,0.44538181919714737,0.001626699044831613,28224,288,288,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_4/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U4_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
5.0,8.0,0.4390016077516077,0.0016076217545051169,28812,294,294,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_5/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U5_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
6.0,8.0,0.43082366485771617,0.0016296017986996176,28126,287,287,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_6/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U6_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
8.0,8.0,0.41694491295728253,0.0016530507947496453,27832,284,284,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_8/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
9.0,8.0,0.40851003275553566,0.001665525501245793,27440,280,280,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_9/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
10.0,8.0,0.40568518154401545,0.00164645948963773,28322,289,289,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_10/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
12.0,8.0,0.4015232366708415,0.0016580540619766098,28028,286,286,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_12/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
15.0,8.0,0.39825606010247067,0.001661559876281971,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_15/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
20.0,8.0,0.40023490496110864,0.0016446562786940385,28322,289,289,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_20/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
30.0,8.0,0.4031208957355402,0.0016554147419676503,28224,288,288,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_30/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
40.0,8.0,0.40223603805479063,0.0016720529558783943,27636,282,282,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_40/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
1.0,9.0,0.4239809084915807,0.001639037777998223,28126,287,287,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_1/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U1_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
2.0,9.0,0.4326497894548483,0.0016451748802245318,28028,286,286,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_2/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U2_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
3.0,9.0,0.4309826800447266,0.0016316666899272442,28126,287,287,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_3/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U3_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
4.0,9.0,0.4334706382116299,0.0016370617304845123,28224,288,288,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_4/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U4_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
8.0,9.0,0.40587757339402314,0.0016535914475918176,27832,284,284,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_8/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
9.0,9.0,0.4047272676443774,0.001664447872819837,27636,282,282,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_9/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
10.0,9.0,0.40176653556194486,0.0016776767149220095,27244,278,278,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_10/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
12.0,9.0,0.3967423968574783,0.0016873385846884487,27244,278,278,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_12/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
15.0,9.0,0.3960143079765505,0.0016675847533384031,28028,286,286,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_15/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
20.0,9.0,0.396832615553087,0.0016649370528031783,27734,283,283,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_20/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
30.0,9.0,0.3963048945118158,0.0016770077596756808,27440,280,280,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_30/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
40.0,9.0,0.401705865925534,0.0016574390920082306,28224,288,288,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_40/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
1.0,10.0,0.41472069329980726,0.001663681337292123,27538,281,281,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_1/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U1_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
2.0,10.0,0.42056711627571075,0.0016526238754153374,27832,284,284,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_2/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U2_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
3.0,10.0,0.4168514243247933,0.0016442707254906927,28322,289,289,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_3/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U3_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
4.0,10.0,0.4209720127226072,0.0016545762731313678,28126,287,287,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_4/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U4_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
9.0,10.0,0.40416288763287433,0.0016828550498871632,27342,279,279,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_9/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
10.0,10.0,0.401331853269143,0.0016675002927498167,27538,281,281,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_10/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
12.0,10.0,0.39103704856578636,0.0016694577973358497,27538,281,281,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_12/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
15.0,10.0,0.390283678745399,0.001684026455461537,27244,278,278,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_15/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
20.0,10.0,0.3954803027327142,0.0016845217609029986,27734,283,283,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_20/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
30.0,10.0,0.3933554093960037,0.0016610466702011236,28028,286,286,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_30/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
40.0,10.0,0.39378760512069366,0.0016546215882630622,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_40/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
1.0,11.0,0.4003362684790961,0.0016629958152529468,27342,279,279,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_1/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U1_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
2.0,11.0,0.4122681632458887,0.001663562518136536,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_2/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U2_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
3.0,11.0,0.4129630786962617,0.0016307819369376678,28420,290,290,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_3/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U3_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
4.0,11.0,0.4115854540943934,0.001641212440654788,28420,290,290,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_4/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U4_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
9.0,11.0,0.4014876482160463,0.0016548165710046012,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_9/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
10.0,11.0,0.39509309863003034,0.0016584099275964521,27734,283,283,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_10/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
12.0,11.0,0.39217889087058266,0.0016896445667735262,27244,278,278,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_12/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
15.0,11.0,0.3909465405276302,0.0016750349516406107,27636,282,282,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_15/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
20.0,11.0,0.38723949658796597,0.0016711826142316367,27832,284,284,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_20/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
30.0,11.0,0.39481875598443056,0.0016637283517255865,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_30/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
40.0,11.0,0.3938390634112896,0.00166672139677947,28028,286,286,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_40/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
1.0,12.0,0.40147246534226017,0.0016545960857206469,28322,289,289,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_1/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U1_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
2.0,12.0,0.40771830622291544,0.0016834541067191726,27342,279,279,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_2/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U2_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
3.0,12.0,0.40912461748235884,0.0016570088940470852,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_3/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U3_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
4.0,12.0,0.4075782488995094,0.0016560846395512962,28028,286,286,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_4/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U4_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
5.0,12.0,0.4049620529241305,0.0016536274607611206,28126,287,287,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_5/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U5_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
6.0,12.0,0.4037775961363668,0.0016586566621581676,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_6/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U6_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
9.0,12.0,0.39582795141302785,0.0016885424833707591,27342,279,279,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_9/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
10.0,12.0,0.3959904320589061,0.0016754411080574174,27440,280,280,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_10/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
12.0,12.0,0.392371386371034,0.001707333128519913,26558,271,271,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_12/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
15.0,12.0,0.39420526018966695,0.0016639041553289007,27832,284,284,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_15/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
20.0,12.0,0.39110400306452975,0.0016744032758658459,27832,284,284,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_20/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
30.0,12.0,0.39205346415804665,0.0016704309339569867,27734,283,283,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_30/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
40.0,12.0,0.3932303320018712,0.0016795276762803216,27636,282,282,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_40/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
1.0,13.0,0.3961870852167483,0.0016751896198221887,27734,283,283,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_1/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U1_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
2.0,13.0,0.39969106186953907,0.0016636102476699113,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_2/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U2_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
3.0,13.0,0.40184427792887495,0.0016801535784140246,27440,280,280,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_3/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U3_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
4.0,13.0,0.40557622143837535,0.0016583139892961556,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_4/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U4_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
5.0,13.0,0.400312583905502,0.0016793186216363823,27342,279,279,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_5/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U5_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
8.0,13.0,0.39733111212417044,0.0016648876635314488,27734,283,283,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_8/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
9.0,13.0,0.39667310567217706,0.0016649451916509385,28224,288,288,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_9/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
10.0,13.0,0.39699582543666484,0.001682413384133645,27342,279,279,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_10/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
12.0,13.0,0.3909932510659352,0.0016902450732916745,27244,278,278,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_12/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
15.0,13.0,0.3909113931442353,0.0016870129950978495,27146,277,277,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_15/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
20.0,13.0,0.3876976615631135,0.0016619792376593937,28224,288,288,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_20/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
30.0,13.0,0.388177156213392,0.0016796843129843805,27440,280,280,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_30/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
40.0,13.0,0.39580809051243104,0.0016707914935579144,27930,285,285,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_40/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
1.0,14.0,0.39336665113516767,0.0016612853860664832,28028,286,286,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_1/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U1_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
2.0,14.0,0.3949865604396942,0.001695501256618162,27146,277,277,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_2/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U2_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
3.0,14.0,0.3987888656591856,0.0016810313977374378,27440,280,280,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_3/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U3_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
4.0,14.0,0.4010225367021375,0.0016531932144354488,28224,288,288,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_4/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U4_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
6.0,14.0,0.39974954981860605,0.0016751130382978447,27636,282,282,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_6/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U6_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
7.0,14.0,0.3964443658507201,0.0016709723897197174,27734,283,283,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_7/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U7_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
9.0,14.0,0.39309769207227335,0.0016730533440220577,27636,282,282,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_9/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
10.0,14.0,0.39314460149568314,0.0016930836591963852,27342,279,279,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_10/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
12.0,14.0,0.3944001131348181,0.0016791257219249186,27832,284,284,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_12/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
15.0,14.0,0.3926248262411068,0.0016999501035677939,27146,277,277,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_15/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
20.0,14.0,0.3910762830085991,0.001702269758481914,26852,274,274,100,100,0.0,0,9,,,9,2,periodic,pbs_bose_midpoint_L9/data/U_20/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
