U,W,L,N,nmax,boundary,tau_Th,mean_spacing,t_H,t_Th,g,n_realizations_used,n_realizations_total,n_levels,file
20.0,15.0,9,9,2,periodic,0.8015006961565405,0.0315622145723194,199.07301792093028,159.55716244960908,0.09609609609609616,275,275,100,pbs_bose_midpoint_L9/data/U_20/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
30.0,0.5,9,9,2,periodic,0.30795587129142266,0.014962581331002091,419.9265600087991,129.3188496659196,0.5115115115115114,300,300,100,pbs_bose_midpoint_L9/data/U_30/W_0p5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W0.5_boundaryperiodic_nreal300.txt
30.0,1.0,9,9,2,periodic,0.3789470919074668,0.018191706301486598,345.3873541629316,130.88353344165722,0.42142142142142136,300,300,100,pbs_bose_midpoint_L9/data/U_30/W_1/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W1_boundaryperiodic_nreal300.txt
30.0,2.0,9,9,2,periodic,0.4301635758106795,0.02768182055897926,226.97876007802833,97.63799506823896,0.3663663663663663,299,299,100,pbs_bose_midpoint_L9/data/U_30/W_2/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W2_boundaryperiodic_nreal300.txt
30.0,3.0,9,9,2,periodic,0.5416686911033152,0.03969342221928454,158.29285951884947,85.74228602657614,0.26626626626626626,296,296,100,pbs_bose_midpoint_L9/data/U_30/W_3/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W3_boundaryperiodic_nreal300.txt
30.0,4.0,9,9,2,periodic,0.5479472336900287,0.05323147548047202,118.03515214385847,64.67703509540891,0.26126126126126126,290,290,100,pbs_bose_midpoint_L9/data/U_30/W_4/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W4_boundaryperiodic_nreal300.txt
30.0,5.0,9,9,2,periodic,0.6365079081295572,0.06716784208293647,93.54454620443711,59.54184342151497,0.19619619619619622,289,289,100,pbs_bose_midpoint_L9/data/U_30/W_5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W5_boundaryperiodic_nreal300.txt
30.0,6.0,9,9,2,periodic,0.6078323128297229,0.078239059109556,80.30752642847372,48.813509526653284,0.21621621621621626,285,285,100,pbs_bose_midpoint_L9/data/U_30/W_6/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W6_boundaryperiodic_nreal300.txt
30.0,7.0,9,9,2,periodic,0.658898955079995,0.09367337023687244,67.07546970170131,44.19595689795085,0.18118118118118123,288,288,100,pbs_bose_midpoint_L9/data/U_30/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
30.0,8.0,9,9,2,periodic,0.643885742724042,0.10368104857288274,60.60109724645399,39.020182510424924,0.19119119119119116,288,288,100,pbs_bose_midpoint_L9/data/U_30/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
30.0,9.0,9,9,2,periodic,0.7142559285543126,0.10797204768929691,58.19270303421714,41.56448314079013,0.14614614614614613,280,280,100,pbs_bose_midpoint_L9/data/U_30/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
30.0,10.0,9,9,2,periodic,0.7225349491787214,0.10508733718493975,59.790127673727376,43.200456860125875,0.14114114114114118,286,286,100,pbs_bose_midpoint_L9/data/U_30/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
30.0,11.0,9,9,2,periodic,0.730909932860291,0.09627726718353904,65.26135910361455,47.70017560079425,0.13613613613613623,285,285,100,pbs_bose_midpoint_L9/data/U_30/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
30.0,12.0,9,9,2,periodic,0.7225349491787214,0.08637926395406918,72.73950968742419,52.55683793528815,0.14114114114114118,283,283,100,pbs_bose_midpoint_L9/data/U_30/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
30.0,13.0,9,9,2,periodic,0.7923168624866254,0.07566082532578422,83.0441021509497,65.79724246425928,0.10110110110110115,280,280,100,pbs_bose_midpoint_L9/data/U_30/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
30.0,14.0,9,9,2,periodic,0.7566218500481054,0.06965752663573697,90.20109686116923,68.24812078346622,0.12112112112112118,290,290,100,pbs_bose_midpoint_L9/data/U_30/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
30.0,15.0,9,9,2,periodic,0.730909932860291,0.062069915643454376,101.22754706598644,73.9882196296121,0.13613613613613618,280,280,100,pbs_bose_midpoint_L9/data/U_30/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U30_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
40.0,0.5,9,9,2,periodic,0.3376980310825091,0.01493684790308582,420.6500158498324,142.05268212731465,0.47147147147147145,300,300,100,pbs_bose_midpoint_L9/data/U_40/W_0p5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W0.5_boundaryperiodic_nreal300.txt
40.0,1.0,9,9,2,periodic,0.4771760948938746,0.018141479685675838,346.3435957840125,165.26688452771768,0.3213213213213213,300,300,100,pbs_bose_midpoint_L9/data/U_40/W_1/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W1_boundaryperiodic_nreal300.txt
40.0,2.0,9,9,2,periodic,0.5416686911033152,0.028020126903173733,224.23828874479202,121.46286035963874,0.26626626626626626,295,295,100,pbs_bose_midpoint_L9/data/U_40/W_2/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W2_boundaryperiodic_nreal300.txt
40.0,3.0,9,9,2,periodic,0.5607234882852032,0.03938791541273111,159.52063574171055,89.44696732656521,0.2512512512512512,269,269,100,pbs_bose_midpoint_L9/data/U_40/W_3/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W3_boundaryperiodic_nreal300.txt
40.0,4.0,9,9,2,periodic,0.5542985515684669,0.05341706864321608,117.62504882374418,65.19939419117159,0.2562562562562563,271,271,100,pbs_bose_midpoint_L9/data/U_40/W_4/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W4_boundaryperiodic_nreal300.txt
40.0,5.0,9,9,2,periodic,0.6008675891719687,0.06708376224850576,93.66179082061754,56.278334447913686,0.2212212212212212,265,265,100,pbs_bose_midpoint_L9/data/U_40/W_5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W5_boundaryperiodic_nreal300.txt
40.0,6.0,9,9,2,periodic,0.6665363268124913,0.08000451075606943,78.53538816500945,52.3466891522986,0.1761761761761762,278,278,100,pbs_bose_midpoint_L9/data/U_40/W_6/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W6_boundaryperiodic_nreal300.txt
40.0,7.0,9,9,2,periodic,0.7225349491787214,0.09465650870421068,66.3787983857901,47.961001718221446,0.14114114114114118,281,281,100,pbs_bose_midpoint_L9/data/U_40/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
40.0,8.0,9,9,2,periodic,0.7832382599179196,0.10782796855479145,58.27045980178013,45.63965353976335,0.10610610610610612,282,282,100,pbs_bose_midpoint_L9/data/U_40/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
40.0,9.0,9,9,2,periodic,0.7225349491787214,0.11977259764747533,52.459288940804136,37.90366966879578,0.14114114114114118,288,288,100,pbs_bose_midpoint_L9/data/U_40/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
40.0,10.0,9,9,2,periodic,0.7653919388230148,0.1331879927699322,47.175313453616695,36.107604628847135,0.11611611611611618,285,285,100,pbs_bose_midpoint_L9/data/U_40/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
40.0,11.0,9,9,2,periodic,0.7225349491787214,0.141001296298319,44.561188245291994,32.19701588415549,0.14114114114114112,286,286,100,pbs_bose_midpoint_L9/data/U_40/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
40.0,12.0,9,9,2,periodic,0.7142559285543126,0.14255656765500252,44.07503218220967,31.480853037365378,0.1461461461461462,282,282,100,pbs_bose_midpoint_L9/data/U_40/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
40.0,13.0,9,9,2,periodic,0.7479522515621821,0.14078525669413786,44.62956885343529,33.38078651017636,0.12612612612612617,285,285,100,pbs_bose_midpoint_L9/data/U_40/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
40.0,14.0,9,9,2,periodic,0.730909932860291,0.13651606757225332,46.02524390657612,33.64030793363407,0.13613613613613623,282,282,100,pbs_bose_midpoint_L9/data/U_40/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
40.0,15.0,9,9,2,periodic,0.7832382599179196,0.12740841642360073,49.315308074229456,38.62563608337561,0.1061061061061062,278,278,100,pbs_bose_midpoint_L9/data/U_40/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U40_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
