L,N,nmax,W_over_t,predictor,estimate_over_t,ci95_low,ci95_high,mean_cov,mean_var,fraction_cov_negative,fraction_U_positive,fraction_U_negative,valid_states,total_states
7,6,6,1.3,U_edge_mean,-0.00036726509667520276,-0.0016120178017631963,0.0008696209169250243,0.023777061401577725,20.500464077109317,0.49666666666666665,0.49666666666666665,0.5033333333333333,6000.0,6000.0
7,6,6,1.3,U_edge_pool,-0.0004501864204193589,-0.001671476498709124,0.0007649696842039893,0.023777061401577725,20.500464077109317,0.49666666666666665,0.49666666666666665,0.5033333333333333,6000.0,6000.0
7,6,6,1.4,U_mean,-0.0018105984414527774,-0.005551061658173782,0.001931428256660063,0.024495919750492874,20.07179439117874,0.49916666666666665,0.49916666666666665,0.5008333333333334,6000.0,6000.0
7,6,6,1.4,U_pool,-0.0012204150397863017,-0.0049011363924895855,0.0024413598103513057,0.024495919750492874,20.07179439117874,0.49916666666666665,0.49916666666666665,0.5008333333333334,6000.0,6000.0
7,6,6,1.4,U_edge_mean,-0.0005450225057489807,-0.0019106272234479253,0.0008407746964956399,0.024495919750492874,20.07179439117874,0.49916666666666665,0.49916666666666665,0.5008333333333334,6000.0,6000.0
7,6,6,1.4,U_edge_pool,-0.0007009580379332058,-0.0020530515322437974,0.0006967250065637597,0.024495919750492874,20.07179439117874,0.49916666666666665,0.49916666666666665,0.5008333333333334,6000.0,6000.0
7,6,6,1.5,U_mean,-0.0020456116115895105,-0.006105275735806207,0.0020622846039504293,0.023446447635194066,19.703410582878817,0.5001666666666666,0.5001666666666666,0.49983333333333335,6000.0,6000.0
7,6,6,1.5,U_pool,-0.001189968992249887,-0.005003031342770736,0.0027403006024035825,0.023446447635194066,19.703410582878817,0.5001666666666666,0.5001666666666666,0.49983333333333335,6000.0,6000.0
7,6,6,1.5,U_edge_mean,-0.00022191635618950718,-0.0017492848077874138,0.0013685308639561314,0.023446447635194066,19.703410582878817,0.5001666666666666,0.5001666666666666,0.49983333333333335,6000.0,6000.0
7,6,6,1.5,U_edge_pool,-0.00034897134111890065,-0.0018917167196235852,0.0012540095066838153,0.023446447635194066,19.703410582878817,0.5001666666666666,0.5001666666666666,0.49983333333333335,6000.0,6000.0
7,6,6,1.6,U_mean,-0.001636158445451139,-0.006005795967263275,0.0027731993009265897,0.010181766397247475,19.290300221703976,0.49733333333333335,0.49733333333333335,0.5026666666666667,6000.0,6000.0
7,6,6,1.6,U_pool,-0.0005278179333773006,-0.0045276875971720825,0.0036418267732597634,0.010181766397247475,19.290300221703976,0.49733333333333335,0.49733333333333335,0.5026666666666667,6000.0,6000.0
7,6,6,1.6,U_edge_mean,6.0160034480063835e-06,-0.0017976634549830507,0.0018834921599720856,0.010181766397247475,19.290300221703976,0.49733333333333335,0.49733333333333335,0.5026666666666667,6000.0,6000.0
7,6,6,1.6,U_edge_pool,-0.00012543871761125494,-0.0019415512114862611,0.001747110806054158,0.010181766397247475,19.290300221703976,0.49733333333333335,0.49733333333333335,0.5026666666666667,6000.0,6000.0
7,6,6,1.7,U_mean,-0.00035242721391434126,-0.005010005030967126,0.004542673975333472,-0.019898484573290996,18.946090007991955,0.5021666666666667,0.5021666666666667,0.49783333333333335,6000.0,6000.0
7,6,6,1.7,U_pool,0.0010502686604411408,-0.0032616309259725458,0.005546280870887418,-0.019898484573290996,18.946090007991955,0.5021666666666667,0.5021666666666667,0.49783333333333335,6000.0,6000.0
7,6,6,1.7,U_edge_mean,0.0008167063165774617,-0.0012314906986995956,0.002919799117993754,-0.019898484573290996,18.946090007991955,0.5021666666666667,0.5021666666666667,0.49783333333333335,6000.0,6000.0
7,6,6,1.7,U_edge_pool,0.000557686834975169,-0.0015185637796144077,0.002631544408595153,-0.019898484573290996,18.946090007991955,0.5021666666666667,0.5021666666666667,0.49783333333333335,6000.0,6000.0
7,6,6,1.8,U_mean,-0.0006469648642736706,-0.005558297992939354,0.004433451780136748,-0.02064347856261137,18.51694334224974,0.5078333333333334,0.5078333333333334,0.49216666666666664,6000.0,6000.0
7,6,6,1.8,U_pool,0.001114842670361774,-0.0035883538067508357,0.005859569586070679,-0.02064347856261137,18.51694334224974,0.5078333333333334,0.5078333333333334,0.49216666666666664,6000.0,6000.0
7,6,6,1.8,U_edge_mean,0.0006786738037596928,-0.0016535325283718314,0.0029710197764909437,-0.02064347856261137,18.51694334224974,0.5078333333333334,0.5078333333333334,0.49216666666666664,6000.0,6000.0
7,6,6,1.8,U_edge_pool,0.0006874726428098285,-0.0015971365846026474,0.002977446443199062,-0.02064347856261137,18.51694334224974,0.5078333333333334,0.5078333333333334,0.49216666666666664,6000.0,6000.0
7,6,6,1.9,U_mean,0.00046240565553239886,-0.004768990728525493,0.0062117641801010355,-0.04181188487949247,18.0498966730251,0.5121666666666667,0.5121666666666667,0.48783333333333334,6000.0,6000.0
7,6,6,1.9,U_pool,0.002316461176311263,-0.002709748122890569,0.007530443090361555,-0.04181188487949247,18.0498966730251,0.5121666666666667,0.5121666666666667,0.48783333333333334,6000.0,6000.0
7,6,6,1.9,U_edge_mean,0.0011967643606509905,-0.001374286127355328,0.0038032522982764166,-0.04181188487949247,18.0498966730251,0.5121666666666667,0.5121666666666667,0.48783333333333334,6000.0,6000.0
7,6,6,1.9,U_edge_pool,0.0011931481280016427,-0.0012902735328826325,0.003828287233097838,-0.04181188487949247,18.0498966730251,0.5121666666666667,0.5121666666666667,0.48783333333333334,6000.0,6000.0
7,6,6,2.0,U_mean,0.0005707416775147568,-0.004890568246096292,0.006132363251060961,-0.04493850519059968,17.68228826400418,0.5171666666666667,0.5171666666666667,0.48283333333333334,6000.0,6000.0
7,6,6,2.0,U_pool,0.0025414417251686233,-0.002397813925532571,0.007632003562834523,-0.04493850519059968,17.68228826400418,0.5171666666666667,0.5171666666666667,0.48283333333333334,6000.0,6000.0
7,6,6,2.0,U_edge_mean,0.001562743081917684,-0.0012531517217482776,0.004458328335380481,-0.04493850519059968,17.68228826400418,0.5171666666666667,0.5171666666666667,0.48283333333333334,6000.0,6000.0
7,6,6,2.0,U_edge_pool,0.001673974174682445,-0.0010800513411472429,0.004538445456233749,-0.04493850519059968,17.68228826400418,0.5171666666666667,0.5171666666666667,0.48283333333333334,6000.0,6000.0
7,6,6,2.1,U_mean,-0.0005842317841096965,-0.006541137078633742,0.0053899375003171645,-0.02248965339090442,17.37906323995397,0.5126666666666667,0.5126666666666667,0.48733333333333334,6000.0,6000.0
7,6,6,2.1,U_pool,0.0012940659160041114,-0.0041875529764735875,0.0068658084795967305,-0.02248965339090442,17.37906323995397,0.5126666666666667,0.5126666666666667,0.48733333333333334,6000.0,6000.0
7,6,6,2.1,U_edge_mean,0.0011364859692004725,-0.002029217542486163,0.004411597578796635,-0.02248965339090442,17.37906323995397,0.5126666666666667,0.5126666666666667,0.48733333333333334,6000.0,6000.0
7,6,6,2.1,U_edge_pool,0.0011314872484790366,-0.001919449201013079,0.004288762402114486,-0.02248965339090442,17.37906323995397,0.5126666666666667,0.5126666666666667,0.48733333333333334,6000.0,6000.0
7,6,6,2.2,U_mean,0.0008289519309595709,-0.005356200745439978,0.007011236598532998,-0.04561110332545645,16.969791294947246,0.5115,0.5115,0.4885,6000.0,6000.0
7,6,6,2.2,U_pool,0.002687782220340986,-0.0028223502366439843,0.00849042987588535,-0.04561110332545645,16.969791294947246,0.5115,0.5115,0.4885,6000.0,6000.0
7,6,6,2.2,U_edge_mean,0.0014875047551555158,-0.0019226381647549026,0.0051588460547725675,-0.04561110332545645,16.969791294947246,0.5115,0.5115,0.4885,6000.0,6000.0
7,6,6,2.2,U_edge_pool,0.0013650965444952992,-0.002015251133792508,0.0048114532310243735,-0.04561110332545645,16.969791294947246,0.5115,0.5115,0.4885,6000.0,6000.0
7,6,6,2.3,U_mean,0.0018968704560864934,-0.004536636711375352,0.008242919991434632,-0.07044007500134429,16.485527252551993,0.5181666666666667,0.5181666666666667,0.48183333333333334,6000.0,6000.0
7,6,6,2.3,U_pool,0.004272843320218346,-0.0015873972898156573,0.010115799923851313,-0.07044007500134429,16.485527252551993,0.5181666666666667,0.5181666666666667,0.48183333333333334,6000.0,6000.0
7,6,6,2.3,U_edge_mean,0.002076960006314598,-0.0015840832817920632,0.005895703579094187,-0.07044007500134429,16.485527252551993,0.5181666666666667,0.5181666666666667,0.48183333333333334,6000.0,6000.0
7,6,6,2.3,U_edge_pool,0.0021231086929768684,-0.001386783777624426,0.005718376026372701,-0.07044007500134429,16.485527252551993,0.5181666666666667,0.5181666666666667,0.48183333333333334,6000.0,6000.0
7,6,6,2.4,U_mean,0.002307626419700518,-0.00447824641435466,0.00907735742295491,-0.08584012586386545,16.252726836095228,0.512,0.512,0.488,6000.0,6000.0
