U,W,L,N,nmax,boundary,g,n_realizations_used,source
4.0,10.0,7,7,2,periodic,0.10610610610610616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,11.0,7,7,2,periodic,0.05105105105105112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,12.0,7,7,2,periodic,0.03603603603603612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,13.0,7,7,2,periodic,0.02102102102102108,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,14.0,7,7,2,periodic,0.011011011011011117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,15.0,7,7,2,periodic,0.006006006006006072,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,0.5,7,7,3,periodic,0.4714714714714714,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,1.0,7,7,3,periodic,0.3563563563563563,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,2.0,7,7,3,periodic,0.3663663663663663,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,3.0,7,7,3,periodic,0.25125125125125125,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,4.0,7,7,3,periodic,0.24124124124124122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,5.0,7,7,3,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,6.0,7,7,3,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,7.0,7,7,3,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,8.0,7,7,3,periodic,0.09609609609609615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,9.0,7,7,3,periodic,0.061061061061061135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,10.0,7,7,3,periodic,0.016016016016016085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,11.0,7,7,3,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,12.0,7,7,3,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,13.0,7,7,3,periodic,0.02102102102102108,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,14.0,7,7,3,periodic,-0.029029029029029343,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,15.0,7,7,3,periodic,-0.004004004004004405,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,0.5,7,7,4,periodic,0.8568568568568571,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,1.0,7,7,4,periodic,0.6316316316316315,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,2.0,7,7,4,periodic,0.29129129129129133,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,3.0,7,7,4,periodic,0.21121121121121117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,4.0,7,7,4,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,5.0,7,7,4,periodic,0.11611611611611614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,6.0,7,7,4,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,7.0,7,7,4,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,8.0,7,7,4,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,9.0,7,7,4,periodic,0.026026026026026095,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,10.0,7,7,4,periodic,0.031031031031031085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,11.0,7,7,4,periodic,-0.014014014014014382,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,12.0,7,7,4,periodic,0.026026026026026095,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,13.0,7,7,4,periodic,-0.019019019019019395,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,14.0,7,7,4,periodic,-0.054054054054054425,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
4.0,15.0,7,7,4,periodic,-0.014014014014014382,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,0.5,7,7,2,periodic,0.43143143143143137,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,1.0,7,7,2,periodic,0.6616616616616615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,2.0,7,7,2,periodic,0.4664664664664664,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,3.0,7,7,2,periodic,0.4464464464464464,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,4.0,7,7,2,periodic,0.3063063063063063,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,5.0,7,7,2,periodic,0.24124124124124122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,6.0,7,7,2,periodic,0.17617617617617623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,7.0,7,7,2,periodic,0.1811811811811812,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,8.0,7,7,2,periodic,0.11611611611611614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,9.0,7,7,2,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,10.0,7,7,2,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,11.0,7,7,2,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,12.0,7,7,2,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,13.0,7,7,2,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,14.0,7,7,2,periodic,0.04104104104104113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,15.0,7,7,2,periodic,0.001001001001001076,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,0.5,7,7,3,periodic,0.5065065065065064,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,1.0,7,7,3,periodic,0.41141141141141135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,2.0,7,7,3,periodic,0.24624624624624622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,3.0,7,7,3,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,4.0,7,7,3,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,5.0,7,7,3,periodic,0.10610610610610616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,6.0,7,7,3,periodic,0.07107107107107112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,7.0,7,7,3,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,8.0,7,7,3,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,9.0,7,7,3,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,10.0,7,7,3,periodic,0.026026026026026095,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,11.0,7,7,3,periodic,0.05105105105105112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,12.0,7,7,3,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,13.0,7,7,3,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,14.0,7,7,3,periodic,0.006006006006006072,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,15.0,7,7,3,periodic,-0.009009009009009398,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,0.5,7,7,4,periodic,0.7267267267267266,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,1.0,7,7,4,periodic,0.5265265265265264,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,2.0,7,7,4,periodic,0.23623623623623624,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,3.0,7,7,4,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,4.0,7,7,4,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,5.0,7,7,4,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,6.0,7,7,4,periodic,0.026026026026026095,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,7.0,7,7,4,periodic,0.026026026026026095,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,8.0,7,7,4,periodic,0.031031031031031085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,9.0,7,7,4,periodic,-0.019019019019019395,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,10.0,7,7,4,periodic,0.026026026026026095,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,11.0,7,7,4,periodic,0.02102102102102108,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,12.0,7,7,4,periodic,0.016016016016016085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,13.0,7,7,4,periodic,-0.03403403403403437,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,14.0,7,7,4,periodic,0.016016016016016085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
5.0,15.0,7,7,4,periodic,0.006006006006006072,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,0.5,7,7,2,periodic,0.3163163163163163,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,1.0,7,7,2,periodic,0.5415415415415414,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,2.0,7,7,2,periodic,0.42142142142142136,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,3.0,7,7,2,periodic,0.3313313313313313,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,4.0,7,7,2,periodic,0.24624624624624622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,5.0,7,7,2,periodic,0.2062062062062062,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,6.0,7,7,2,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,7.0,7,7,2,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,8.0,7,7,2,periodic,0.09609609609609615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,9.0,7,7,2,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,10.0,7,7,2,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,11.0,7,7,2,periodic,0.031031031031031085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,12.0,7,7,2,periodic,0.05105105105105112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,13.0,7,7,2,periodic,0.03603603603603612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,14.0,7,7,2,periodic,0.026026026026026095,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,15.0,7,7,2,periodic,0.001001001001001076,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,0.5,7,7,3,periodic,0.2812812812812813,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,1.0,7,7,3,periodic,0.3563563563563563,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,2.0,7,7,3,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,3.0,7,7,3,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,4.0,7,7,3,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,5.0,7,7,3,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,6.0,7,7,3,periodic,0.031031031031031085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,7.0,7,7,3,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,8.0,7,7,3,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,9.0,7,7,3,periodic,0.016016016016016085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,10.0,7,7,3,periodic,0.006006006006006072,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,11.0,7,7,3,periodic,-0.054054054054054425,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,12.0,7,7,3,periodic,0.001001001001001076,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,13.0,7,7,3,periodic,0.031031031031031085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,14.0,7,7,3,periodic,-0.02402402402402436,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,15.0,7,7,3,periodic,-0.02402402402402436,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,0.5,7,7,4,periodic,0.6066066066066065,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,1.0,7,7,4,periodic,0.4664664664664664,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,2.0,7,7,4,periodic,0.1811811811811812,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,3.0,7,7,4,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,4.0,7,7,4,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,5.0,7,7,4,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,6.0,7,7,4,periodic,0.03603603603603612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,7.0,7,7,4,periodic,0.006006006006006072,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,8.0,7,7,4,periodic,0.03603603603603612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,9.0,7,7,4,periodic,-0.019019019019019395,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,10.0,7,7,4,periodic,-0.054054054054054425,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,11.0,7,7,4,periodic,-0.029029029029029343,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,12.0,7,7,4,periodic,-0.004004004004004405,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,13.0,7,7,4,periodic,-0.04904904904904936,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,14.0,7,7,4,periodic,-0.009009009009009398,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
6.0,15.0,7,7,4,periodic,0.001001001001001076,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,0.5,7,7,2,periodic,-0.2092092092092095,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,1.0,7,7,2,periodic,0.3563563563563563,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,2.0,7,7,2,periodic,0.4764764764764764,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,3.0,7,7,2,periodic,0.3063063063063063,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,4.0,7,7,2,periodic,0.21621621621621628,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,5.0,7,7,2,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,6.0,7,7,2,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,7.0,7,7,2,periodic,0.09609609609609615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,8.0,7,7,2,periodic,0.07107107107107112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,9.0,7,7,2,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,10.0,7,7,2,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,11.0,7,7,2,periodic,0.026026026026026095,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,12.0,7,7,2,periodic,0.031031031031031085,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,13.0,7,7,2,periodic,0.07107107107107112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,14.0,7,7,2,periodic,0.04104104104104113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,15.0,7,7,2,periodic,0.011011011011011117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,0.5,7,7,3,periodic,0.29129129129129133,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,1.0,7,7,3,periodic,0.2612612612612612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,2.0,7,7,3,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,3.0,7,7,3,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,4.0,7,7,3,periodic,0.0460460460460461,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
7.0,5.0,7,7,3,periodic,0.04104104104104113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p03/thouless_summary.csv
