U,W,L,N,nmax,boundary,g,n_realizations_used,source
4.0,12.0,7,7,2,periodic,0.1811811811811812,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,13.0,7,7,2,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,14.0,7,7,2,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,15.0,7,7,2,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,0.5,7,7,3,periodic,0.7117117117117115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,1.0,7,7,3,periodic,0.5765765765765765,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,2.0,7,7,3,periodic,0.4964964964964964,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,3.0,7,7,3,periodic,0.40140140140140135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,4.0,7,7,3,periodic,0.3413413413413413,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,5.0,7,7,3,periodic,0.3113113113113113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,6.0,7,7,3,periodic,0.2662662662662663,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,7.0,7,7,3,periodic,0.22622622622622626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,8.0,7,7,3,periodic,0.23623623623623624,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,9.0,7,7,3,periodic,0.2212212212212212,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,10.0,7,7,3,periodic,0.1961961961961962,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,11.0,7,7,3,periodic,0.1811811811811812,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,12.0,7,7,3,periodic,0.1561561561561562,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,13.0,7,7,3,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,14.0,7,7,3,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,15.0,7,7,3,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,0.5,7,7,4,periodic,0.9269269269269271,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,1.0,7,7,4,periodic,0.801801801801802,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,2.0,7,7,4,periodic,0.42142142142142136,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,3.0,7,7,4,periodic,0.3113113113113113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,4.0,7,7,4,periodic,0.2662662662662663,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,5.0,7,7,4,periodic,0.23123123123123127,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,6.0,7,7,4,periodic,0.2212212212212212,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,7.0,7,7,4,periodic,0.1861861861861862,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,8.0,7,7,4,periodic,0.2062062062062062,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,9.0,7,7,4,periodic,0.1811811811811812,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,10.0,7,7,4,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,11.0,7,7,4,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,12.0,7,7,4,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,13.0,7,7,4,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,14.0,7,7,4,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
4.0,15.0,7,7,4,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,0.5,7,7,2,periodic,0.6566566566566565,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,1.0,7,7,2,periodic,0.8568568568568571,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,2.0,7,7,2,periodic,0.6816816816816815,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,3.0,7,7,2,periodic,0.5565565565565564,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,4.0,7,7,2,periodic,0.4914914914914914,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,5.0,7,7,2,periodic,0.38638638638638634,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,6.0,7,7,2,periodic,0.3463463463463463,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,7.0,7,7,2,periodic,0.2762762762762762,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,8.0,7,7,2,periodic,0.2662662662662663,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,9.0,7,7,2,periodic,0.2062062062062062,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,10.0,7,7,2,periodic,0.21121121121121117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,11.0,7,7,2,periodic,0.1961961961961962,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,12.0,7,7,2,periodic,0.1961961961961962,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,13.0,7,7,2,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,14.0,7,7,2,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,15.0,7,7,2,periodic,0.17617617617617623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,0.5,7,7,3,periodic,0.6616616616616615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,1.0,7,7,3,periodic,0.5365365365365364,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,2.0,7,7,3,periodic,0.3463463463463463,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,3.0,7,7,3,periodic,0.2662662662662663,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,4.0,7,7,3,periodic,0.28628628628628633,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,5.0,7,7,3,periodic,0.23123123123123127,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,6.0,7,7,3,periodic,0.2062062062062062,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,7.0,7,7,3,periodic,0.1811811811811812,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,8.0,7,7,3,periodic,0.1811811811811812,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,9.0,7,7,3,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,10.0,7,7,3,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,11.0,7,7,3,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,12.0,7,7,3,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,13.0,7,7,3,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,14.0,7,7,3,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,15.0,7,7,3,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,0.5,7,7,4,periodic,0.9019019019019021,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,1.0,7,7,4,periodic,0.6216216216216215,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,2.0,7,7,4,periodic,0.38638638638638634,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,3.0,7,7,4,periodic,0.2612612612612612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,4.0,7,7,4,periodic,0.2062062062062062,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,5.0,7,7,4,periodic,0.2062062062062062,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,6.0,7,7,4,periodic,0.1561561561561562,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,7.0,7,7,4,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,8.0,7,7,4,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,9.0,7,7,4,periodic,0.1561561561561562,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,10.0,7,7,4,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,11.0,7,7,4,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,12.0,7,7,4,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,13.0,7,7,4,periodic,0.12612612612612614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,14.0,7,7,4,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
5.0,15.0,7,7,4,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,0.5,7,7,2,periodic,0.4614614614614614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,1.0,7,7,2,periodic,0.7517517517517516,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,2.0,7,7,2,periodic,0.6316316316316315,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,3.0,7,7,2,periodic,0.4814814814814814,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,4.0,7,7,2,periodic,0.38138138138138133,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,5.0,7,7,2,periodic,0.3213213213213213,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,6.0,7,7,2,periodic,0.29129129129129133,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,7.0,7,7,2,periodic,0.27127127127127126,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,8.0,7,7,2,periodic,0.2062062062062062,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,9.0,7,7,2,periodic,0.22622622622622626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,10.0,7,7,2,periodic,0.17617617617617623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,11.0,7,7,2,periodic,0.2212212212212212,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,12.0,7,7,2,periodic,0.1811811811811812,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,13.0,7,7,2,periodic,0.1861861861861862,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,14.0,7,7,2,periodic,0.19119119119119118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,15.0,7,7,2,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,0.5,7,7,3,periodic,0.4814814814814814,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,1.0,7,7,3,periodic,0.4914914914914914,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,2.0,7,7,3,periodic,0.3263263263263263,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,3.0,7,7,3,periodic,0.24624624624624622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,4.0,7,7,3,periodic,0.20120120120120122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,5.0,7,7,3,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,6.0,7,7,3,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,7.0,7,7,3,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,8.0,7,7,3,periodic,0.16116116116116122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,9.0,7,7,3,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,10.0,7,7,3,periodic,0.1561561561561562,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,11.0,7,7,3,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,12.0,7,7,3,periodic,0.1561561561561562,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,13.0,7,7,3,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,14.0,7,7,3,periodic,0.1561561561561562,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,15.0,7,7,3,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,0.5,7,7,4,periodic,0.7817817817817816,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,1.0,7,7,4,periodic,0.5565565565565564,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,2.0,7,7,4,periodic,0.3363363363363363,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,3.0,7,7,4,periodic,0.2212212212212212,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,4.0,7,7,4,periodic,0.19119119119119118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,5.0,7,7,4,periodic,0.1861861861861862,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,6.0,7,7,4,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,7.0,7,7,4,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,8.0,7,7,4,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,9.0,7,7,4,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,10.0,7,7,4,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,11.0,7,7,4,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,12.0,7,7,4,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,13.0,7,7,4,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,14.0,7,7,4,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
6.0,15.0,7,7,4,periodic,0.09609609609609615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,0.5,7,7,2,periodic,0.20120120120120122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,1.0,7,7,2,periodic,0.5415415415415414,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,2.0,7,7,2,periodic,0.5965965965965965,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,3.0,7,7,2,periodic,0.4864864864864864,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,4.0,7,7,2,periodic,0.3463463463463463,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,5.0,7,7,2,periodic,0.2662662662662663,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,6.0,7,7,2,periodic,0.21621621621621628,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,7.0,7,7,2,periodic,0.2212212212212212,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,8.0,7,7,2,periodic,0.23123123123123127,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,9.0,7,7,2,periodic,0.21621621621621628,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,10.0,7,7,2,periodic,0.19119119119119118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,11.0,7,7,2,periodic,0.2062062062062062,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,12.0,7,7,2,periodic,0.1811811811811812,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,13.0,7,7,2,periodic,0.1561561561561562,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,14.0,7,7,2,periodic,0.16116116116116122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,15.0,7,7,2,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,0.5,7,7,3,periodic,0.4514514514514514,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,1.0,7,7,3,periodic,0.42642642642642636,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,2.0,7,7,3,periodic,0.3013013013013013,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,3.0,7,7,3,periodic,0.2062062062062062,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,4.0,7,7,3,periodic,0.1861861861861862,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,5.0,7,7,3,periodic,0.1561561561561562,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,6.0,7,7,3,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,7.0,7,7,3,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
7.0,8.0,7,7,3,periodic,0.12112112112112118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p08/thouless_summary.csv
