L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
9,9,9,2.1,0.8,195,0.8043979280481804,0.0019148188561430783
9,9,9,2.1,0.9,195,0.7691422309086824,0.0022276028522832717
9,9,9,2.1,1.0,195,0.7330476018158553,0.0025002223962629615
9,9,9,2.3,0.0,193,0.8309560327843186,0.004448228298637478
9,9,9,2.3,0.1,193,0.8672758700048369,0.00403422474880368
9,9,9,2.3,0.2,193,0.8911408996642263,0.0034448000422992
9,9,9,2.3,0.3,193,0.9013508840103228,0.0027687846552907273
9,9,9,2.3,0.4,193,0.898746759592781,0.002127253623492075
9,9,9,2.3,0.5,193,0.8854452168888819,0.001659383233962524
9,9,9,2.3,0.6,193,0.8639816072915214,0.0014907664628785204
9,9,9,2.3,0.7,193,0.8367419946551917,0.0016134560039370931
9,9,9,2.3,0.8,193,0.8057110230494307,0.0018836431596306294
9,9,9,2.3,0.9,193,0.7724242836458397,0.0021846305624357992
9,9,9,2.3,1.0,193,0.7380177269747753,0.0024646375945258877
9,9,9,2.5,0.0,189,0.8119198397008006,0.004891391550212888
9,9,9,2.5,0.1,189,0.8490219753176758,0.004505220433054681
9,9,9,2.5,0.2,189,0.8745340920327382,0.003929391480107571
9,9,9,2.5,0.3,189,0.8871328667980121,0.0032448293475832012
9,9,9,2.5,0.4,189,0.8873933371035156,0.0025629208079953497
9,9,9,2.5,0.5,189,0.877138041435023,0.0020070611866914835
9,9,9,2.5,0.6,189,0.8586675430930392,0.001698066415890902
9,9,9,2.5,0.7,189,0.8342203402438603,0.0016859715057311324
9,9,9,2.5,0.8,189,0.8057086785766255,0.0018834042085262384
9,9,9,2.5,0.9,189,0.7746464761260047,0.0021634469957122174
9,9,9,2.5,1.0,189,0.7421766736779198,0.002450006785262687
