L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
6,6,5,3.0,0.2,200,0.8100735625730974,0.006106564908597893
6,6,5,3.0,0.3,200,0.8318549326019918,0.005399629764461107
6,6,5,3.0,0.4,200,0.84386568545591,0.004589028695754273
6,6,5,3.0,0.5,200,0.8464969749007912,0.00377810297115266
6,6,5,3.0,0.6,200,0.8407819363757858,0.0030789503962333565
6,6,5,3.0,0.7,200,0.8281019233325475,0.002601819596933316
6,6,5,3.0,0.8,200,0.8099418214749069,0.002417742866262071
6,6,5,3.0,0.9,200,0.7877121142347586,0.0024995443244073194
6,6,5,3.0,1.0,200,0.762643162193209,0.0027415120579468498
6,6,5,3.0,1.1,200,0.735743093826652,0.0030446714786937197
6,6,5,3.0,1.2,200,0.7077992076092409,0.0033511755465304312
6,6,5,3.0,1.3,200,0.679404161439922,0.0036340050887944193
6,6,5,3.0,1.4,200,0.6509930495674981,0.0038825378153387116
6,6,5,3.0,1.5,200,0.6228794964103551,0.004094017344361129
6,6,5,3.0,1.6,200,0.595283537158501,0.0042691966269228
6,6,5,3.0,1.7,200,0.5683512819758032,0.0044100611299837476
6,6,5,3.0,1.8,200,0.5421705036168004,0.0045186751993125576
6,6,5,3.0,1.9,200,0.5167854790513552,0.0045967484542926915
6,6,5,3.0,2.0,200,0.492211536610643,0.004645621887273435
6,6,5,3.5,0.0,200,0.6955594676318415,0.007660711940309078
6,6,5,3.5,0.1,200,0.7338537595561095,0.007488237368442674
6,6,5,3.5,0.2,200,0.7658429785926236,0.007079788617976352
6,6,5,3.5,0.3,200,0.7900061680102043,0.0064672661830502114
6,6,5,3.5,0.4,200,0.8057062121202272,0.005715253446699745
6,6,5,3.5,0.5,200,0.8130782348501941,0.00490590162670677
6,6,5,3.5,0.6,200,0.8127981128685856,0.004127011751160377
6,6,5,3.5,0.7,200,0.8058634988786028,0.0034652829839093035
6,6,5,3.5,0.8,200,0.7934202493683077,0.0029981830441751355
6,6,5,3.5,0.9,200,0.7766300612384626,0.0027718905819511534
6,6,5,3.5,1.0,200,0.7565751763856059,0.002771857010658892
6,6,5,3.5,1.1,200,0.7342010245187249,0.0029295397204169987
6,6,5,3.5,1.2,200,0.7102934898271918,0.0031680387698496955
6,6,5,3.5,1.3,200,0.6854787955987931,0.003432752902645544
6,6,5,3.5,1.4,200,0.6602363792818141,0.0036929686699398935
6,6,5,3.5,1.5,200,0.6349216971997779,0.003933544964841948
6,6,5,3.5,1.6,200,0.6097943636867769,0.0041479647240071785
6,6,5,3.5,1.7,200,0.5850434768248758,0.004334279148774289
6,6,5,3.5,1.8,200,0.5608046406930343,0.004492799648685601
6,6,5,3.5,1.9,200,0.5371694104799347,0.004624662502064926
6,6,5,3.5,2.0,200,0.5141915851949647,0.0047309972090317275
6,6,5,4.0,0.0,200,0.6548859863536559,0.008246783690105229
6,6,5,4.0,0.1,200,0.692321314741533,0.008173249746550452
6,6,5,4.0,0.2,200,0.724464798829226,0.007868650381560885
6,6,5,4.0,0.3,200,0.7498965492991689,0.007353906139382073
6,6,5,4.0,0.4,200,0.7679570694939426,0.006679971229295616
6,6,5,4.0,0.5,200,0.7786491591045227,0.005914051667970233
6,6,5,4.0,0.6,200,0.7824307921453533,0.005128275000505115
6,6,5,4.0,0.7,200,0.7800323834415903,0.004393279360373611
6,6,5,4.0,0.8,200,0.7723272601975281,0.0037745287280179954
6,6,5,4.0,0.9,200,0.7602393601082117,0.00332646076731574
6,6,5,4.0,1.0,200,0.7446742720262765,0.003079235747550149
6,6,5,4.0,1.1,200,0.7264676447972566,0.003023550955474046
6,6,5,4.0,1.2,200,0.7063528553207169,0.00311350919982408
6,6,5,4.0,1.3,200,0.6849492609746267,0.003291289722095435
6,6,5,4.0,1.4,200,0.6627625825376042,0.00350957454957582
6,6,5,4.0,1.5,200,0.6401891182230531,0.0037378681009367907
6,6,5,4.0,1.6,200,0.6175251845278603,0.003958996357962359
6,6,5,4.0,1.7,200,0.5949850009011348,0.004164068337309665
6,6,5,4.0,1.8,200,0.5727232214250209,0.004349005159899645
6,6,5,4.0,1.9,200,0.5508541793502671,0.00451254321571481
6,6,5,4.0,2.0,200,0.5294630195254229,0.004654921541513376
6,6,5,4.5,0.0,200,0.6181113078554605,0.008702275718237649
6,6,5,4.5,0.1,200,0.6544250406651545,0.008713524918011839
6,6,5,4.5,0.2,200,0.6862338663291655,0.008501530482153824
6,6,5,4.5,0.3,200,0.7122148294030921,0.008079451376451946
6,6,5,4.5,0.4,200,0.7317164029795614,0.007488327205380797
