task_index,L,N,nmax,W_over_t,realization_start,realization_stop,realizations_in_block,U_points,U_values_over_t_json,core_hash
242,7,7,7,7.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
243,7,7,7,7.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
244,7,7,7,7.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
245,7,7,7,7.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
246,7,7,7,7.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
247,7,7,7,7.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
248,7,7,7,7.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
249,7,7,7,7.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
250,7,7,7,7.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
251,7,7,7,7.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
252,7,7,7,7.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
253,7,7,7,7.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
254,7,7,7,7.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
255,7,7,7,7.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
256,7,7,7,7.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
257,7,7,7,7.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
258,7,7,7,7.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
259,7,7,7,7.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
260,7,7,7,7.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
261,7,7,7,7.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
262,7,7,7,7.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
263,7,7,7,7.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
264,7,7,7,7.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
265,7,7,7,7.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",1397169306ece8165738e1ecb59147ea8b8a2f6e7ed6c2e5349f50eb900c1bdb
266,7,7,7,8.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
267,7,7,7,8.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
268,7,7,7,8.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
269,7,7,7,8.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
270,7,7,7,8.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
271,7,7,7,8.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
272,7,7,7,8.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
273,7,7,7,8.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
274,7,7,7,8.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
275,7,7,7,8.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
276,7,7,7,8.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
277,7,7,7,8.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
278,7,7,7,8.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
279,7,7,7,8.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
280,7,7,7,8.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
281,7,7,7,8.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
282,7,7,7,8.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
283,7,7,7,8.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
284,7,7,7,8.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
285,7,7,7,8.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
286,7,7,7,8.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
287,7,7,7,8.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
288,7,7,7,8.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
289,7,7,7,8.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
290,7,7,7,8.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
291,7,7,7,8.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
292,7,7,7,8.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
293,7,7,7,8.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
294,7,7,7,8.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
295,7,7,7,8.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
296,7,7,7,8.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
297,7,7,7,8.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
298,7,7,7,8.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
299,7,7,7,8.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
300,7,7,7,8.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
301,7,7,7,8.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
302,7,7,7,8.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
303,7,7,7,8.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",f2a4dd376dead89e52ef66be55f6ca3cc75ec02a6f32074f770cbef694e265b4
304,7,7,7,9.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
305,7,7,7,9.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
306,7,7,7,9.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
307,7,7,7,9.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
308,7,7,7,9.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
309,7,7,7,9.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
310,7,7,7,9.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
311,7,7,7,9.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
312,7,7,7,9.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
313,7,7,7,9.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
314,7,7,7,9.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
315,7,7,7,9.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
316,7,7,7,9.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
317,7,7,7,9.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
318,7,7,7,9.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
319,7,7,7,9.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
320,7,7,7,9.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
321,7,7,7,9.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
322,7,7,7,9.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
323,7,7,7,9.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
324,7,7,7,9.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
325,7,7,7,9.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
326,7,7,7,9.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
327,7,7,7,9.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
328,7,7,7,9.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
329,7,7,7,9.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
330,7,7,7,9.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
331,7,7,7,9.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
332,7,7,7,9.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
333,7,7,7,9.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
334,7,7,7,9.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
335,7,7,7,9.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
336,7,7,7,9.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
337,7,7,7,9.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
338,7,7,7,9.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
339,7,7,7,9.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
340,7,7,7,9.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
341,7,7,7,9.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",0078298020f964819d39abaa36eff6aa27801ece4bb580492912756bef56b900
342,7,7,7,10.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
343,7,7,7,10.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
344,7,7,7,10.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
345,7,7,7,10.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
346,7,7,7,10.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
347,7,7,7,10.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
348,7,7,7,10.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
349,7,7,7,10.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
350,7,7,7,10.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
351,7,7,7,10.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
352,7,7,7,10.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
353,7,7,7,10.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
354,7,7,7,10.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
355,7,7,7,10.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
356,7,7,7,10.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
357,7,7,7,10.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
358,7,7,7,10.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
359,7,7,7,10.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
360,7,7,7,10.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
361,7,7,7,10.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
362,7,7,7,10.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
363,7,7,7,10.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
364,7,7,7,10.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
365,7,7,7,10.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
366,7,7,7,10.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
367,7,7,7,10.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
368,7,7,7,10.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
369,7,7,7,10.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
370,7,7,7,10.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
371,7,7,7,10.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",c6612bae185f7cf5686dc5221c86519e1b618370644603a95c55b95400f55049
