L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value
6,3,2,0.5,3.0,fres_l2.0,1.0,0.6037192982456561
6,3,3,0.5,3.0,onsite_pair_density,10.0,0.260921208418678
6,3,3,0.5,3.0,onsite_pair_variance,1.0,2.22542994821936
6,3,3,0.5,3.0,charge_fluctuation,1.0,0.4259452330218739
6,3,3,0.5,3.0,fock_entropy_normalized,1.0,0.7444985921173901
6,3,3,0.5,3.0,pr_normalized,1.0,0.250080221442872
6,3,3,0.5,3.0,Nres_mean_l1.0,1.0,1.3902857142859903
6,3,3,0.5,3.0,Nres_mean_l2.0,1.0,2.60685714285714
6,3,3,0.5,3.0,fres_l1.0,1.0,0.30895238095221617
6,3,3,0.5,3.0,fres_l2.0,1.0,0.5793015873016141
6,4,2,0.6666666666666666,3.0,onsite_pair_density,4.0,0.337905044851866
6,4,2,0.6666666666666666,3.0,onsite_pair_variance,1.0,1.17416146012484
6,4,2,0.6666666666666666,3.0,charge_fluctuation,1.0,0.48221313216506806
6,4,2,0.6666666666666666,3.0,fock_entropy_normalized,1.0,0.7740392229512081
6,4,2,0.6666666666666666,3.0,pr_normalized,1.0,0.2463925775514138
6,4,2,0.6666666666666666,3.0,Nres_mean_l1.0,1.0,1.816622222222026
6,4,2,0.6666666666666666,3.0,Nres_mean_l2.0,1.0,3.3338666666666477
6,4,2,0.6666666666666666,3.0,fres_l1.0,1.0,0.34061666666666657
6,4,2,0.6666666666666666,3.0,fres_l2.0,1.0,0.625100000000014
6,4,3,0.6666666666666666,3.0,onsite_pair_density,1.0,0.46839171172710203
6,4,3,0.6666666666666666,3.0,onsite_pair_variance,1.0,3.3618265565639405
6,4,3,0.6666666666666666,3.0,charge_fluctuation,1.0,0.6088650803287119
6,4,3,0.6666666666666666,3.0,fock_entropy_normalized,1.0,0.7748807437841161
6,4,3,0.6666666666666666,3.0,pr_normalized,1.0,0.22585626752237817
6,4,3,0.6666666666666666,3.0,Nres_mean_l1.0,1.0,1.725666666666662
6,4,3,0.6666666666666666,3.0,Nres_mean_l2.0,1.0,3.20853333333348
6,4,3,0.6666666666666666,3.0,fres_l1.0,1.0,0.319567901234587
6,4,3,0.6666666666666666,3.0,fres_l2.0,1.0,0.5941728395061721
6,5,2,0.8333333333333334,3.0,onsite_pair_density,3.0,0.48123621253263804
6,5,2,0.8333333333333334,3.0,onsite_pair_variance,1.0,1.2473937703153462
6,5,2,0.8333333333333334,3.0,charge_fluctuation,1.0,0.549302504751586
6,5,2,0.8333333333333334,3.0,fock_entropy_normalized,1.0,0.790872466099264
6,5,2,0.8333333333333334,3.0,pr_normalized,1.0,0.24201557801378
6,5,2,0.8333333333333334,3.0,Nres_mean_l1.0,1.0,2.01666666666684
6,5,2,0.8333333333333334,3.0,Nres_mean_l2.0,1.0,3.6913968253967395
6,5,2,0.8333333333333334,3.0,fres_l1.0,1.0,0.347131147540972
6,5,2,0.8333333333333334,3.0,fres_l2.0,1.0,0.63540437158471
6,5,3,0.8333333333333334,3.0,onsite_pair_density,10.0,0.74033793578837
6,5,3,0.8333333333333334,3.0,onsite_pair_variance,1.0,4.126033594497139
6,5,3,0.8333333333333334,3.0,charge_fluctuation,1.0,0.7760714956109179
