task_index,L,N,nmax,W_over_t,realization_start,realization_stop,realizations_in_block,U_points,U_values_over_t_json,core_hash
130,6,6,6,4.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
131,6,6,6,4.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
132,6,6,6,4.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
133,6,6,6,4.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
134,6,6,6,4.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
135,6,6,6,4.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
136,6,6,6,4.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
137,6,6,6,4.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
138,6,6,6,4.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
139,6,6,6,4.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
140,6,6,6,4.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
141,6,6,6,4.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
142,6,6,6,4.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
143,6,6,6,4.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
144,6,6,6,4.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
145,6,6,6,4.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
146,6,6,6,4.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
147,6,6,6,4.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
148,6,6,6,4.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
149,6,6,6,4.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
150,6,6,6,4.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
151,6,6,6,4.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",112c0ba8e86517ff36eb53a291d5d57a5a1972d3eb91f215f32a50210ae4615a
152,6,6,6,5.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
153,6,6,6,5.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
154,6,6,6,5.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
155,6,6,6,5.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
156,6,6,6,5.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
157,6,6,6,5.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
158,6,6,6,5.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
159,6,6,6,5.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
160,6,6,6,5.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
161,6,6,6,5.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
162,6,6,6,5.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
163,6,6,6,5.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
164,6,6,6,5.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
165,6,6,6,5.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
166,6,6,6,5.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
167,6,6,6,5.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
168,6,6,6,5.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
169,6,6,6,5.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
170,6,6,6,5.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
171,6,6,6,5.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
172,6,6,6,5.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
173,6,6,6,5.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
174,6,6,6,5.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
175,6,6,6,5.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
176,6,6,6,5.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
177,6,6,6,5.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
178,6,6,6,5.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
179,6,6,6,5.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
180,6,6,6,5.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
181,6,6,6,5.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
182,6,6,6,5.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
183,6,6,6,5.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
184,6,6,6,5.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
185,6,6,6,5.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
186,6,6,6,5.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
187,6,6,6,5.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
188,6,6,6,5.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
189,6,6,6,5.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",6ca5299ceb15556785aef04af041491b0f618ec5b680ee3afd90900a4b9f74a1
190,6,6,6,6.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
191,6,6,6,6.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
192,6,6,6,6.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
193,6,6,6,6.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
194,6,6,6,6.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
195,6,6,6,6.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
196,6,6,6,6.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
197,6,6,6,6.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
198,6,6,6,6.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
199,6,6,6,6.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
200,6,6,6,6.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
201,6,6,6,6.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
202,6,6,6,6.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
203,6,6,6,6.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
204,6,6,6,6.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
205,6,6,6,6.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
206,6,6,6,6.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
207,6,6,6,6.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
208,6,6,6,6.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
209,6,6,6,6.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
210,6,6,6,6.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
211,6,6,6,6.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
212,6,6,6,6.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
213,6,6,6,6.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
214,6,6,6,6.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
215,6,6,6,6.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
216,6,6,6,6.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
217,6,6,6,6.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
218,6,6,6,6.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
219,6,6,6,6.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
220,6,6,6,6.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
221,6,6,6,6.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
222,6,6,6,6.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
223,6,6,6,6.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
224,6,6,6,6.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
225,6,6,6,6.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
226,6,6,6,6.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
227,6,6,6,6.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",071828f9c59ba5d689f15c866f2b83bcb7b3f8c8b570b46731c936467e6f6c5d
228,6,6,6,7.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
229,6,6,6,7.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
230,6,6,6,7.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
231,6,6,6,7.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
232,6,6,6,7.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
233,6,6,6,7.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
234,6,6,6,7.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
235,6,6,6,7.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
236,6,6,6,7.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
237,6,6,6,7.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
238,6,6,6,7.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
239,6,6,6,7.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
240,6,6,6,7.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
241,6,6,6,7.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
242,6,6,6,7.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
243,6,6,6,7.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
244,6,6,6,7.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
245,6,6,6,7.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
246,6,6,6,7.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
247,6,6,6,7.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
248,6,6,6,7.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
249,6,6,6,7.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
250,6,6,6,7.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
251,6,6,6,7.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
252,6,6,6,7.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
253,6,6,6,7.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
254,6,6,6,7.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",a111198d22c6a89f0dac4a92cdd195ab02e6cf01f36bbeaa180a747d2019b47b
