L,N,nmax,W_over_t,U_over_t,observable,mean,stderr,n_disorder
7,6,6,0.4,0.2,M_sum,5.879868465544418,0.02152898278947085,30
7,6,6,0.4,0.20500000000000002,M_sum,5.867470055710583,0.020487931085883655,30
7,6,6,0.4,0.21,M_sum,5.859412309293179,0.020599164508792803,30
7,6,6,0.4,0.215,M_sum,5.849541485985169,0.020846802332026956,30
7,6,6,0.4,0.22,M_sum,5.841245739337299,0.020777460118986967,30
7,6,6,0.4,0.225,M_sum,5.833841380041856,0.021144503781663028,30
7,6,6,0.4,0.23,M_sum,5.826390748151185,0.02135582424461311,30
7,6,6,0.4,0.23500000000000001,M_sum,5.817144912078662,0.022179132433553527,30
7,6,6,0.4,0.24,M_sum,5.810659478614396,0.022284391868628562,30
7,6,6,0.4,0.245,M_sum,5.798073483788367,0.0215924513147485,30
7,6,6,0.4,0.25,M_sum,5.790301603846225,0.021124929318905788,30
7,6,6,0.4,0.255,M_sum,5.778626811855096,0.020446078104941035,30
7,6,6,0.4,0.26,M_sum,5.77235706503333,0.020164944129204956,30
7,6,6,0.4,0.265,M_sum,5.7637701055175805,0.0195014291141467,30
7,6,6,0.4,0.27,M_sum,5.75476690729047,0.01965604349828139,30
7,6,6,0.4,0.275,M_sum,5.749760444135764,0.01974169303743854,30
7,6,6,0.4,0.28,M_sum,5.734201485768967,0.019412814671099825,30
7,6,6,0.4,0.28500000000000003,M_sum,5.7259321624151776,0.01873192146231537,30
7,6,6,0.4,0.29,M_sum,5.714395388712494,0.018106387510202368,30
7,6,6,0.4,0.295,M_sum,5.703126059604267,0.01802457351429344,30
7,6,6,0.4,0.3,M_sum,5.693667731794809,0.01759760030226646,30
7,6,6,0.4,0.305,M_sum,5.6871889595190215,0.016691706437820725,30
7,6,6,0.4,0.31,M_sum,5.681694186198382,0.016488247001915785,30
7,6,6,0.4,0.315,M_sum,5.674920624773493,0.016138018736439306,30
7,6,6,0.4,0.32,M_sum,5.664555060409005,0.016201272694902555,30
7,6,6,0.4,0.325,M_sum,5.657578806569678,0.015809995527841424,30
7,6,6,0.4,0.33,M_sum,5.649893967204657,0.015983612173190047,30
7,6,6,0.4,0.335,M_sum,5.639628306252296,0.0156443083376743,30
7,6,6,0.4,0.34,M_sum,5.623350675780935,0.014454944138391096,30
7,6,6,0.4,0.34500000000000003,M_sum,5.613223187918521,0.013794568745825428,30
7,6,6,0.4,0.35000000000000003,M_sum,5.604419261424687,0.014359737641896617,30
7,6,6,0.4,0.355,M_sum,5.595650639888429,0.014739889988613562,30
7,6,6,0.4,0.36,M_sum,5.5867175874068,0.015262430068439073,30
7,6,6,0.4,0.365,M_sum,5.576270350379003,0.015958180171127562,30
7,6,6,0.4,0.37,M_sum,5.564779433929905,0.01573176058816064,30
7,6,6,0.4,0.375,M_sum,5.553256487244874,0.015859471157568937,30
7,6,6,0.4,0.38,M_sum,5.5426964639629,0.01566297612425112,30
7,6,6,0.4,0.385,M_sum,5.532973890708206,0.01581931023330853,30
7,6,6,0.4,0.39,M_sum,5.52470025881787,0.015075129829639603,30
7,6,6,0.4,0.395,M_sum,5.515924371550162,0.015142354626480512,30
7,6,6,0.4,0.4,M_sum,5.502406326075248,0.01556388271485546,30
7,6,6,0.4,0.405,M_sum,5.491815791948762,0.015351058209334262,30
7,6,6,0.4,0.41000000000000003,M_sum,5.48140828160611,0.015276021591613013,30
7,6,6,0.4,0.41500000000000004,M_sum,5.470859442124687,0.01538444066165337,30
7,6,6,0.4,0.42,M_sum,5.458798521619845,0.015143440358478644,30
7,6,6,0.4,0.425,M_sum,5.446111078190211,0.015446689133412274,30
7,6,6,0.4,0.43,M_sum,5.4391617583582015,0.01520912275177941,30
7,6,6,0.4,0.435,M_sum,5.431057676120091,0.014835161932617151,30
7,6,6,0.4,0.44,M_sum,5.423307909407607,0.014535365240390926,30
7,6,6,0.4,0.445,M_sum,5.414484367718297,0.01466605721333489,30
7,6,6,0.4,0.45,M_sum,5.4060087954665095,0.014734029331496958,30
7,6,6,0.4,0.455,M_sum,5.39768180397057,0.015079752200536952,30
7,6,6,0.4,0.46,M_sum,5.388756506825051,0.014682810897851447,30
7,6,6,0.4,0.465,M_sum,5.377349935357882,0.014842320918591863,30
7,6,6,0.4,0.47000000000000003,M_sum,5.366074898244889,0.014813449125642095,30
7,6,6,0.4,0.47500000000000003,M_sum,5.354613830548671,0.015356828392600792,30
7,6,6,0.4,0.48,M_sum,5.346602932070378,0.01572807109855419,30
7,6,6,0.4,0.485,M_sum,5.337623005276124,0.016083915967535754,30
7,6,6,0.4,0.49,M_sum,5.327437210919185,0.015961760860424196,30
7,6,6,0.4,0.495,M_sum,5.316522299082239,0.016368932755858143,30
7,6,6,0.4,0.5,M_sum,5.303305434065577,0.016581338772772607,30
7,6,6,0.4,0.505,M_sum,5.29122684894175,0.016501339094431744,30
7,6,6,0.4,0.51,M_sum,5.281774253669289,0.016404282300292686,30
7,6,6,0.4,0.515,M_sum,5.271832892481073,0.016294882440825862,30
7,6,6,0.4,0.52,M_sum,5.262247644944711,0.015917347103728385,30
7,6,6,0.4,0.525,M_sum,5.250761087115417,0.015983651171030965,30
7,6,6,0.4,0.53,M_sum,5.2416627170350045,0.016079896900919783,30
7,6,6,0.4,0.535,M_sum,5.23130618635449,0.015863275242021933,30
7,6,6,0.4,0.54,M_sum,5.22118670893461,0.015707326204829872,30
7,6,6,0.4,0.545,M_sum,5.21095442353202,0.015852478981150796,30
7,6,6,0.4,0.55,M_sum,5.201377117633717,0.01584805566921797,30
7,6,6,0.4,0.555,M_sum,5.192160386285181,0.016097012757456706,30
7,6,6,0.4,0.56,M_sum,5.1832819531835295,0.01594309422635251,30
7,6,6,0.4,0.5650000000000001,M_sum,5.175148670193776,0.016099141064329425,30
7,6,6,0.4,0.5700000000000001,M_sum,5.164714727543227,0.015885910315947712,30
7,6,6,0.4,0.5750000000000001,M_sum,5.155689877695883,0.01571598709528178,30
7,6,6,0.4,0.58,M_sum,5.147011152197012,0.01555726249536653,30
7,6,6,0.4,0.585,M_sum,5.136423326515354,0.015639816409817216,30
7,6,6,0.4,0.59,M_sum,5.124796183244187,0.015425183538902707,30
7,6,6,0.4,0.595,M_sum,5.114769345524818,0.015363421026610332,30
7,6,6,0.4,0.6,M_sum,5.104627092501748,0.015473884703097233,30
7,6,6,0.4,0.0,S2_sum,4.369085024285862,0.017397620236940414,30
7,6,6,0.4,0.005,S2_sum,4.37278138517763,0.017076889685852845,30
7,6,6,0.4,0.01,S2_sum,4.371728358932856,0.016946773509910435,30
7,6,6,0.4,0.015,S2_sum,4.364412178841139,0.01758934136409445,30
7,6,6,0.4,0.02,S2_sum,4.3559620253321505,0.017883653624549006,30
7,6,6,0.4,0.025,S2_sum,4.353148786874674,0.018403547642985435,30
7,6,6,0.4,0.03,S2_sum,4.353979861705241,0.018684404188343984,30
7,6,6,0.4,0.035,S2_sum,4.343138027466238,0.018442316666826334,30
7,6,6,0.4,0.04,S2_sum,4.334837918695808,0.01947180936359543,30
7,6,6,0.4,0.045,S2_sum,4.326516702860513,0.0196430348717476,30
7,6,6,0.4,0.05,S2_sum,4.317405894864151,0.018813916423140946,30
7,6,6,0.4,0.055,S2_sum,4.303996416063902,0.021292128282504486,30
7,6,6,0.4,0.06,S2_sum,4.2964472867982435,0.020573983937074623,30
7,6,6,0.4,0.065,S2_sum,4.291644232851604,0.020893687630315672,30
7,6,6,0.4,0.07,S2_sum,4.286178780988424,0.019184035026621356,30
7,6,6,0.4,0.075,S2_sum,4.281544804786922,0.018687691186610077,30
7,6,6,0.4,0.08,S2_sum,4.2649111552520145,0.019044153190932715,30
7,6,6,0.4,0.085,S2_sum,4.257079926993631,0.018832003523065383,30
7,6,6,0.4,0.09,S2_sum,4.253666015037331,0.0180006799733545,30
7,6,6,0.4,0.095,S2_sum,4.244171215509137,0.01857801643601579,30
7,6,6,0.4,0.1,S2_sum,4.237122751970163,0.017824047968552983,30
7,6,6,0.4,0.105,S2_sum,4.2257695369008195,0.017916480967434565,30
7,6,6,0.4,0.11,S2_sum,4.219379804830214,0.01684239185427464,30
7,6,6,0.4,0.115,S2_sum,4.2121956942643255,0.016966585634813378,30
7,6,6,0.4,0.12,S2_sum,4.205582922820034,0.017805332386110404,30
7,6,6,0.4,0.125,S2_sum,4.20470993173275,0.018590993750035457,30
7,6,6,0.4,0.13,S2_sum,4.198850799834311,0.01809185820593501,30
7,6,6,0.4,0.135,S2_sum,4.194260924072784,0.01755665264755378,30
7,6,6,0.4,0.14,S2_sum,4.186732441519613,0.01587300119043787,30
7,6,6,0.4,0.145,S2_sum,4.18162759548191,0.01597312285035473,30
7,6,6,0.4,0.15,S2_sum,4.175175607898806,0.016241317431046186,30
7,6,6,0.4,0.155,S2_sum,4.1660232812915465,0.015253736149586505,30
7,6,6,0.4,0.16,S2_sum,4.162266201142725,0.014975238789469743,30
7,6,6,0.4,0.165,S2_sum,4.155604536810947,0.01448020415408982,30
7,6,6,0.4,0.17,S2_sum,4.1514382512687895,0.014750061275835499,30
7,6,6,0.4,0.17500000000000002,S2_sum,4.145589957594187,0.015049440886912093,30
7,6,6,0.4,0.18,S2_sum,4.135370157136086,0.014582368529418886,30
7,6,6,0.4,0.185,S2_sum,4.12862354586286,0.014535819388965776,30
7,6,6,0.4,0.19,S2_sum,4.125057720253298,0.014535749536330956,30
7,6,6,0.4,0.195,S2_sum,4.122057741468426,0.014241452364000168,30
7,6,6,0.4,0.2,S2_sum,4.117405020625166,0.014738455242400358,30
7,6,6,0.4,0.20500000000000002,S2_sum,4.109872427509715,0.01406087341294179,30
7,6,6,0.4,0.21,S2_sum,4.1054112159269645,0.01415329021963688,30
7,6,6,0.4,0.215,S2_sum,4.099639364749542,0.014353746050487276,30
7,6,6,0.4,0.22,S2_sum,4.095049885737696,0.014304554937987681,30
7,6,6,0.4,0.225,S2_sum,4.0910080414383225,0.014585307285530508,30
7,6,6,0.4,0.23,S2_sum,4.086986064520573,0.014716027033358118,30
7,6,6,0.4,0.23500000000000001,S2_sum,4.081711670069951,0.015327610013740813,30
7,6,6,0.4,0.24,S2_sum,4.078366529162815,0.015323888359203496,30
7,6,6,0.4,0.245,S2_sum,4.070809448779438,0.014844322251093438,30
7,6,6,0.4,0.25,S2_sum,4.066657425233554,0.014531829758145058,30
7,6,6,0.4,0.255,S2_sum,4.059749041192182,0.014063111929221748,30
7,6,6,0.4,0.26,S2_sum,4.056642390909554,0.013863660984456684,30
7,6,6,0.4,0.265,S2_sum,4.051965157735825,0.013469533971910067,30
7,6,6,0.4,0.27,S2_sum,4.04693355208555,0.013585779824375888,30
7,6,6,0.4,0.275,S2_sum,4.044792219596791,0.01363693720102665,30
7,6,6,0.4,0.28,S2_sum,4.035166726664815,0.013407459680017265,30
7,6,6,0.4,0.28500000000000003,S2_sum,4.030779434155173,0.012899958607593463,30
7,6,6,0.4,0.29,S2_sum,4.024101302858893,0.012462373329061562,30
7,6,6,0.4,0.295,S2_sum,4.017559176814184,0.012319086323205304,30
7,6,6,0.4,0.3,S2_sum,4.012362121606936,0.01201665939413718,30
7,6,6,0.4,0.305,S2_sum,4.009250385101059,0.011377320051099541,30
7,6,6,0.4,0.31,S2_sum,4.006825524768767,0.011275300583541838,30
7,6,6,0.4,0.315,S2_sum,4.003552932249241,0.011013232061843212,30
7,6,6,0.4,0.32,S2_sum,3.997635875900422,0.01102369664685611,30
7,6,6,0.4,0.325,S2_sum,3.9942022019005794,0.010808621121009922,30
7,6,6,0.4,0.33,S2_sum,3.990308445243301,0.010985724791939716,30
7,6,6,0.4,0.335,S2_sum,3.9845673560628425,0.010733517045349897,30
7,6,6,0.4,0.34,S2_sum,3.9746537608424437,0.009840132676714615,30
7,6,6,0.4,0.34500000000000003,S2_sum,3.968974370234267,0.009352344968431786,30
7,6,6,0.4,0.35000000000000003,S2_sum,3.9642044776910894,0.009749892865907517,30
7,6,6,0.4,0.355,S2_sum,3.9595395907847855,0.009990072994030956,30
7,6,6,0.4,0.36,S2_sum,3.954785338589163,0.010354612412094446,30
7,6,6,0.4,0.365,S2_sum,3.9490091711359128,0.010851736460873007,30
7,6,6,0.4,0.37,S2_sum,3.942413717501258,0.010735241475805396,30
7,6,6,0.4,0.375,S2_sum,3.9358016335187096,0.010814661755000668,30
7,6,6,0.4,0.38,S2_sum,3.9299544865387186,0.010679083998756871,30
7,6,6,0.4,0.385,S2_sum,3.924712261297889,0.010766069985502292,30
7,6,6,0.4,0.39,S2_sum,3.920450028202397,0.010294949840166545,30
7,6,6,0.4,0.395,S2_sum,3.915831625335869,0.010335592217588693,30
7,6,6,0.4,0.4,S2_sum,3.9078322600450464,0.010620786138429672,30
7,6,6,0.4,0.405,S2_sum,3.901897980147429,0.010462506063836186,30
7,6,6,0.4,0.41000000000000003,S2_sum,3.896137696692939,0.010467287024702454,30
7,6,6,0.4,0.41500000000000004,S2_sum,3.8902971133599045,0.010520249850736742,30
7,6,6,0.4,0.42,S2_sum,3.883312284399464,0.010332247863977514,30
7,6,6,0.4,0.425,S2_sum,3.8759335528256114,0.010563598454286076,30
7,6,6,0.4,0.43,S2_sum,3.8726295692244532,0.010413869285465076,30
7,6,6,0.4,0.435,S2_sum,3.8684475338854587,0.010163228467588974,30
7,6,6,0.4,0.44,S2_sum,3.8644919399035476,0.009974141285223096,30
7,6,6,0.4,0.445,S2_sum,3.8598691236340272,0.010104901289830404,30
7,6,6,0.4,0.45,S2_sum,3.855511337250874,0.010158850141921852,30
7,6,6,0.4,0.455,S2_sum,3.851224606446853,0.010453439173120896,30
7,6,6,0.4,0.46,S2_sum,3.8464936974592465,0.010138261062486161,30
7,6,6,0.4,0.465,S2_sum,3.839967731661459,0.010257162514472201,30
7,6,6,0.4,0.47000000000000003,S2_sum,3.8335854602701622,0.010172968879095662,30
7,6,6,0.4,0.47500000000000003,S2_sum,3.827064567562795,0.010538805506385399,30
7,6,6,0.4,0.48,S2_sum,3.8230033342013723,0.01080876309141119,30
7,6,6,0.4,0.485,S2_sum,3.818217410459437,0.011053419624227893,30
