U,W,mean_r,stderr_r,n_r_values,n_realizations_used,n_realizations_total,n_levels_min,n_levels_max,zero_gap_fraction,duplicate_levels_removed,L,Nup,Ndown,N,nmax,boundary,file
1.0,1.0,0.5181330527098265,0.0016139924174359806,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_1/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U1_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
2.0,1.0,0.5220155475684097,0.0016212779298121565,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_2/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U2_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
3.0,1.0,0.5226346584868157,0.0016221852561212461,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_3/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U3_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
4.0,1.0,0.521012054070156,0.00162334756725598,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_4/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U4_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
5.0,1.0,0.5154860338516196,0.0016456029494218967,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_5/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U5_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
6.0,1.0,0.517870810396909,0.0016211077003893803,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_6/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U6_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
7.0,1.0,0.508791369852848,0.0016390293108133776,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_7/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U7_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
8.0,1.0,0.49956805565404,0.0016572788191127183,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_8/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U8_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
9.0,1.0,0.49484986210915816,0.0016712885153066265,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_9/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U9_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
10.0,1.0,0.48907249829240224,0.0016799159868423267,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_10/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U10_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
11.0,1.0,0.48484335183982435,0.0016794456175134697,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_11/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U11_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
15.0,1.0,0.4705647097420312,0.0016861163238558313,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_15/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U15_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
20.0,1.0,0.4567033385157028,0.0017099342441484762,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_20/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U20_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
25.0,1.0,0.45297332689055775,0.0017314227619930063,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_25/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U25_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
30.0,1.0,0.4483467063636388,0.001731607983229543,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_30/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U30_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
40.0,1.0,0.4380901400499778,0.001748422299874932,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_40/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U40_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
50.0,1.0,0.4386253194784128,0.0017438585812639797,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_50/W_1/L_6/N_6_nmax_2/boundary_periodic/energies_full_U50_L6_N6_nmax2_W1_boundaryperiodic_nreal300.txt
1.0,2.0,0.5310425670940957,0.0016162497060757115,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_1/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U1_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
2.0,2.0,0.5259554445990813,0.0016121802635382164,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_2/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U2_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
3.0,2.0,0.5276141158088008,0.001608000343986946,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_3/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U3_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
4.0,2.0,0.520612899601424,0.0016198902723053364,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_4/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U4_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
5.0,2.0,0.5143192554472616,0.001634983624604109,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_5/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U5_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
6.0,2.0,0.5100742289278604,0.0016498808014860174,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_6/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U6_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
7.0,2.0,0.5062709746102895,0.0016319711836903924,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_7/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U7_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
8.0,2.0,0.502021948550357,0.0016414440639865786,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_8/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U8_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
9.0,2.0,0.4924353323966883,0.0016461954794773164,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_9/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U9_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
10.0,2.0,0.4878088300131183,0.0016603424231883424,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_10/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U10_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
11.0,2.0,0.4834470830825853,0.0016823876101787168,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_11/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U11_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
15.0,2.0,0.4642275677189429,0.0016999988108066361,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_15/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U15_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
20.0,2.0,0.45579297106463823,0.0017120135335698837,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_20/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U20_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
25.0,2.0,0.44640894338417186,0.001731535453671961,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_25/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U25_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
30.0,2.0,0.44539825994160265,0.0017374157398111817,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_30/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U30_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
40.0,2.0,0.4401319015311996,0.001752410292904953,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_40/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U40_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
50.0,2.0,0.4360208458050407,0.001765903373749763,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_50/W_2/L_6/N_6_nmax_2/boundary_periodic/energies_full_U50_L6_N6_nmax2_W2_boundaryperiodic_nreal300.txt
1.0,3.0,0.5247145693405079,0.0016231714971713098,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_1/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U1_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
2.0,3.0,0.5199521435905222,0.0016303792590413083,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_2/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U2_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
3.0,3.0,0.5211211790468798,0.0016214338372588588,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_3/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U3_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
4.0,3.0,0.5116971873944277,0.0016343742795838297,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_4/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U4_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
5.0,3.0,0.4977027220388632,0.0016555105048022055,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_5/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U5_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
6.0,3.0,0.4862445304566935,0.0016676198572960891,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_6/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U6_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
7.0,3.0,0.4803700911140116,0.0016667783336805147,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_7/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U7_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
8.0,3.0,0.48040673567039827,0.0016679351186008513,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_8/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U8_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
9.0,3.0,0.4725804714434222,0.0016762258910156037,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_9/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U9_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
10.0,3.0,0.4724051292103747,0.0016721896850039213,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_10/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U10_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
11.0,3.0,0.465575883034137,0.0016893711554254618,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_11/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U11_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
15.0,3.0,0.451788365352408,0.0017119544756395355,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_15/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U15_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
20.0,3.0,0.4450296512216374,0.0017314129057983984,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_20/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U20_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
25.0,3.0,0.44184166445759315,0.0017400208238942776,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_25/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U25_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
30.0,3.0,0.43192011995232915,0.001743675217661198,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_30/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U30_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
40.0,3.0,0.4310243219976328,0.0017570282442876863,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_40/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U40_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
50.0,3.0,0.42860383046794026,0.0017548804490313873,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_50/W_3/L_6/N_6_nmax_2/boundary_periodic/energies_full_U50_L6_N6_nmax2_W3_boundaryperiodic_nreal300.txt
1.0,4.0,0.5073844156432435,0.0016395228606182139,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_1/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U1_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
2.0,4.0,0.5116996991992523,0.001645573637412802,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_2/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U2_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
3.0,4.0,0.5076523963300918,0.0016406259687593533,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_3/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U3_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
4.0,4.0,0.4967883680205378,0.0016582198759498583,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_4/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U4_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
5.0,4.0,0.4867677502988283,0.0016687450517463534,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_5/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U5_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
6.0,4.0,0.4711533049430124,0.0016867283913367457,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_6/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U6_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
7.0,4.0,0.46470224428538803,0.0016895430453797845,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_7/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U7_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
8.0,4.0,0.4575919750279759,0.0017051159426589332,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_8/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U8_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
9.0,4.0,0.4577543367632089,0.0016944027862207797,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_9/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U9_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
10.0,4.0,0.4559855527795595,0.0016877797434701046,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_10/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U10_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
11.0,4.0,0.45010458479231746,0.001704608945476358,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_11/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U11_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
15.0,4.0,0.44166021932521277,0.0017149710729416241,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_15/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U15_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
20.0,4.0,0.42892602768907406,0.00172925563032327,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_20/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U20_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
25.0,4.0,0.42481822749450904,0.0017367754034640429,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_25/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U25_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
30.0,4.0,0.4249816817610036,0.0017490908252544859,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_30/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U30_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
40.0,4.0,0.4144605882386382,0.001755231322437769,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_40/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U40_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
50.0,4.0,0.4140051867771992,0.001761072937499229,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_50/W_4/L_6/N_6_nmax_2/boundary_periodic/energies_full_U50_L6_N6_nmax2_W4_boundaryperiodic_nreal300.txt
1.0,5.0,0.48542460114779734,0.0016599842223058291,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_1/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U1_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
2.0,5.0,0.4909634061830689,0.001666015748377126,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_2/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U2_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
3.0,5.0,0.49388172898207566,0.0016645441745575633,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_3/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U3_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
4.0,5.0,0.4872903942392902,0.0016649084678511945,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_4/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U4_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
5.0,5.0,0.4730106449264986,0.001684046188791915,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_5/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U5_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
6.0,5.0,0.46317001563428795,0.0017044333066276393,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_6/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U6_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
7.0,5.0,0.45655690704447977,0.001705261961464441,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_7/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U7_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
8.0,5.0,0.4461520124234917,0.0017132151253745924,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_8/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U8_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
9.0,5.0,0.4403209935830589,0.0017183556879865848,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_9/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U9_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
10.0,5.0,0.44121306069927907,0.0017222627417374865,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_10/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U10_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
11.0,5.0,0.43733099866101904,0.0017185975918398136,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_11/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U11_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
15.0,5.0,0.43268689131448285,0.0017270792925380826,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_15/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U15_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
20.0,5.0,0.41922389042029923,0.001734768826002228,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_20/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U20_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
25.0,5.0,0.4169001574884268,0.0017552491103523119,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_25/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U25_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
30.0,5.0,0.4162191109151598,0.001750574275176072,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_30/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U30_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
40.0,5.0,0.4094722073935363,0.0017591792063914482,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_40/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U40_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
50.0,5.0,0.4074515335302367,0.0017684404581725008,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_50/W_5/L_6/N_6_nmax_2/boundary_periodic/energies_full_U50_L6_N6_nmax2_W5_boundaryperiodic_nreal300.txt
1.0,6.0,0.4631740251791972,0.001704088783277816,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_1/W_6/L_6/N_6_nmax_2/boundary_periodic/energies_full_U1_L6_N6_nmax2_W6_boundaryperiodic_nreal300.txt
2.0,6.0,0.47533232222851557,0.0016906168797039373,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_2/W_6/L_6/N_6_nmax_2/boundary_periodic/energies_full_U2_L6_N6_nmax2_W6_boundaryperiodic_nreal300.txt
3.0,6.0,0.4754367372473587,0.0016872384863262828,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_3/W_6/L_6/N_6_nmax_2/boundary_periodic/energies_full_U3_L6_N6_nmax2_W6_boundaryperiodic_nreal300.txt
4.0,6.0,0.46959789565532595,0.0016959925824841643,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_4/W_6/L_6/N_6_nmax_2/boundary_periodic/energies_full_U4_L6_N6_nmax2_W6_boundaryperiodic_nreal300.txt
5.0,6.0,0.4683644344600956,0.0017066403607939424,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_5/W_6/L_6/N_6_nmax_2/boundary_periodic/energies_full_U5_L6_N6_nmax2_W6_boundaryperiodic_nreal300.txt
6.0,6.0,0.4519754479719898,0.0017032365423404422,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_6/W_6/L_6/N_6_nmax_2/boundary_periodic/energies_full_U6_L6_N6_nmax2_W6_boundaryperiodic_nreal300.txt
7.0,6.0,0.4472486194882967,0.0017108738096560639,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_7/W_6/L_6/N_6_nmax_2/boundary_periodic/energies_full_U7_L6_N6_nmax2_W6_boundaryperiodic_nreal300.txt
8.0,6.0,0.4401437447118493,0.0017216621951118734,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_8/W_6/L_6/N_6_nmax_2/boundary_periodic/energies_full_U8_L6_N6_nmax2_W6_boundaryperiodic_nreal300.txt
9.0,6.0,0.4343189012934334,0.001722611352452212,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_9/W_6/L_6/N_6_nmax_2/boundary_periodic/energies_full_U9_L6_N6_nmax2_W6_boundaryperiodic_nreal300.txt
