L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
9,9,9,1.9,0.7,178,0.834809231536769,0.0017592473043020556
9,9,9,1.9,0.725,178,0.8259078005491151,0.0018475816386733953
9,9,9,1.9,0.75,178,0.8168490160992913,0.0019346172865066663
9,9,9,1.9,0.775,178,0.8076574524879199,0.002019607488725218
9,9,9,1.9,0.8,178,0.7983557105104773,0.0021020161352520786
9,9,9,1.9,0.825,178,0.7889645290456381,0.0021814664425824698
9,9,9,1.9,0.85,178,0.7795028988754198,0.0022577019871110257
9,9,9,1.9,0.875,178,0.7699881761870369,0.0023305572368446633
9,9,9,1.9,0.9,178,0.760436193833123,0.00239993524408871
9,9,9,1.9,0.925,178,0.7508613689643424,0.002465790693212872
9,9,9,1.9,0.95,178,0.741276806101596,0.002528116947625884
9,9,9,1.9,0.975,178,0.7316943950878992,0.002586936092502349
9,9,9,1.9,1.0,178,0.7221249036562453,0.002642291235550567
9,9,9,2.1,0.0,173,0.8490443008925026,0.004316447122875187
9,9,9,2.1,0.025,173,0.8589578794447691,0.0042204773545678155
9,9,9,2.1,0.05,173,0.868174170610898,0.004110707412536605
9,9,9,2.1,0.075,173,0.8766363864195591,0.003987663569102179
9,9,9,2.1,0.1,173,0.884295400215109,0.003852151815693175
9,9,9,2.1,0.125,173,0.8911108824993693,0.0037052489101621613
9,9,9,2.1,0.15,173,0.8970520738491298,0.003548283317577004
9,9,9,2.1,0.175,173,0.9020981696381178,0.003382808717829644
9,9,9,2.1,0.2,173,0.9062383248109753,0.0032105736502079005
9,9,9,2.1,0.225,173,0.9094713149667079,0.0030334913376695565
9,9,9,2.1,0.25,173,0.9118049098287442,0.0028536137669374685
9,9,9,2.1,0.275,173,0.9132550261128694,0.002673113708251055
9,9,9,2.1,0.3,173,0.9138447296893515,0.002494277508577313
9,9,9,2.1,0.325,173,0.9136031534857941,0.002319510004850402
9,9,9,2.1,0.35,173,0.9125643897903009,0.0021513503253450077
9,9,9,2.1,0.375,173,0.9107664053663115,0.0019924928340101134
9,9,9,2.1,0.4,173,0.908250016628041,0.0018457998593173273
9,9,9,2.1,0.425,173,0.9050579512042939,0.0017142813878547709
9,9,9,2.1,0.45,173,0.9012340123192614,0.0016010035876816583
9,9,9,2.1,0.475,173,0.8968223539990917,0.001508882027293981
9,9,9,2.1,0.5,173,0.8918668683692149,0.001440336273166072
9,9,9,2.1,0.525,173,0.8864106812396149,0.0013968497601372623
9,9,9,2.1,0.55,173,0.8804957486483342,0.0013785771221244629
9,9,9,2.1,0.575,173,0.8741625448318445,0.0013841915244575563
9,9,9,2.1,0.6,173,0.8674498309636323,0.0014110813542818114
9,9,9,2.1,0.625,173,0.8603944936970442,0.0014558228896934336
9,9,9,2.1,0.65,173,0.853031442833407,0.0015147266179161185
9,9,9,2.1,0.675,173,0.8453935581130305,0.001584274376131262
9,9,9,2.1,0.7,173,0.8375116760339377,0.0016613741090057252
9,9,9,2.1,0.725,173,0.8294146086176442,0.0017434533668526646
9,9,9,2.1,0.75,173,0.8211291870741364,0.0018284493043468205
9,9,9,2.1,0.775,173,0.8126803243105793,0.0019147482783792153
9,9,9,2.1,0.8,173,0.8040910911463933,0.002001109762410247
9,9,9,2.1,0.825,173,0.7953828019266536,0.0020865926880936124
9,9,9,2.1,0.85,173,0.7865751059651549,0.002170491619940169
9,9,9,2.1,0.875,173,0.7776860819047257,0.0022522844872822096
9,9,9,2.1,0.9,173,0.768732332665028,0.0023315910594386446
9,9,9,2.1,0.925,173,0.7597290791660986,0.0024081404766249834
9,9,9,2.1,0.95,173,0.7506902514753735,0.0024817460483298557
9,9,9,2.1,0.975,173,0.7416285764297025,0.002552285734432185
9,9,9,2.1,1.0,173,0.732555661132084,0.0026196870113101515
9,9,9,2.3,0.0,173,0.8337826209601529,0.004729680721615473
9,9,9,2.3,0.025,173,0.843833889736627,0.004638910883554528
9,9,9,2.3,0.05,173,0.8532320126407308,0.004534063407110878
9,9,9,2.3,0.075,173,0.8619210558889732,0.004415605121212821
9,9,9,2.3,0.1,173,0.8698520851628897,0.004284270062947119
9,9,9,2.3,0.125,173,0.876984273620364,0.0041410499018112315
9,9,9,2.3,0.15,173,0.8832856774756962,0.003987174836796846
9,9,9,2.3,0.175,173,0.8887336529314664,0.0038240873508682783
9,9,9,2.3,0.2,173,0.8933149193484264,0.003653411836536777
9,9,9,2.3,0.225,173,0.8970252998656676,0.00347692334339242
9,9,9,2.3,0.25,173,0.8998691895987374,0.003296518578372503
9,9,9,2.3,0.275,173,0.9018588122276623,0.003114191875172221
9,9,9,2.3,0.3,173,0.9030133288972155,0.0029320181826618208
9,9,9,2.3,0.325,173,0.9033578604585629,0.0027521441802854387
9,9,9,2.3,0.35,173,0.902922477096814,0.002576787285353221
9,9,9,2.3,0.375,173,0.9017412001325767,0.002408240319260109
9,9,9,2.3,0.4,173,0.8998510507386597,0.002248876582568237
9,9,9,2.3,0.425,173,0.8972911705395998,0.002101145726138939
9,9,9,2.3,0.45,173,0.8941020302372529,0.001967545267230083
9,9,9,2.3,0.475,173,0.8903247348940494,0.00185054752221096
9,9,9,2.3,0.5,173,0.886000428442893,0.0017524615253366707
9,9,9,2.3,0.525,173,0.8811697953598533,0.0016752215517347384
9,9,9,2.3,0.55,173,0.8758726541147768,0.001620124224231486
9,9,9,2.3,0.575,173,0.8701476348312129,0.0015875789173377974
9,9,9,2.3,0.6,173,0.8640319323415641,0.0015769647008177289
9,9,9,2.3,0.625,173,0.8575611253153441,0.001586667605349105
9,9,9,2.3,0.65,173,0.8507690521813989,0.0016143011088519045
9,9,9,2.3,0.675,173,0.8436877349956006,0.0016570352024536169
9,9,9,2.3,0.7,173,0.8363473430878535,0.0017119289735270228
9,9,9,2.3,0.725,173,0.8287761891467085,0.0017761883903871904
9,9,9,2.3,0.75,173,0.8210007512810961,0.0018473217260061331
9,9,9,2.3,0.775,173,0.8130457154719865,0.0019232045610782724
9,9,9,2.3,0.8,173,0.8049340336459146,0.0020020826453527943
9,9,9,2.3,0.825,173,0.7966869933378561,0.0020825402452500706
9,9,9,2.3,0.85,173,0.7883242955490425,0.0021634540189134667
9,9,9,2.3,0.875,173,0.779864137946034,0.0022439444597154275
9,9,9,2.3,0.9,173,0.7713233010015852,0.002323331008564131
9,9,9,2.3,0.925,173,0.7627172350632702,0.002401093257592364
9,9,9,2.3,0.95,173,0.7540601466723341,0.0024768386768748486
9,9,9,2.3,0.975,173,0.7453650827606053,0.0025502763587500993
9,9,9,2.3,1.0,173,0.7366440116403201,0.002621195924104192
9,9,9,2.5,0.0,168,0.8126617989028507,0.00535218071885005
9,9,9,2.5,0.025,168,0.8229027987173723,0.005270445520482153
9,9,9,2.5,0.05,168,0.8325525251540559,0.005173569805154059
9,9,9,2.5,0.075,168,0.8415563274405754,0.0050618516224360055
9,9,9,2.5,0.1,168,0.8498656089079685,0.004935858333612211
9,9,9,2.5,0.125,168,0.8574388866093541,0.004796421347258046
9,9,9,2.5,0.15,168,0.8642425637153381,0.004644620682164966
9,9,9,2.5,0.175,168,0.8702513887345118,0.004481761176519156
9,9,9,2.5,0.2,168,0.8754486025987191,0.0043093428375058545
9,9,9,2.5,0.225,168,0.8798257975767572,0.004129028165684756
9,9,9,2.5,0.25,168,0.8833825286034253,0.0039426093129147225
9,9,9,2.5,0.275,168,0.8861257272706131,0.0037519776968470454
9,9,9,2.5,0.3,168,0.8880689720121666,0.0035590982590955438
9,9,9,2.5,0.325,168,0.8892316662624331,0.0033659899574193576
9,9,9,2.5,0.35,168,0.8896381711753397,0.0031747133250134923
9,9,9,2.5,0.375,168,0.8893169323484231,0.0029873649598765465
9,9,9,2.5,0.4,168,0.8882996320975496,0.0028060775099538063
9,9,9,2.5,0.425,168,0.8866203910159943,0.002633021927259719
9,9,9,2.5,0.45,168,0.8843150353565732,0.002470406313271086
9,9,9,2.5,0.475,168,0.8814204404895698,0.0023204625830751772
9,9,9,2.5,0.5,168,0.8779739554388956,0.002185408994585835
9,9,9,2.5,0.525,168,0.8740129093023293,0.0020673749746727725
9,9,9,2.5,0.55,168,0.8695741971669261,0.0019682777667570906
9,9,9,2.5,0.575,168,0.8646939408417492,0.001889652073849864
9,9,9,2.5,0.6,168,0.8594072182246812,0.001832455355383547
9,9,9,2.5,0.625,168,0.8537478542635926,0.0017968962364609817
9,9,9,2.5,0.65,168,0.8477482661289034,0.001782345628094961
9,9,9,2.5,0.675,168,0.8414393552571274,0.0017873737353229923
9,9,9,2.5,0.7,168,0.8348504392410466,0.0018099127144638825
9,9,9,2.5,0.725,168,0.8280092170386252,0.0018474986859362739
9,9,9,2.5,0.75,168,0.8209417615764345,0.0018975260545770626
9,9,9,2.5,0.775,168,0.8136725344788399,0.001957458907994143
9,9,9,2.5,0.8,168,0.8062244183199878,0.0020249734731013587
9,9,9,2.5,0.825,168,0.7986187624403904,0.0020980324815216985
9,9,9,2.5,0.85,168,0.7908754389696954,0.0021749070085996386
9,9,9,2.5,0.875,168,0.7830129062350275,0.0022541646649625437
9,9,9,2.5,0.9,168,0.7750482772001532,0.002334639991368291
9,9,9,2.5,0.925,168,0.7669973909726009,0.002415397991448952
9,9,9,2.5,0.95,168,0.7588748857393102,0.00249569731415758
9,9,9,2.5,0.975,168,0.7506942717579499,0.002574956423616604
9,9,9,2.5,1.0,168,0.7424680032557439,0.0026527241100128304
