L,N,nmax,W_over_t,U_over_t,bin_left,bin_right,count,probability
7,4,4,1.2,0.515,0.9080914028924795,0.9729550745276565,124,0.062
7,4,4,1.2,0.515,0.9729550745276565,1.0378187461628336,50,0.025
7,4,4,1.2,0.515,1.0378187461628336,1.1026824177980108,58,0.029
7,4,4,1.2,0.515,1.1026824177980108,1.167546089433188,1,0.0005
7,4,4,1.2,0.515,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.515,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.515,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.515,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.515,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.515,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.515,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.515,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.515,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.515,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.515,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.515,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.52,0.0,0.0648636716351771,1208,0.604
7,4,4,1.2,0.52,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.52,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.52,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.52,0.2594546865407084,0.3243183581758855,0,0.0
7,4,4,1.2,0.52,0.3243183581758855,0.38918202981106265,57,0.0285
7,4,4,1.2,0.52,0.38918202981106265,0.45404570144623974,93,0.0465
7,4,4,1.2,0.52,0.45404570144623974,0.5189093730814168,104,0.052
7,4,4,1.2,0.52,0.5189093730814168,0.583773044716594,179,0.0895
7,4,4,1.2,0.52,0.583773044716594,0.648636716351771,41,0.0205
7,4,4,1.2,0.52,0.648636716351771,0.7135003879869481,6,0.003
7,4,4,1.2,0.52,0.7135003879869481,0.7783640596221253,11,0.0055
7,4,4,1.2,0.52,0.7783640596221253,0.8432277312573023,24,0.012
7,4,4,1.2,0.52,0.8432277312573023,0.9080914028924795,43,0.0215
7,4,4,1.2,0.52,0.9080914028924795,0.9729550745276565,124,0.062
7,4,4,1.2,0.52,0.9729550745276565,1.0378187461628336,49,0.0245
7,4,4,1.2,0.52,1.0378187461628336,1.1026824177980108,59,0.0295
7,4,4,1.2,0.52,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.52,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.52,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.52,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.52,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.52,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.52,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.52,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.52,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.52,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.52,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.52,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.52,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.525,0.0,0.0648636716351771,1211,0.6055
7,4,4,1.2,0.525,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.525,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.525,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.525,0.2594546865407084,0.3243183581758855,0,0.0
7,4,4,1.2,0.525,0.3243183581758855,0.38918202981106265,59,0.0295
7,4,4,1.2,0.525,0.38918202981106265,0.45404570144623974,92,0.046
7,4,4,1.2,0.525,0.45404570144623974,0.5189093730814168,106,0.053
7,4,4,1.2,0.525,0.5189093730814168,0.583773044716594,185,0.0925
7,4,4,1.2,0.525,0.583773044716594,0.648636716351771,30,0.015
7,4,4,1.2,0.525,0.648636716351771,0.7135003879869481,6,0.003
7,4,4,1.2,0.525,0.7135003879869481,0.7783640596221253,11,0.0055
7,4,4,1.2,0.525,0.7783640596221253,0.8432277312573023,24,0.012
7,4,4,1.2,0.525,0.8432277312573023,0.9080914028924795,44,0.022
7,4,4,1.2,0.525,0.9080914028924795,0.9729550745276565,127,0.0635
7,4,4,1.2,0.525,0.9729550745276565,1.0378187461628336,46,0.023
7,4,4,1.2,0.525,1.0378187461628336,1.1026824177980108,57,0.0285
7,4,4,1.2,0.525,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.525,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.525,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.525,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.525,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.525,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.525,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.525,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.525,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.525,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.525,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.525,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.525,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.53,0.0,0.0648636716351771,1213,0.6065
7,4,4,1.2,0.53,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.53,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.53,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.53,0.2594546865407084,0.3243183581758855,0,0.0
7,4,4,1.2,0.53,0.3243183581758855,0.38918202981106265,63,0.0315
7,4,4,1.2,0.53,0.38918202981106265,0.45404570144623974,94,0.047
7,4,4,1.2,0.53,0.45404570144623974,0.5189093730814168,118,0.059
7,4,4,1.2,0.53,0.5189093730814168,0.583773044716594,176,0.088
7,4,4,1.2,0.53,0.583773044716594,0.648636716351771,21,0.0105
7,4,4,1.2,0.53,0.648636716351771,0.7135003879869481,6,0.003
7,4,4,1.2,0.53,0.7135003879869481,0.7783640596221253,12,0.006
7,4,4,1.2,0.53,0.7783640596221253,0.8432277312573023,22,0.011
7,4,4,1.2,0.53,0.8432277312573023,0.9080914028924795,47,0.0235
7,4,4,1.2,0.53,0.9080914028924795,0.9729550745276565,128,0.064
7,4,4,1.2,0.53,0.9729550745276565,1.0378187461628336,42,0.021
7,4,4,1.2,0.53,1.0378187461628336,1.1026824177980108,56,0.028
7,4,4,1.2,0.53,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.53,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.53,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.53,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.53,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.53,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.53,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.53,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.53,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.53,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.53,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.53,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.53,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.535,0.0,0.0648636716351771,1215,0.6075
7,4,4,1.2,0.535,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.535,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.535,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.535,0.2594546865407084,0.3243183581758855,1,0.0005
7,4,4,1.2,0.535,0.3243183581758855,0.38918202981106265,68,0.034
7,4,4,1.2,0.535,0.38918202981106265,0.45404570144623974,95,0.0475
7,4,4,1.2,0.535,0.45404570144623974,0.5189093730814168,119,0.0595
7,4,4,1.2,0.535,0.5189093730814168,0.583773044716594,173,0.0865
7,4,4,1.2,0.535,0.583773044716594,0.648636716351771,18,0.009
7,4,4,1.2,0.535,0.648636716351771,0.7135003879869481,6,0.003
7,4,4,1.2,0.535,0.7135003879869481,0.7783640596221253,13,0.0065
7,4,4,1.2,0.535,0.7783640596221253,0.8432277312573023,20,0.01
7,4,4,1.2,0.535,0.8432277312573023,0.9080914028924795,47,0.0235
7,4,4,1.2,0.535,0.9080914028924795,0.9729550745276565,131,0.0655
7,4,4,1.2,0.535,0.9729550745276565,1.0378187461628336,38,0.019
7,4,4,1.2,0.535,1.0378187461628336,1.1026824177980108,54,0.027
7,4,4,1.2,0.535,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.535,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.535,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.535,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.535,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.535,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.535,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.535,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.535,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.535,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.535,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.535,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.535,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.54,0.0,0.0648636716351771,1219,0.6095
7,4,4,1.2,0.54,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.54,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.54,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.54,0.2594546865407084,0.3243183581758855,1,0.0005
7,4,4,1.2,0.54,0.3243183581758855,0.38918202981106265,70,0.035
7,4,4,1.2,0.54,0.38918202981106265,0.45404570144623974,99,0.0495
7,4,4,1.2,0.54,0.45404570144623974,0.5189093730814168,124,0.062
7,4,4,1.2,0.54,0.5189093730814168,0.583773044716594,165,0.0825
7,4,4,1.2,0.54,0.583773044716594,0.648636716351771,14,0.007
7,4,4,1.2,0.54,0.648636716351771,0.7135003879869481,7,0.0035
7,4,4,1.2,0.54,0.7135003879869481,0.7783640596221253,12,0.006
7,4,4,1.2,0.54,0.7783640596221253,0.8432277312573023,19,0.0095
7,4,4,1.2,0.54,0.8432277312573023,0.9080914028924795,46,0.023
7,4,4,1.2,0.54,0.9080914028924795,0.9729550745276565,135,0.0675
7,4,4,1.2,0.54,0.9729550745276565,1.0378187461628336,38,0.019
7,4,4,1.2,0.54,1.0378187461628336,1.1026824177980108,49,0.0245
7,4,4,1.2,0.54,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.54,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.54,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.54,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.54,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.54,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.54,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.54,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.54,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.54,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.54,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.54,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.54,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.545,0.0,0.0648636716351771,1227,0.6135
7,4,4,1.2,0.545,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.545,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.545,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.545,0.2594546865407084,0.3243183581758855,1,0.0005
7,4,4,1.2,0.545,0.3243183581758855,0.38918202981106265,75,0.0375
7,4,4,1.2,0.545,0.38918202981106265,0.45404570144623974,95,0.0475
7,4,4,1.2,0.545,0.45404570144623974,0.5189093730814168,125,0.0625
7,4,4,1.2,0.545,0.5189093730814168,0.583773044716594,159,0.0795
7,4,4,1.2,0.545,0.583773044716594,0.648636716351771,13,0.0065
7,4,4,1.2,0.545,0.648636716351771,0.7135003879869481,7,0.0035
7,4,4,1.2,0.545,0.7135003879869481,0.7783640596221253,12,0.006
7,4,4,1.2,0.545,0.7783640596221253,0.8432277312573023,18,0.009
7,4,4,1.2,0.545,0.8432277312573023,0.9080914028924795,50,0.025
7,4,4,1.2,0.545,0.9080914028924795,0.9729550745276565,134,0.067
7,4,4,1.2,0.545,0.9729550745276565,1.0378187461628336,33,0.0165
7,4,4,1.2,0.545,1.0378187461628336,1.1026824177980108,49,0.0245
7,4,4,1.2,0.545,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.545,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.545,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.545,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.545,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.545,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.545,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.545,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.545,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.545,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.545,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.545,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.545,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.55,0.0,0.0648636716351771,1235,0.6175
7,4,4,1.2,0.55,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.55,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.55,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.55,0.2594546865407084,0.3243183581758855,1,0.0005
7,4,4,1.2,0.55,0.3243183581758855,0.38918202981106265,79,0.0395
7,4,4,1.2,0.55,0.38918202981106265,0.45404570144623974,98,0.049
7,4,4,1.2,0.55,0.45404570144623974,0.5189093730814168,119,0.0595
7,4,4,1.2,0.55,0.5189093730814168,0.583773044716594,158,0.079
7,4,4,1.2,0.55,0.583773044716594,0.648636716351771,11,0.0055
7,4,4,1.2,0.55,0.648636716351771,0.7135003879869481,7,0.0035
7,4,4,1.2,0.55,0.7135003879869481,0.7783640596221253,12,0.006
7,4,4,1.2,0.55,0.7783640596221253,0.8432277312573023,18,0.009
7,4,4,1.2,0.55,0.8432277312573023,0.9080914028924795,53,0.0265
7,4,4,1.2,0.55,0.9080914028924795,0.9729550745276565,136,0.068
7,4,4,1.2,0.55,0.9729550745276565,1.0378187461628336,23,0.0115
7,4,4,1.2,0.55,1.0378187461628336,1.1026824177980108,48,0.024
7,4,4,1.2,0.55,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.55,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.55,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.55,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.55,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.55,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.55,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.55,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.55,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.55,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.55,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.55,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.55,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.555,0.0,0.0648636716351771,1244,0.622
7,4,4,1.2,0.555,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.555,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.555,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.555,0.2594546865407084,0.3243183581758855,2,0.001
7,4,4,1.2,0.555,0.3243183581758855,0.38918202981106265,80,0.04
7,4,4,1.2,0.555,0.38918202981106265,0.45404570144623974,99,0.0495
7,4,4,1.2,0.555,0.45404570144623974,0.5189093730814168,128,0.064
7,4,4,1.2,0.555,0.5189093730814168,0.583773044716594,138,0.069
7,4,4,1.2,0.555,0.583773044716594,0.648636716351771,11,0.0055
7,4,4,1.2,0.555,0.648636716351771,0.7135003879869481,7,0.0035
7,4,4,1.2,0.555,0.7135003879869481,0.7783640596221253,12,0.006
7,4,4,1.2,0.555,0.7783640596221253,0.8432277312573023,18,0.009
7,4,4,1.2,0.555,0.8432277312573023,0.9080914028924795,55,0.0275
7,4,4,1.2,0.555,0.9080914028924795,0.9729550745276565,142,0.071
7,4,4,1.2,0.555,0.9729550745276565,1.0378187461628336,16,0.008
7,4,4,1.2,0.555,1.0378187461628336,1.1026824177980108,46,0.023
7,4,4,1.2,0.555,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.555,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.555,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.555,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.555,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.555,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.555,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.555,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.555,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.555,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.555,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.555,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.555,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.56,0.0,0.0648636716351771,1245,0.6225
7,4,4,1.2,0.56,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.56,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.56,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.56,0.2594546865407084,0.3243183581758855,4,0.002
7,4,4,1.2,0.56,0.3243183581758855,0.38918202981106265,83,0.0415
7,4,4,1.2,0.56,0.38918202981106265,0.45404570144623974,101,0.0505
7,4,4,1.2,0.56,0.45404570144623974,0.5189093730814168,125,0.0625
7,4,4,1.2,0.56,0.5189093730814168,0.583773044716594,136,0.068
7,4,4,1.2,0.56,0.583773044716594,0.648636716351771,10,0.005
7,4,4,1.2,0.56,0.648636716351771,0.7135003879869481,7,0.0035
7,4,4,1.2,0.56,0.7135003879869481,0.7783640596221253,12,0.006
7,4,4,1.2,0.56,0.7783640596221253,0.8432277312573023,18,0.009
7,4,4,1.2,0.56,0.8432277312573023,0.9080914028924795,58,0.029
7,4,4,1.2,0.56,0.9080914028924795,0.9729550745276565,137,0.0685
7,4,4,1.2,0.56,0.9729550745276565,1.0378187461628336,19,0.0095
7,4,4,1.2,0.56,1.0378187461628336,1.1026824177980108,43,0.0215
7,4,4,1.2,0.56,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.56,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.56,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.56,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.56,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.56,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.56,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.56,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.56,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.56,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.56,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.56,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.56,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.5650000000000001,0.0,0.0648636716351771,1253,0.6265
7,4,4,1.2,0.5650000000000001,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.5650000000000001,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.5650000000000001,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.5650000000000001,0.2594546865407084,0.3243183581758855,5,0.0025
7,4,4,1.2,0.5650000000000001,0.3243183581758855,0.38918202981106265,82,0.041
7,4,4,1.2,0.5650000000000001,0.38918202981106265,0.45404570144623974,104,0.052
7,4,4,1.2,0.5650000000000001,0.45404570144623974,0.5189093730814168,128,0.064
7,4,4,1.2,0.5650000000000001,0.5189093730814168,0.583773044716594,129,0.0645
7,4,4,1.2,0.5650000000000001,0.583773044716594,0.648636716351771,9,0.0045
7,4,4,1.2,0.5650000000000001,0.648636716351771,0.7135003879869481,7,0.0035
7,4,4,1.2,0.5650000000000001,0.7135003879869481,0.7783640596221253,12,0.006
7,4,4,1.2,0.5650000000000001,0.7783640596221253,0.8432277312573023,17,0.0085
7,4,4,1.2,0.5650000000000001,0.8432277312573023,0.9080914028924795,80,0.04
7,4,4,1.2,0.5650000000000001,0.9080914028924795,0.9729550745276565,112,0.056
7,4,4,1.2,0.5650000000000001,0.9729550745276565,1.0378187461628336,21,0.0105
7,4,4,1.2,0.5650000000000001,1.0378187461628336,1.1026824177980108,39,0.0195
7,4,4,1.2,0.5650000000000001,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.5650000000000001,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.5650000000000001,1.2324097610683649,1.297273432703542,1,0.0005
7,4,4,1.2,0.5650000000000001,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.5650000000000001,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.5650000000000001,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.5650000000000001,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.5650000000000001,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.5650000000000001,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.5650000000000001,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.5650000000000001,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.5650000000000001,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.5650000000000001,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.5700000000000001,0.0,0.0648636716351771,1260,0.63
7,4,4,1.2,0.5700000000000001,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.5700000000000001,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.5700000000000001,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.5700000000000001,0.2594546865407084,0.3243183581758855,6,0.003
7,4,4,1.2,0.5700000000000001,0.3243183581758855,0.38918202981106265,86,0.043
7,4,4,1.2,0.5700000000000001,0.38918202981106265,0.45404570144623974,102,0.051
7,4,4,1.2,0.5700000000000001,0.45404570144623974,0.5189093730814168,132,0.066
7,4,4,1.2,0.5700000000000001,0.5189093730814168,0.583773044716594,126,0.063
7,4,4,1.2,0.5700000000000001,0.583773044716594,0.648636716351771,6,0.003
7,4,4,1.2,0.5700000000000001,0.648636716351771,0.7135003879869481,6,0.003
7,4,4,1.2,0.5700000000000001,0.7135003879869481,0.7783640596221253,12,0.006
7,4,4,1.2,0.5700000000000001,0.7783640596221253,0.8432277312573023,17,0.0085
7,4,4,1.2,0.5700000000000001,0.8432277312573023,0.9080914028924795,77,0.0385
7,4,4,1.2,0.5700000000000001,0.9080914028924795,0.9729550745276565,112,0.056
7,4,4,1.2,0.5700000000000001,0.9729550745276565,1.0378187461628336,19,0.0095
7,4,4,1.2,0.5700000000000001,1.0378187461628336,1.1026824177980108,38,0.019
7,4,4,1.2,0.5700000000000001,1.1026824177980108,1.167546089433188,0,0.0
7,4,4,1.2,0.5700000000000001,1.167546089433188,1.2324097610683649,0,0.0
7,4,4,1.2,0.5700000000000001,1.2324097610683649,1.297273432703542,0,0.0
7,4,4,1.2,0.5700000000000001,1.297273432703542,1.3621371043387192,0,0.0
7,4,4,1.2,0.5700000000000001,1.3621371043387192,1.4270007759738963,0,0.0
7,4,4,1.2,0.5700000000000001,1.4270007759738963,1.4918644476090734,1,0.0005
7,4,4,1.2,0.5700000000000001,1.4918644476090734,1.5567281192442506,0,0.0
7,4,4,1.2,0.5700000000000001,1.5567281192442506,1.6215917908794275,0,0.0
7,4,4,1.2,0.5700000000000001,1.6215917908794275,1.6864554625146047,0,0.0
7,4,4,1.2,0.5700000000000001,1.6864554625146047,1.7513191341497818,0,0.0
7,4,4,1.2,0.5700000000000001,1.7513191341497818,1.816182805784959,0,0.0
7,4,4,1.2,0.5700000000000001,1.816182805784959,1.881046477420136,0,0.0
7,4,4,1.2,0.5700000000000001,1.881046477420136,1.9459101490553132,0,0.0
7,4,4,1.2,0.5750000000000001,0.0,0.0648636716351771,1265,0.6325
7,4,4,1.2,0.5750000000000001,0.0648636716351771,0.1297273432703542,0,0.0
7,4,4,1.2,0.5750000000000001,0.1297273432703542,0.19459101490553132,0,0.0
7,4,4,1.2,0.5750000000000001,0.19459101490553132,0.2594546865407084,0,0.0
7,4,4,1.2,0.5750000000000001,0.2594546865407084,0.3243183581758855,6,0.003
7,4,4,1.2,0.5750000000000001,0.3243183581758855,0.38918202981106265,91,0.0455
7,4,4,1.2,0.5750000000000001,0.38918202981106265,0.45404570144623974,102,0.051
7,4,4,1.2,0.5750000000000001,0.45404570144623974,0.5189093730814168,140,0.07
7,4,4,1.2,0.5750000000000001,0.5189093730814168,0.583773044716594,113,0.0565
7,4,4,1.2,0.5750000000000001,0.583773044716594,0.648636716351771,5,0.0025
7,4,4,1.2,0.5750000000000001,0.648636716351771,0.7135003879869481,5,0.0025
7,4,4,1.2,0.5750000000000001,0.7135003879869481,0.7783640596221253,12,0.006
7,4,4,1.2,0.5750000000000001,0.7783640596221253,0.8432277312573023,17,0.0085
7,4,4,1.2,0.5750000000000001,0.8432277312573023,0.9080914028924795,74,0.037
