L,N,nmax,W_over_t,U_over_t,quantity,k,mean,stderr,n_disorder
7,7,7,2.5,0.27,M_k,3,0.18187310894676956,0.010007107252229194,100
7,7,7,2.5,0.27,M_k,4,0.1297405287105031,0.0075025942681422346,100
7,7,7,2.5,0.27,M_k,5,0.024331049884565074,0.0038242169496172816,100
7,7,7,2.5,0.27,M_k,6,0.0078094874737516876,0.0020097712920034826,100
7,7,7,2.5,0.275,M_k,1,0.5519095947776085,0.02697795641263071,100
7,7,7,2.5,0.275,M_k,2,0.31997245204884167,0.014352124776606875,100
7,7,7,2.5,0.275,M_k,3,0.18933632125625047,0.009606281838189106,100
7,7,7,2.5,0.275,M_k,4,0.12511363071337672,0.007485191401133025,100
7,7,7,2.5,0.275,M_k,5,0.023822422143865478,0.003765499935331571,100
7,7,7,2.5,0.275,M_k,6,0.00652596962661206,0.0016499823500746695,100
7,7,7,2.5,0.28,M_k,1,0.5721369341450985,0.02422127536972257,100
7,7,7,2.5,0.28,M_k,2,0.29525783977163816,0.011971913277900315,100
7,7,7,2.5,0.28,M_k,3,0.18594840714263663,0.010165102791877764,100
7,7,7,2.5,0.28,M_k,4,0.1191741684967953,0.007055418242308556,100
7,7,7,2.5,0.28,M_k,5,0.022596388778448367,0.0036188940472769307,100
7,7,7,2.5,0.28,M_k,6,0.007462734868047398,0.0017353437962079662,100
7,7,7,2.5,0.28500000000000003,M_k,1,0.5963770179710214,0.028632548026723124,100
7,7,7,2.5,0.28500000000000003,M_k,2,0.2878885138281667,0.01267724995178709,100
7,7,7,2.5,0.28500000000000003,M_k,3,0.17349153458206185,0.009259744043417279,100
7,7,7,2.5,0.28500000000000003,M_k,4,0.12057621926821029,0.006846498387898038,100
7,7,7,2.5,0.28500000000000003,M_k,5,0.02360035250062229,0.0034353892548363114,100
7,7,7,2.5,0.28500000000000003,M_k,6,0.006846785757114381,0.0016045320336374024,100
