L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value
8,4,1,0.5,8.0,fres_l1.0,1.0,0.11925
8,4,1,0.5,8.0,fres_l2.0,1.0,0.235
8,5,1,0.625,8.0,onsite_pair_density,1.0,0.0
8,5,1,0.625,8.0,onsite_pair_variance,1.0,0.0
8,5,1,0.625,8.0,charge_fluctuation,1.0,0.0929879949268571
8,5,1,0.625,8.0,fock_entropy_normalized,1.0,0.3516936628955687
8,5,1,0.625,8.0,pr_normalized,1.0,0.057619567609880205
8,5,1,0.625,8.0,Nres_mean_l1.0,1.0,0.512142857142854
8,5,1,0.625,8.0,Nres_mean_l2.0,1.0,0.977142857142824
8,5,1,0.625,8.0,fres_l1.0,1.0,0.1195
8,5,1,0.625,8.0,fres_l2.0,1.0,0.228
8,6,1,0.75,8.0,onsite_pair_density,1.0,0.0
8,6,1,0.75,8.0,onsite_pair_variance,1.0,0.0
8,6,1,0.75,8.0,charge_fluctuation,1.0,0.0767719430266294
8,6,1,0.75,8.0,fock_entropy_normalized,1.0,0.35219033414393397
8,6,1,0.75,8.0,pr_normalized,1.0,0.0934250487713206
8,6,1,0.75,8.0,Nres_mean_l1.0,1.0,0.4152857142854049
8,6,1,0.75,8.0,Nres_mean_l2.0,1.0,0.8194285714279731
8,6,1,0.75,8.0,fres_l1.0,1.0,0.121125
8,6,1,0.75,8.0,fres_l2.0,1.0,0.239
8,7,1,0.875,8.0,onsite_pair_density,1.0,0.0
8,7,1,0.875,8.0,onsite_pair_variance,1.0,0.0
8,7,1,0.875,8.0,charge_fluctuation,1.0,0.04714940639476621
8,7,1,0.875,8.0,fock_entropy_normalized,1.0,0.3521780274066376
8,7,1,0.875,8.0,pr_normalized,1.0,0.22532646499139702
8,7,1,0.875,8.0,Nres_mean_l1.0,1.0,0.2355
8,7,1,0.875,8.0,Nres_mean_l2.0,1.0,0.45525
8,7,1,0.875,8.0,fres_l1.0,1.0,0.11775
8,7,1,0.875,8.0,fres_l2.0,1.0,0.227625
8,8,1,1.0,8.0,onsite_pair_density,1.0,0.0
8,8,1,1.0,8.0,onsite_pair_variance,1.0,0.0
8,8,1,1.0,8.0,charge_fluctuation,1.0,0.0
8,8,1,1.0,8.0,pr_normalized,1.0,1.0
8,8,1,1.0,8.0,Nres_mean_l1.0,1.0,0.0
8,8,1,1.0,8.0,Nres_mean_l2.0,1.0,0.0
8,4,1,0.5,9.0,onsite_pair_density,1.0,0.0
8,4,1,0.5,9.0,onsite_pair_variance,1.0,0.0
8,4,1,0.5,9.0,charge_fluctuation,1.0,0.0908697929398905
8,4,1,0.5,9.0,fock_entropy_normalized,1.0,0.32454100994006463
8,4,1,0.5,9.0,pr_normalized,1.0,0.0446010335465313
8,4,1,0.5,9.0,Nres_mean_l1.0,1.0,0.498285714286534
8,4,1,0.5,9.0,Nres_mean_l2.0,1.0,0.948000000001376
8,4,1,0.5,9.0,fres_l1.0,1.0,0.109
8,4,1,0.5,9.0,fres_l2.0,1.0,0.207375
8,5,1,0.625,9.0,onsite_pair_density,1.0,0.0
8,5,1,0.625,9.0,onsite_pair_variance,1.0,0.0
8,5,1,0.625,9.0,charge_fluctuation,1.0,0.08751852988114239
8,5,1,0.625,9.0,fock_entropy_normalized,1.0,0.32972884131432
8,5,1,0.625,9.0,pr_normalized,1.0,0.05298450213015201
8,5,1,0.625,9.0,Nres_mean_l1.0,1.0,0.47571428571431806
8,5,1,0.625,9.0,Nres_mean_l2.0,1.0,0.8957142857142779
8,5,1,0.625,9.0,fres_l1.0,1.0,0.111
8,5,1,0.625,9.0,fres_l2.0,1.0,0.209
8,6,1,0.75,9.0,onsite_pair_density,1.0,0.0
8,6,1,0.75,9.0,onsite_pair_variance,1.0,0.0
8,6,1,0.75,9.0,charge_fluctuation,1.0,0.0683029549705368
8,6,1,0.75,9.0,fock_entropy_normalized,1.0,0.31316362059719327
8,6,1,0.75,9.0,pr_normalized,1.0,0.08349125087284821
8,6,1,0.75,9.0,Nres_mean_l1.0,1.0,0.3715714285711699
8,6,1,0.75,9.0,Nres_mean_l2.0,1.0,0.7049999999995651
8,6,1,0.75,9.0,fres_l1.0,1.0,0.108375
8,6,1,0.75,9.0,fres_l2.0,1.0,0.205625
8,7,1,0.875,9.0,onsite_pair_density,1.0,0.0
8,7,1,0.875,9.0,onsite_pair_variance,1.0,0.0
8,7,1,0.875,9.0,charge_fluctuation,1.0,0.04309857435344175
8,7,1,0.875,9.0,fock_entropy_normalized,1.0,0.3208591224986587
8,7,1,0.875,9.0,pr_normalized,1.0,0.21282871318179297
8,7,1,0.875,9.0,Nres_mean_l1.0,1.0,0.22075
8,7,1,0.875,9.0,Nres_mean_l2.0,1.0,0.41125
8,7,1,0.875,9.0,fres_l1.0,1.0,0.110375
8,7,1,0.875,9.0,fres_l2.0,1.0,0.205625
8,8,1,1.0,9.0,onsite_pair_density,1.0,0.0
8,8,1,1.0,9.0,onsite_pair_variance,1.0,0.0
8,8,1,1.0,9.0,charge_fluctuation,1.0,0.0
8,8,1,1.0,9.0,pr_normalized,1.0,1.0
8,8,1,1.0,9.0,Nres_mean_l1.0,1.0,0.0
8,8,1,1.0,9.0,Nres_mean_l2.0,1.0,0.0
8,4,1,0.5,10.0,onsite_pair_density,1.0,0.0
8,4,1,0.5,10.0,onsite_pair_variance,1.0,0.0
8,4,1,0.5,10.0,charge_fluctuation,1.0,0.08345710388310479
8,4,1,0.5,10.0,fock_entropy_normalized,1.0,0.298785538997637
8,4,1,0.5,10.0,pr_normalized,1.0,0.0400158829494919
8,4,1,0.5,10.0,Nres_mean_l1.0,1.0,0.43714285714351503
8,4,1,0.5,10.0,Nres_mean_l2.0,1.0,0.820571428572732
8,4,1,0.5,10.0,fres_l1.0,1.0,0.095625
8,4,1,0.5,10.0,fres_l2.0,1.0,0.1795
8,5,1,0.625,10.0,onsite_pair_density,1.0,0.0
8,5,1,0.625,10.0,onsite_pair_variance,1.0,0.0
8,5,1,0.625,10.0,charge_fluctuation,1.0,0.0787809618900053
8,5,1,0.625,10.0,fock_entropy_normalized,1.0,0.2968180377459905
8,5,1,0.625,10.0,pr_normalized,1.0,0.0472163543886196
8,5,1,0.625,10.0,Nres_mean_l1.0,1.0,0.41410714285713607
8,5,1,0.625,10.0,Nres_mean_l2.0,1.0,0.8014285714286381
8,5,1,0.625,10.0,fres_l1.0,1.0,0.096625
8,5,1,0.625,10.0,fres_l2.0,1.0,0.187
8,6,1,0.75,10.0,onsite_pair_density,1.0,0.0
8,6,1,0.75,10.0,onsite_pair_variance,1.0,0.0
8,6,1,0.75,10.0,charge_fluctuation,1.0,0.06491847298746205
8,6,1,0.75,10.0,fock_entropy_normalized,1.0,0.29607443430254954
8,6,1,0.75,10.0,pr_normalized,1.0,0.0801966186909381
8,6,1,0.75,10.0,Nres_mean_l1.0,1.0,0.33471428571400996
8,6,1,0.75,10.0,Nres_mean_l2.0,1.0,0.665571428570935
8,6,1,0.75,10.0,fres_l1.0,1.0,0.097625
8,6,1,0.75,10.0,fres_l2.0,1.0,0.194125
8,7,1,0.875,10.0,onsite_pair_density,1.0,0.0
8,7,1,0.875,10.0,onsite_pair_variance,1.0,0.0
8,7,1,0.875,10.0,charge_fluctuation,1.0,0.04098694606079199
8,7,1,0.875,10.0,fock_entropy_normalized,1.0,0.30278505699460684
