L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
8,6,2,0.75,6.0,Nres_mean_l1.0,1.0,1.442357142857162,3.0,-2.0
8,6,2,0.75,6.0,Nres_mean_l2.0,1.0,2.765295918367532,3.0,-2.0
8,6,2,0.75,6.0,fres_l1.0,1.0,0.1985266853932664,3.0,-2.0
8,6,2,0.75,6.0,fres_l2.0,1.0,0.38061657303373303,3.0,-2.0
8,7,2,0.875,6.0,onsite_pair_density,7.0,0.529377981398224,2.0,5.0
8,7,2,0.875,6.0,onsite_pair_variance,1.0,1.6357256404016398,2.0,-1.0
8,7,2,0.875,6.0,charge_fluctuation,3.0,0.46334753353019,2.0,1.0
8,7,2,0.875,6.0,fock_entropy_normalized,1.0,0.657591058143886,2.0,-1.0
8,7,2,0.875,6.0,pr_normalized,1.0,0.06089730466181886,2.0,-1.0
8,7,2,0.875,6.0,Nres_mean_l1.0,1.0,1.6251496062993143,2.0,-1.0
8,7,2,0.875,6.0,Nres_mean_l2.0,1.0,3.095846456692966,2.0,-1.0
8,7,2,0.875,6.0,fres_l1.0,1.0,0.213658385093154,2.0,-1.0
8,7,2,0.875,6.0,fres_l2.0,1.0,0.40701086956527444,2.0,-1.0
8,8,2,1.0,6.0,onsite_pair_density,10.0,0.657355339497996,3.0,7.0
8,8,2,1.0,6.0,onsite_pair_variance,1.0,1.68970556831728,3.0,-2.0
8,8,2,1.0,6.0,charge_fluctuation,3.0,0.490126608626564,3.0,0.0
8,8,2,1.0,6.0,fock_entropy_normalized,1.0,0.6728323758489,3.0,-2.0
8,8,2,1.0,6.0,pr_normalized,1.0,0.06528272254703547,3.0,-2.0
8,8,2,1.0,6.0,Nres_mean_l1.0,1.0,1.6592953929535237,3.0,-2.0
8,8,2,1.0,6.0,Nres_mean_l2.0,1.0,3.1517398373980403,3.0,-2.0
8,8,2,1.0,6.0,fres_l1.0,1.0,0.214985955056174,3.0,-2.0
8,8,2,1.0,6.0,fres_l2.0,1.0,0.408353932584179,3.0,-2.0
8,4,2,0.5,7.0,onsite_pair_density,10.0,0.23214720301468603,2.0,8.0
8,4,2,0.5,7.0,onsite_pair_variance,1.0,0.9925994420174999,2.0,-1.0
8,4,2,0.5,7.0,charge_fluctuation,2.0,0.24422989589517602,2.0,0.0
8,4,2,0.5,7.0,fock_entropy_normalized,2.0,0.4868309128163,2.0,0.0
8,4,2,0.5,7.0,pr_normalized,2.0,0.03997428334913678,2.0,0.0
8,4,2,0.5,7.0,Nres_mean_l1.0,1.0,0.950060150375848,2.0,-1.0
8,4,2,0.5,7.0,Nres_mean_l2.0,1.0,1.845458646616646,2.0,-1.0
8,4,2,0.5,7.0,fres_l1.0,1.0,0.16117091836732622,2.0,-1.0
8,4,2,0.5,7.0,fres_l2.0,1.0,0.31306887755097784,2.0,-1.0
8,5,2,0.625,7.0,onsite_pair_density,6.0,0.307006086953892,3.0,3.0
8,5,2,0.625,7.0,onsite_pair_variance,1.0,1.2363285352212579,3.0,-2.0
8,5,2,0.625,7.0,charge_fluctuation,2.0,0.31412248070241405,3.0,-1.0
8,5,2,0.625,7.0,fock_entropy_normalized,2.0,0.531753668024908,3.0,-1.0
8,5,2,0.625,7.0,pr_normalized,2.0,0.0374651989180134,3.0,-1.0
8,5,2,0.625,7.0,Nres_mean_l1.0,1.0,1.1208015873016142,3.0,-2.0
8,5,2,0.625,7.0,Nres_mean_l2.0,1.0,2.170301587301918,3.0,-2.0
8,5,2,0.625,7.0,fres_l1.0,1.0,0.16732345971563378,3.0,-2.0
8,5,2,0.625,7.0,fres_l2.0,1.0,0.32400236966821944,3.0,-2.0
8,6,2,0.75,7.0,onsite_pair_density,10.0,0.424266278654742,3.0,7.0
8,6,2,0.75,7.0,onsite_pair_variance,1.0,1.4237284753497261,3.0,-2.0
8,6,2,0.75,7.0,charge_fluctuation,2.0,0.371098860376302,3.0,-1.0
