L,N,nmax,W,slope_vs_U,intercept,r2,n_U,mean_positive_step_fraction,monotone_decreasing_strict
8,4,4,11.0,-0.018705234755986882,0.36570478356045566,0.9857668221445315,10,0.0,1
8,4,4,12.0,-0.015334044927932724,0.32872990558203913,0.9974997857209944,10,0.0,1
8,4,4,13.0,-0.014226320201475112,0.312763606906323,0.9791447563809024,10,0.1111111111111111,0
8,4,4,14.0,-0.012117435471685884,0.29116471206204203,0.9304656945826334,10,0.2222222222222222,0
8,4,4,15.0,-0.011310047952289607,0.2752808118527844,0.9742600758597588,10,0.1111111111111111,0
8,4,5,0.1,-0.013073755337060965,0.8283186935142164,0.8242774541983182,10,0.0,1
8,4,5,0.25,-0.014057099409237661,0.8259275344437677,0.8005621257406685,10,0.0,1
8,4,5,0.5,-0.015203487541247144,0.8261869546593079,0.7896161363460252,10,0.0,1
8,4,5,0.75,-0.017127135910104927,0.8268729803103414,0.8021416795960934,10,0.0,1
8,4,5,1.0,-0.019474586092491534,0.8256498907073706,0.8130284268275498,10,0.0,1
8,4,5,2.0,-0.028615224669437996,0.8010577124096055,0.8142245870614011,10,0.1111111111111111,0
8,4,5,3.0,-0.0364310113350966,0.7599933334708172,0.8714874328224055,10,0.1111111111111111,0
8,4,5,4.0,-0.03607532270130965,0.6859250332933897,0.8901144431107482,10,0.1111111111111111,0
8,4,5,5.0,-0.03476860466877126,0.6248149389295026,0.9208822489891827,10,0.0,1
8,4,5,6.0,-0.032932816817199825,0.5711769653931764,0.9455935359331924,10,0.0,1
8,4,5,7.0,-0.028405635343035824,0.5061589294992416,0.9539912008149687,10,0.0,1
8,4,5,8.0,-0.026457879392244147,0.4684822718708902,0.9765999326108582,10,0.0,1
8,4,5,9.0,-0.023315174018709296,0.4263811806921788,0.9824712896783393,10,0.0,1
8,4,5,10.0,-0.02030485835867801,0.3886003419964832,0.9871328461528287,10,0.1111111111111111,0
8,4,5,11.0,-0.018127921873938583,0.3606255391507662,0.9835707803066481,10,0.1111111111111111,0
8,4,5,12.0,-0.014964100605633223,0.3272053643450023,0.9748166721617122,10,0.1111111111111111,0
8,4,5,13.0,-0.014631739933560579,0.3162606781710667,0.9899076989209967,10,0.0,1
8,4,5,14.0,-0.012607858723651747,0.2929314589741364,0.9624061767041026,10,0.1111111111111111,0
8,4,5,15.0,-0.010253955847714847,0.26753754185216616,0.9169526111690688,10,0.2222222222222222,0
8,5,2,0.1,-0.013008808586574086,0.8663969421962214,0.9061625019434819,10,0.0,1
8,5,2,0.25,-0.014039607838520754,0.8681289527257708,0.9004213639297585,10,0.0,1
8,5,2,0.5,-0.015630875039617752,0.8706295046599253,0.8964786918801154,10,0.0,1
8,5,2,0.75,-0.017283011073215265,0.8714347985337115,0.8916390018418393,10,0.0,1
8,5,2,1.0,-0.018897246375061672,0.8708548548137439,0.8851918366230541,10,0.0,1
8,5,2,2.0,-0.027430256171028643,0.864778504854174,0.9034276290531325,10,0.0,1
8,5,2,3.0,-0.035067166092557805,0.8360225622675378,0.9290745516999483,10,0.0,1
8,5,2,4.0,-0.03770441502302215,0.7790085704267465,0.9407350376620249,10,0.0,1
8,5,2,5.0,-0.035859766695270356,0.7066504082233033,0.9474771891690409,10,0.0,1
8,5,2,6.0,-0.03311713592801333,0.6378820680783439,0.9639170469483991,10,0.0,1
8,5,2,7.0,-0.02963335587725767,0.5772195197791407,0.975113070291604,10,0.1111111111111111,0
8,5,2,8.0,-0.025099378129891124,0.512218337124217,0.9720040852049914,10,0.0,1
8,5,2,9.0,-0.02178444602058429,0.4669044845664068,0.9545721615352334,10,0.1111111111111111,0
8,5,2,10.0,-0.01785495023835419,0.42093585809073675,0.9648926587386575,10,0.1111111111111111,0
8,5,2,11.0,-0.016512943846802887,0.39488192760828494,0.9673323857816196,10,0.0,1
8,5,2,12.0,-0.013026284574545407,0.3541867870271535,0.965729617417356,10,0.1111111111111111,0
8,5,2,13.0,-0.010638987984505636,0.32745378845762674,0.9330864671826329,10,0.1111111111111111,0
8,5,2,14.0,-0.00979272581231113,0.30672289766776695,0.9593013978019537,10,0.0,1
8,5,2,15.0,-0.00858268998161622,0.28823356666131883,0.9801081380717731,10,0.0,1
8,5,3,0.1,-0.02289884364496117,0.8453341987849329,0.8395710159289951,10,0.0,1
8,5,3,0.25,-0.024965157476143984,0.8489168838083636,0.8506012651912035,10,0.0,1
8,5,3,0.5,-0.027399290429470355,0.8510588274593296,0.8567987620861947,10,0.0,1
8,5,3,0.75,-0.029789952020351437,0.8502678020305591,0.8558960934058343,10,0.0,1
8,5,3,1.0,-0.032601034954904025,0.8493889176886182,0.8606321322682039,10,0.0,1
8,5,3,2.0,-0.04204050518460561,0.8357101656685336,0.8543652742504992,10,0.0,1
8,5,3,3.0,-0.04753804768788373,0.8022857768178994,0.8631012480738451,10,0.0,1
8,5,3,4.0,-0.04951389192358334,0.7532600998820205,0.8979968167863563,10,0.1111111111111111,0
8,5,3,5.0,-0.04564239006630104,0.6833378600696752,0.9240461431197643,10,0.0,1
8,5,3,6.0,-0.04087347882178096,0.6142551608679959,0.9469792817952578,10,0.1111111111111111,0
