L,nmax,U,W,N0,A,B,n_N
8,4,1.0,0.75,6.0,0.8817062311641196,0.011161817184875212,5
8,4,1.0,1.0,6.0,0.880445772956324,0.011194964525633445,5
8,4,1.0,2.0,6.0,0.8669280996058533,0.014200693348389293,5
8,4,1.0,3.0,6.0,0.8337772639463346,0.02181936946350733,5
8,4,1.0,4.0,6.0,0.7709522944859494,0.03164619102492936,5
8,4,1.0,5.0,6.0,0.7019978927974001,0.03672554274533531,5
8,4,1.0,6.0,6.0,0.6224662505313814,0.04140662449807203,5
8,4,1.0,7.0,6.0,0.5566577772561361,0.03936432639315597,5
8,4,1.0,8.0,6.0,0.5036233267334307,0.03166041778172134,5
8,4,1.0,9.0,6.0,0.4527634334268347,0.03376998307553199,5
8,4,1.0,10.0,6.0,0.40950163007663604,0.02672510785300599,5
8,4,1.0,11.0,6.0,0.387229118502468,0.022170981426492663,5
8,4,1.0,12.0,6.0,0.34642180259903466,0.018384016863817333,5
8,4,1.0,13.0,6.0,0.33713987128887235,0.016422443946050948,5
8,4,1.0,14.0,6.0,0.30081934729759596,0.02198605869730542,5
8,4,1.0,15.0,6.0,0.2849611019864771,0.017075364180748613,5
8,4,2.0,0.1,6.0,0.8278382345713045,0.009643332643433,5
8,4,2.0,0.25,6.0,0.8285927922453681,0.010117928166960199,5
8,4,2.0,0.5,6.0,0.8284214713708072,0.009645084290265981,5
8,4,2.0,0.75,6.0,0.8267159516989302,0.009426071695066374,5
8,4,2.0,1.0,6.0,0.823604651757028,0.00996879058563136,5
8,4,2.0,2.0,6.0,0.8026145004935026,0.014238598208993336,5
8,4,2.0,3.0,6.0,0.7658267211309414,0.02207789878103734,5
8,4,2.0,4.0,6.0,0.7093642713380479,0.030354456982396673,5
8,4,2.0,5.0,6.0,0.6500740960954133,0.03454340878403599,5
8,4,2.0,6.0,6.0,0.5888232905465294,0.035506321568980634,5
8,4,2.0,7.0,6.0,0.5381164555261507,0.03121900102668934,5
8,4,2.0,8.0,6.0,0.4863062542727679,0.0290469755389993,5
8,4,2.0,9.0,6.0,0.43780390767725735,0.026686409134591315,5
8,4,2.0,10.0,6.0,0.40138197767992534,0.02081563109740797,5
8,4,2.0,11.0,6.0,0.37452096121560935,0.022894864670322666,5
8,4,2.0,12.0,6.0,0.345892790957112,0.023178378475688023,5
8,4,2.0,13.0,6.0,0.321866453876152,0.019366996373454015,5
8,4,2.0,14.0,6.0,0.30546045017370094,0.019269601584234387,5
8,4,2.0,15.0,6.0,0.28269941329076,0.013653311117918666,5
8,4,3.0,0.1,6.0,0.756063967039062,-0.003525283778582633,5
8,4,3.0,0.25,6.0,0.7515888492307548,-0.0016024254614152244,5
8,4,3.0,0.5,6.0,0.7467230184003776,-0.0013678782048109905,5
8,4,3.0,0.75,6.0,0.7415849270496693,-0.0014600559634686094,5
8,4,3.0,1.0,6.0,0.7344741860359186,-0.0013323259511513585,5
8,4,3.0,2.0,6.0,0.6932843111687319,0.00345478767099201,5
8,4,3.0,3.0,6.0,0.6477859065015413,0.007883915960556043,5
8,4,3.0,4.0,6.0,0.6012435990297573,0.013476208726580018,5
8,4,3.0,5.0,6.0,0.55518162169394,0.016625660128819986,5
8,4,3.0,6.0,6.0,0.509693874937312,0.01972840531923198,5
8,4,3.0,7.0,6.0,0.4691820443305266,0.019633780824148662,5
8,4,3.0,8.0,6.0,0.4312659805986,0.01768660040122868,5
8,4,3.0,9.0,6.0,0.3979014194116107,0.01809626482687533,5
8,4,3.0,10.0,6.0,0.3753987047503867,0.017177465055188003,5
8,4,3.0,11.0,6.0,0.343749253468452,0.013040530483080681,5
8,4,3.0,12.0,6.0,0.32145209988406936,0.017683278626664023,5
8,4,3.0,13.0,6.0,0.3039753209448387,0.015713288118515346,5
8,4,3.0,14.0,6.0,0.28287611481272934,0.011198000213780663,5
8,4,3.0,15.0,6.0,0.268433974355732,0.014509054587820014,5
8,4,4.0,0.1,6.0,0.7027564493182549,-0.017819334520230636,5
8,4,4.0,0.25,6.0,0.6952145710482783,-0.017450972363946816,5
8,4,4.0,0.5,6.0,0.6850023204871813,-0.01771982671607697,5
8,4,4.0,0.75,6.0,0.6733061732796124,-0.017567842766695006,5
8,4,4.0,1.0,6.0,0.6582859715704787,-0.016834008382392664,5
8,4,4.0,2.0,6.0,0.594468102758424,-0.014806832541344694,5
8,4,4.0,3.0,6.0,0.5324996060181867,-0.008816298192093975,5
8,4,4.0,4.0,6.0,0.49158475307839067,-0.004395425334612646,5
8,4,4.0,5.0,6.0,0.45310757118393336,0.0008902240518133154,5
8,4,4.0,6.0,6.0,0.423994888521532,0.004850726495381308,5
8,4,4.0,7.0,6.0,0.39868297236437333,0.003661201296792671,5
8,4,4.0,8.0,6.0,0.37052051643990136,0.0053018303863900055,5
8,4,4.0,9.0,6.0,0.3482410214508133,0.008751910190739343,5
8,4,4.0,10.0,6.0,0.3244923522895053,0.00975840499316799,5
8,4,4.0,11.0,6.0,0.3075865535184533,0.006341693828960016,5
8,4,4.0,12.0,6.0,0.29061788954651996,0.01097618009494199,5
8,4,4.0,13.0,6.0,0.276654063809624,0.008949068863760007,5
8,4,4.0,14.0,6.0,0.26277272789590056,0.009649519556140134,5
8,4,4.0,15.0,6.0,0.25152878279510665,0.00867378036269934,5
8,4,5.0,0.1,6.0,0.6735978546665455,-0.026620927820354766,5
8,4,5.0,0.25,6.0,0.664643621757202,-0.026807549287688602,5
8,4,5.0,0.5,6.0,0.6515241923174024,-0.027886047849475036,5
8,4,5.0,0.75,6.0,0.6347803783679551,-0.02848783290748418,5
8,4,5.0,1.0,6.0,0.6140123587461427,-0.02909181277733135,5
8,4,5.0,2.0,6.0,0.5282044053440826,-0.027425956051212674,5
8,4,5.0,3.0,6.0,0.4570813079458653,-0.023524791249825327,5
8,4,5.0,4.0,6.0,0.41233845100027067,-0.014232094545298658,5
8,4,5.0,5.0,6.0,0.3788942421317853,-0.01230652788417067,5
8,4,5.0,6.0,6.0,0.34949069572054137,-0.005813310193976007,5
8,4,5.0,7.0,6.0,0.3355394526050334,-0.004952792024905339,5
8,4,5.0,8.0,6.0,0.31753214112350536,-0.00045625742727867236,5
8,4,5.0,9.0,6.0,0.298457950407392,-0.0010082539177020179,5
8,4,5.0,10.0,6.0,0.28510786015477335,0.0019000629101186607,5
8,4,5.0,11.0,6.0,0.27079132200506667,0.0029570967135859826,5
8,4,5.0,12.0,6.0,0.25889861997958274,0.004517986370583343,5
8,4,5.0,13.0,6.0,0.24905866809892796,0.0033211071277459924,5
8,4,5.0,14.0,6.0,0.239944468232488,0.0037490674735920215,5
8,4,5.0,15.0,6.0,0.22681375185243463,0.004310338036104683,5
8,4,6.0,0.1,6.0,0.6534993890634903,-0.03255919098196343,5
8,4,6.0,0.25,6.0,0.6429912603091728,-0.03306417139112021,5
8,4,6.0,0.5,6.0,0.6287869879673456,-0.03440731612980721,5
8,4,6.0,0.75,6.0,0.6104038942970701,-0.03557905218106481,5
8,4,6.0,1.0,6.0,0.5885875614270054,-0.03631541402296399,5
8,4,6.0,2.0,6.0,0.49092036873732264,-0.03568768765967536,5
8,4,6.0,3.0,6.0,0.41387217261707204,-0.027793018331080655,5
8,4,6.0,4.0,6.0,0.3575304609320294,-0.019302966582846005,5
8,4,6.0,5.0,6.0,0.32755873461643464,-0.015580976830720673,5
8,4,6.0,6.0,6.0,0.3013273271063427,-0.012142307402994,5
8,4,6.0,7.0,6.0,0.28755576082416,-0.009186199965720676,5
8,4,6.0,8.0,6.0,0.27623432677868265,-0.004842517089992671,5
8,4,6.0,9.0,6.0,0.26134728836426935,-0.0036443782562253337,5
8,4,6.0,10.0,6.0,0.2501479823090387,-0.0020055177062339945,5
8,4,6.0,11.0,6.0,0.24069925834404665,-0.0012349828292053389,5
8,4,6.0,12.0,6.0,0.23035334909735333,-0.0005591849674946691,5
8,4,6.0,13.0,6.0,0.22178405998293732,0.0006908331166586512,5
8,4,6.0,14.0,6.0,0.21770744395948935,-0.001901121363587993,5
8,4,6.0,15.0,6.0,0.207703453010464,0.001068483916623336,5
8,4,7.0,0.1,6.0,0.6375972485733867,-0.03710337607184779,5
8,4,7.0,0.25,6.0,0.625981209331078,-0.0378663616502972,5
8,4,7.0,0.5,6.0,0.6105729476744236,-0.03948540687745561,5
8,4,7.0,0.75,6.0,0.5909430852091523,-0.040577705536836,5
8,4,7.0,1.0,6.0,0.5669700555407987,-0.04062281840644133,5
8,4,7.0,2.0,6.0,0.468665351417204,-0.042479624360461356,5
8,4,7.0,3.0,6.0,0.385763973242924,-0.033384082967115994,5
8,4,7.0,4.0,6.0,0.33597263722762805,-0.02727860000842597,5
8,4,7.0,5.0,6.0,0.2971660853233747,-0.021498308326102666,5
8,4,7.0,6.0,6.0,0.271696088285648,-0.01629773383423333,5
8,4,7.0,7.0,6.0,0.25700861949019066,-0.013407860473519339,5
8,4,7.0,8.0,6.0,0.24380397710495472,-0.011067289335520664,5
8,4,7.0,9.0,6.0,0.23314824552998398,-0.006074760748579988,5
8,4,7.0,10.0,6.0,0.22617012624513996,-0.008016785815024663,5
8,4,7.0,11.0,6.0,0.21668451860721866,-0.004690862698905335,5
8,4,7.0,12.0,6.0,0.20816921985407602,-0.0028204916559066763,5
8,4,7.0,13.0,6.0,0.20259939961351997,-0.002699016959627332,5
8,4,7.0,14.0,6.0,0.19765683352910532,-0.0015663329679460047,5
8,4,7.0,15.0,6.0,0.19032398459136612,-0.0018571875467360056,5
8,4,8.0,0.1,6.0,0.6240431235041096,-0.041068143936942955,5
8,4,8.0,0.25,6.0,0.6118040986022073,-0.041938223637173186,5
8,4,8.0,0.5,6.0,0.5959458625335996,-0.043584014536139984,5
8,4,8.0,0.75,6.0,0.5757789979777016,-0.0450549375893748,5
8,4,8.0,1.0,6.0,0.5525949701197825,-0.04530300428388131,5
8,4,8.0,2.0,6.0,0.45386238345650004,-0.045660780973476034,5
8,4,8.0,3.0,6.0,0.374019166398704,-0.03534644207451931,5
8,4,8.0,4.0,6.0,0.31301027061583736,-0.029488746394162657,5
8,4,8.0,5.0,6.0,0.273662035165,-0.022324534214833335,5
8,4,8.0,6.0,6.0,0.25131857533050667,-0.019571569434857994,5
8,4,8.0,7.0,6.0,0.23148344100980797,-0.014996159630038669,5
8,4,8.0,8.0,6.0,0.21900247599771733,-0.012243746765875996,5
8,4,8.0,9.0,6.0,0.20862315908408,-0.00791892392828068,5
8,4,8.0,10.0,6.0,0.20420387063962667,-0.009583497381079331,5
8,4,8.0,11.0,6.0,0.196076655725756,-0.006810536038635346,5
8,4,8.0,12.0,6.0,0.192527288275796,-0.006284573944869326,5
8,4,8.0,13.0,6.0,0.1850364641881987,-0.004635405524348673,5
8,4,8.0,14.0,6.0,0.17858060371993334,-0.0034917382031206755,5
8,4,8.0,15.0,6.0,0.17391496431758785,-0.0027550988652572162,5
8,4,9.0,0.1,6.0,0.612377288758894,-0.04437066439752899,5
8,4,9.0,0.25,6.0,0.5992158264033672,-0.04566984448592555,5
8,4,9.0,0.5,6.0,0.5829995194467892,-0.047393796741013,5
8,4,9.0,0.75,6.0,0.562035274444056,-0.048955531489308556,5
8,4,9.0,1.0,6.0,0.5385019783494547,-0.05018684330247599,5
8,4,9.0,2.0,6.0,0.44094617001344794,-0.045550210744871325,5
8,4,9.0,3.0,6.0,0.36457185312560936,-0.0401790967386787,5
8,4,9.0,4.0,6.0,0.30593913876875334,-0.032669251928858015,5
8,4,9.0,5.0,6.0,0.26566295469361334,-0.02352289378680602,5
8,4,9.0,6.0,6.0,0.23270628769216933,-0.015867751555559334,5
8,4,9.0,7.0,6.0,0.2135414314804,-0.015171770963950653,5
8,4,9.0,8.0,6.0,0.202096404119748,-0.01411152913597799,5
8,4,9.0,9.0,6.0,0.18993846558580935,-0.01095307308978199,5
8,4,9.0,10.0,6.0,0.18318546030383467,-0.008260587793281333,5
8,4,9.0,11.0,6.0,0.179596827217836,-0.006993693088185327,5
8,4,9.0,12.0,6.0,0.17424908988925597,-0.007282092446900662,5
8,4,9.0,13.0,6.0,0.17199323746218,-0.005820605635178671,5
8,4,9.0,14.0,6.0,0.16596811012892534,-0.005595139371438002,5
8,4,9.0,15.0,6.0,0.1618610704168956,-0.00387328882558175,5
8,4,10.0,0.1,6.0,0.6019241482310245,-0.04730204060723038,5
8,4,10.0,0.25,6.0,0.5885107520377689,-0.048825293389641145,5
8,4,10.0,0.5,6.0,0.5716936870332964,-0.05093871909237139,5
8,4,10.0,0.75,6.0,0.5504418676401039,-0.05220693249432101,5
8,4,10.0,1.0,6.0,0.5280741466905053,-0.05265706268698602,5
8,4,10.0,2.0,6.0,0.4303664640130253,-0.04706166695685937,5
8,4,10.0,3.0,6.0,0.3517310222227067,-0.03987930463741531,5
8,4,10.0,4.0,6.0,0.28950766265360933,-0.02764618280365534,5
8,4,10.0,5.0,6.0,0.25578411281636665,-0.027074970671466674,5
8,4,10.0,6.0,6.0,0.22848373136844535,-0.02171126321245732,5
8,4,10.0,7.0,6.0,0.20676659911256134,-0.017972164205661344,5
8,4,10.0,8.0,6.0,0.1895151967292668,-0.014200735563009997,5
8,4,10.0,9.0,6.0,0.18151472853398132,-0.011570166231721335,5
8,4,10.0,10.0,6.0,0.17063916232166457,-0.012127151223549992,5
8,4,10.0,11.0,6.0,0.16560558116387558,-0.008233382695287467,5
8,4,10.0,12.0,6.0,0.16086682986127226,-0.006899551169066926,5
8,4,10.0,13.0,6.0,0.1583688251894621,-0.006568515854720269,5
8,4,10.0,14.0,6.0,0.1545760717174997,-0.005410608630775604,5
8,4,10.0,15.0,6.0,0.15020559312933277,-0.005192150173570331,5
8,5,1.0,0.1,5.5,0.8715702246794674,0.013376445532752657,4
8,5,1.0,0.25,5.5,0.8738670885555104,0.012377812983232993,4
8,5,1.0,0.5,5.5,0.8749507164220326,0.011293664333627796,4
8,5,1.0,0.75,5.5,0.8746288379397344,0.010887737731617797,4
8,5,1.0,1.0,5.5,0.8734249949409133,0.010814921460221383,4
8,5,1.0,2.0,5.5,0.8584915777718166,0.014302554741477236,4
8,5,1.0,3.0,5.5,0.8178284313807416,0.024270015730801918,4
8,5,1.0,4.0,5.5,0.7496940179265166,0.03788025522506797,4
8,5,1.0,5.0,5.5,0.6765840743348183,0.030973632825881968,4
8,5,1.0,6.0,5.5,0.608240635953925,0.039114944339603344,4
8,5,1.0,7.0,5.5,0.5426159553693883,0.03992167812195,4
8,5,1.0,8.0,5.5,0.4860074760666683,0.027930992101151353,4
8,5,1.0,9.0,5.5,0.4415983387741516,0.02335988110016065,4
8,5,1.0,10.0,5.5,0.40582757408031334,0.03215378376254532,4
8,5,1.0,11.0,5.5,0.3650060913680183,0.019681912716036653,4
8,5,1.0,12.0,5.5,0.336581223337455,0.020893272253080665,4
8,5,1.0,13.0,5.5,0.3154504263333473,0.012106981377420556,4
8,5,1.0,14.0,5.5,0.2947605911089264,0.0225138823407548,4
8,5,1.0,15.0,5.5,0.2813630699421912,0.025494743080624094,4
8,5,2.0,0.1,5.5,0.8171819000887146,0.004161633368918993,4
8,5,2.0,0.25,5.5,0.8178985654620146,0.005318183884239369,4
8,5,2.0,0.5,5.5,0.8177397764129755,0.00437391057576062,4
8,5,2.0,0.75,5.5,0.8156194697641165,0.0036576384993917354,4
8,5,2.0,1.0,5.5,0.811891434415795,0.003764015221420669,4
8,5,2.0,2.0,5.5,0.7857378259915466,0.006521800988389348,4
8,5,2.0,3.0,5.5,0.7455567036610233,0.014942914774883942,4
8,5,2.0,4.0,5.5,0.6839239317392534,0.017629350094876095,4
8,5,2.0,5.0,5.5,0.6233643693463,0.025153078891662718,4
8,5,2.0,6.0,5.5,0.5693165944011149,0.022490961686272737,4
8,5,2.0,7.0,5.5,0.5150183638309567,0.024739320610691996,4
8,5,2.0,8.0,5.5,0.46250735352857836,0.019750282018743313,4
8,5,2.0,9.0,5.5,0.4249013630705284,0.01635690483088199,4
8,5,2.0,10.0,5.5,0.38743603907267,0.017654060111117344,4
8,5,2.0,11.0,5.5,0.3533234220751934,0.024147952662957318,4
8,5,2.0,12.0,5.5,0.3286833170652783,0.021050803731623335,4
8,5,2.0,13.0,5.5,0.31253479691111363,0.013731018702612919,4
8,5,2.0,14.0,5.5,0.2950239436771198,0.014427193387333559,4
8,5,2.0,15.0,5.5,0.269726722776541,0.012658417047190396,4
8,5,3.0,0.1,5.5,0.7481561096973159,-0.014653237500693628,4
8,5,3.0,0.25,5.5,0.7426762553237305,-0.01222510899826501,4
8,5,3.0,0.5,5.5,0.737652497260135,-0.012239319140027627,4
8,5,3.0,0.75,5.5,0.73176996291228,-0.012878706097700431,4
8,5,3.0,1.0,5.5,0.7236886907616484,-0.013259165746370006,4
8,5,3.0,2.0,5.5,0.6780710855072449,-0.01124830984152334,4
8,5,3.0,3.0,5.5,0.6285275283926933,-0.008624617626889375,4
8,5,3.0,4.0,5.5,0.58134940961978,0.00012990048557866009,4
8,5,3.0,5.0,5.5,0.5318876121441467,0.0016546704987292493,4
8,5,3.0,6.0,5.5,0.4859202847325767,0.006778759890977359,4
8,5,3.0,7.0,5.5,0.4475172278258433,0.005183963627778643,4
8,5,3.0,8.0,5.5,0.4096835295782533,0.00973273673405337,4
8,5,3.0,9.0,5.5,0.3758130399604517,0.013490338814980718,4
8,5,3.0,10.0,5.5,0.3536658274344566,0.009907378787334654,4
8,5,3.0,11.0,5.5,0.32946635636360666,0.005149311448935978,4
8,5,3.0,12.0,5.5,0.31077473884575163,0.010695978344167334,4
8,5,3.0,13.0,5.5,0.2875085255508217,0.010456415104335348,4
8,5,3.0,14.0,5.5,0.27724323715092003,0.010356555296288017,4
8,5,3.0,15.0,5.5,0.2649790549216805,0.009880230225557129,4
8,5,4.0,0.1,5.5,0.7017080187787764,-0.029855198737519784,4
8,5,4.0,0.25,5.5,0.69378970866687,-0.02939847771631121,4
8,5,4.0,0.5,5.5,0.6838084602917645,-0.030201914064448145,4
8,5,4.0,0.75,5.5,0.670895919804233,-0.03104124709251079,4
8,5,4.0,1.0,5.5,0.6550417358533034,-0.031062514269516006,4
8,5,4.0,2.0,5.5,0.5861170805044517,-0.029603036110809965,4
8,5,4.0,3.0,5.5,0.5271685466325816,-0.027280529683562003,4
8,5,4.0,4.0,5.5,0.4762501666874033,-0.01962001403410001,4
8,5,4.0,5.0,5.5,0.442444097576545,-0.01259707440147666,4
8,5,4.0,6.0,5.5,0.41271631818475335,-0.007996713105403997,4
8,5,4.0,7.0,5.5,0.3786506377083117,-0.00358475486225267,4
8,5,4.0,8.0,5.5,0.35638152847314336,-0.0010637595581826532,4
8,5,4.0,9.0,5.5,0.331090520867445,0.0028113927341779977,4
8,5,4.0,10.0,5.5,0.31371632016205997,-0.0007776751846213181,4
8,5,4.0,11.0,5.5,0.2962831049311917,0.0017204822072033553,4
8,5,4.0,12.0,5.5,0.2770454411610733,0.0015870403946866784,4
8,5,4.0,13.0,5.5,0.267242550691635,0.0032011771232219877,4
8,5,4.0,14.0,5.5,0.2519783542341233,0.0027566533928786606,4
8,5,4.0,15.0,5.5,0.24000537592928,0.0013824641528106586,4
8,5,5.0,0.1,5.5,0.6772757676843235,-0.03725931664383901,4
8,5,5.0,0.25,5.5,0.668146308591634,-0.038447893288207614,4
8,5,5.0,0.5,5.5,0.6558346082242325,-0.040307773887669776,4
8,5,5.0,0.75,5.5,0.6386548631316195,-0.04145370491354457,4
8,5,5.0,1.0,5.5,0.618117393336595,-0.043064228105905974,4
8,5,5.0,2.0,5.5,0.528405650390755,-0.04420922937480469,4
8,5,5.0,3.0,5.5,0.45866378018397663,-0.038091788575510654,4
8,5,5.0,4.0,5.5,0.409794385128395,-0.030566041076529982,4
8,5,5.0,5.0,5.5,0.37225741904337667,-0.022487077984213323,4
8,5,5.0,6.0,5.5,0.3450137429076883,-0.016100265556063344,4
8,5,5.0,7.0,5.5,0.32939171827505,-0.013987868446517327,4
8,5,5.0,8.0,5.5,0.31137209835703666,-0.009383068186915967,4
8,5,5.0,9.0,5.5,0.2937231932351466,-0.00816765343970266,4
8,5,5.0,10.0,5.5,0.2779522170365617,-0.004132450792467368,4
8,5,5.0,11.0,5.5,0.2647952582105183,-0.0029457692874113373,4
8,5,5.0,12.0,5.5,0.24870770472858503,-0.0020460694226766885,4
8,5,5.0,13.0,5.5,0.24321063349927666,-0.0028582115588373425,4
8,5,5.0,14.0,5.5,0.23229157741584003,-0.00238691705826668,4
8,5,5.0,15.0,5.5,0.22035738823278253,0.0034573027809803535,4
8,5,6.0,0.1,5.5,0.6600414168210874,-0.042814086978108665,4
8,5,6.0,0.25,5.5,0.6497174332314766,-0.04446233847592742,4
8,5,6.0,0.5,5.5,0.6358405926859064,-0.047092164934752566,4
8,5,6.0,0.75,5.5,0.6175286226439526,-0.048563020226624995,4
8,5,6.0,1.0,5.5,0.5933681679445932,-0.04975926302512133,4
8,5,6.0,2.0,5.5,0.49455262572216,-0.053235748096513304,4
8,5,6.0,3.0,5.5,0.41511116842107,-0.04473937410593596,4
8,5,6.0,4.0,5.5,0.362091627650555,-0.03273748285038468,4
8,5,6.0,5.0,5.5,0.329420811817955,-0.032099244277071316,4
8,5,6.0,6.0,5.5,0.30236421799186,-0.025190374556873306,4
8,5,6.0,7.0,5.5,0.28689042198340664,-0.017753153271362666,4
8,5,6.0,8.0,5.5,0.27405462172111333,-0.013783570784740008,4
8,5,6.0,9.0,5.5,0.25757338543855834,-0.011901853321659338,4
8,5,6.0,10.0,5.5,0.24558978990794167,-0.009690101051203336,4
8,5,6.0,11.0,5.5,0.23574360183618331,-0.007572722981161318,4
8,5,6.0,12.0,5.5,0.225602778023015,-0.006275497857494006,4
8,5,6.0,13.0,5.5,0.21850803813214836,-0.005704488624436677,4
8,5,6.0,14.0,5.5,0.20790741663585,-0.002605590276278669,4
8,5,6.0,15.0,5.5,0.203153568829055,-0.002914584844123336,4
8,5,7.0,0.1,5.5,0.6458774309135885,-0.04784362340589019,4
8,5,7.0,0.25,5.5,0.6346128679681275,-0.049719724198269775,4
8,5,7.0,0.5,5.5,0.6197261968396025,-0.05240232336492538,4
8,5,7.0,0.75,5.5,0.6005830951060349,-0.054431519448218425,4
8,5,7.0,1.0,5.5,0.576082684335035,-0.056717201928894,4
8,5,7.0,2.0,5.5,0.4742874411801751,-0.056209871633132645,4
8,5,7.0,3.0,5.5,0.3928744657708667,-0.050331815677653324,4
8,5,7.0,4.0,5.5,0.33422875169895,-0.039487283522103976,4
8,5,7.0,5.0,5.5,0.2990560525266367,-0.03236294367459065,4
8,5,7.0,6.0,5.5,0.27323060135414,-0.02837098634397469,4
8,5,7.0,7.0,5.5,0.25516064742130834,-0.020406298564469995,4
8,5,7.0,8.0,5.5,0.24231114730532,-0.016866589260695963,4
8,5,7.0,9.0,5.5,0.23206819088201003,-0.016479052076786682,4
8,5,7.0,10.0,5.5,0.22345432229527,-0.012120151203083985,4
8,5,7.0,11.0,5.5,0.2156901317187,-0.010202500574326645,4
8,5,7.0,12.0,5.5,0.20565796699552,-0.006894788694534648,4
8,5,7.0,13.0,5.5,0.19909360732835502,-0.006163685428791333,4
8,5,7.0,14.0,5.5,0.19327761848787667,-0.005919516942392,4
8,5,7.0,15.0,5.5,0.18334546081021336,-0.005422153369074656,4
8,5,8.0,0.1,5.5,0.633940346584413,-0.05276624793878319,4
8,5,8.0,0.25,5.5,0.622077695790913,-0.054384389871951155,4
8,5,8.0,0.5,5.5,0.6069258956983625,-0.057332970808767446,4
8,5,8.0,0.75,5.5,0.5857656381928705,-0.0596947345835082,4
8,5,8.0,1.0,5.5,0.5615698960191383,-0.06211366136015661,4
8,5,8.0,2.0,5.5,0.46350011066987007,-0.06348359679112534,4
8,5,8.0,3.0,5.5,0.3760035702947383,-0.050165884275863305,4
8,5,8.0,4.0,5.5,0.31854682842783166,-0.04308979393501398,4
8,5,8.0,5.0,5.5,0.28007186973320164,-0.035799843607976646,4
8,5,8.0,6.0,5.5,0.25373679597802,-0.029584826945673316,4
8,5,8.0,7.0,5.5,0.23208613883949833,-0.021920766406824676,4
8,5,8.0,8.0,5.5,0.21783038548029832,-0.01901556226161668,4
8,5,8.0,9.0,5.5,0.20895411313840498,-0.013216809987837985,4
8,5,8.0,10.0,5.5,0.200847757203425,-0.016339955199323318,4
8,5,8.0,11.0,5.5,0.19539608527059665,-0.012170742244315991,4
8,5,8.0,12.0,5.5,0.19200277256261,-0.012200935527265344,4
8,5,8.0,13.0,5.5,0.18388993531928835,-0.00963145417358332,4
8,5,8.0,14.0,5.5,0.18003679098166966,-0.010186872265226266,4
8,5,8.0,15.0,5.5,0.17019879047174066,-0.005675057665698135,4
8,5,9.0,0.1,5.5,0.6234122206355345,-0.05687345645000215,4
8,5,9.0,0.25,5.5,0.610902110550538,-0.05860973862535159,4
8,5,9.0,0.5,5.5,0.5953973866173026,-0.061714945861638594,4
8,5,9.0,0.75,5.5,0.574841276063059,-0.06396697342539999,4
8,5,9.0,1.0,5.5,0.5488697133996017,-0.06666116252234336,4
8,5,9.0,2.0,5.5,0.44919464166715006,-0.06641899436509065,4
8,5,9.0,3.0,5.5,0.36589376098893833,-0.05381435797115801,4
8,5,9.0,4.0,5.5,0.30744364947349834,-0.042961176526883325,4
8,5,9.0,5.0,5.5,0.26760476037829833,-0.03578588620752734,4
8,5,9.0,6.0,5.5,0.23764282667021,-0.02901350161894801,4
8,5,9.0,7.0,5.5,0.21992037858924,-0.02329819406864132,4
8,5,9.0,8.0,5.5,0.20056688451730167,-0.021901627068551355,4
8,5,9.0,9.0,5.5,0.19269596411703166,-0.01703760933874866,4
8,5,9.0,10.0,5.5,0.18373841607451002,-0.012704462573729319,4
8,5,9.0,11.0,5.5,0.17974077892158666,-0.01158308903152,4
8,5,9.0,12.0,5.5,0.17420734959394665,-0.009600951444492,4
8,5,9.0,13.0,5.5,0.16878670149856134,-0.00993781290729413,4
8,5,9.0,14.0,5.5,0.16276102688920083,-0.006619049941998334,4
8,5,9.0,15.0,5.5,0.16033140118777917,-0.008451585171880067,4
8,5,10.0,0.1,5.5,0.6143584720349535,-0.06044956138614146,4
8,5,10.0,0.25,5.5,0.6014513335555145,-0.062533222799297,4
8,5,10.0,0.5,5.5,0.585589997619471,-0.0656668321480168,4
8,5,10.0,0.75,5.5,0.5644678291930809,-0.06837954803849286,4
8,5,10.0,1.0,5.5,0.5399847530629717,-0.07073709004415399,4
8,5,10.0,2.0,5.5,0.44317541438872166,-0.06896407166400598,4
8,5,10.0,3.0,5.5,0.36099822103703505,-0.05633175577605405,4
8,5,10.0,4.0,5.5,0.3008707306481317,-0.04628859309268468,4
8,5,10.0,5.0,5.5,0.25980291732481,-0.03852332520573866,4
8,5,10.0,6.0,5.5,0.22827889616220667,-0.028886491221553345,4
8,5,10.0,7.0,5.5,0.2069581988054,-0.02709722516677334,4
8,5,10.0,8.0,5.5,0.19123960125314798,-0.018387614061496804,4
8,5,10.0,9.0,5.5,0.17901208825179502,-0.016904308131999203,4
8,5,10.0,10.0,5.5,0.17014634269634,-0.013828761923229054,4
8,5,10.0,11.0,5.5,0.16338612144282733,-0.01177820110827974,4
8,5,10.0,12.0,5.5,0.16067958934067783,-0.010519090519103935,4
8,5,10.0,13.0,5.5,0.15768072324896948,-0.011368100016577797,4
8,5,10.0,14.0,5.5,0.15206488529327566,-0.009014045106855884,4
8,5,10.0,15.0,5.5,0.1500881924613352,-0.010502212759860468,4
