L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
6,7,4,1.1666666666666667,3.0,fres_l1.0,1.0,0.330204545454514,2.0,-1.0
6,7,4,1.1666666666666667,3.0,fres_l2.0,1.0,0.603897306397316,2.0,-1.0
6,8,4,1.3333333333333333,3.0,onsite_pair_density,10.0,2.0264684102609603,2.0,8.0
6,8,4,1.3333333333333333,3.0,onsite_pair_variance,1.0,12.288063178101401,2.0,-1.0
6,8,4,1.3333333333333333,3.0,charge_fluctuation,1.0,1.47196619556882,2.0,-1.0
6,8,4,1.3333333333333333,3.0,fock_entropy_normalized,1.0,0.8432132566698719,2.0,-1.0
6,8,4,1.3333333333333333,3.0,pr_normalized,1.0,0.20683014935229,2.0,-1.0
6,8,4,1.3333333333333333,3.0,Nres_mean_l1.0,1.0,2.5631882229232597,2.0,-1.0
6,8,4,1.3333333333333333,3.0,Nres_mean_l2.0,1.0,4.62868980021006,2.0,-1.0
6,8,4,1.3333333333333333,3.0,fres_l1.0,1.0,0.340826621923928,2.0,-1.0
6,8,4,1.3333333333333333,3.0,fres_l2.0,1.0,0.6154759507829999,2.0,-1.0
6,9,4,1.5,3.0,onsite_pair_density,6.0,2.46304182501178,2.0,4.0
6,9,4,1.5,3.0,onsite_pair_variance,1.0,13.2488224495818,2.0,-1.0
6,9,4,1.5,3.0,charge_fluctuation,1.0,1.6160921620272402,2.0,-1.0
6,9,4,1.5,3.0,fock_entropy_normalized,1.0,0.855473504979402,2.0,-1.0
6,9,4,1.5,3.0,pr_normalized,1.0,0.21690505050099,2.0,-1.0
6,9,4,1.5,3.0,Nres_mean_l1.0,1.0,2.78809630818648,2.0,-1.0
6,9,4,1.5,3.0,Nres_mean_l2.0,1.0,4.92962118780032,2.0,-1.0
6,9,4,1.5,3.0,fres_l1.0,1.0,0.356523809523746,2.0,-1.0
6,9,4,1.5,3.0,fres_l2.0,1.0,0.6303682266009559,2.0,-1.0
6,3,4,0.5,4.0,onsite_pair_density,10.0,0.26080056833528603,2.0,8.0
6,3,4,0.5,4.0,onsite_pair_variance,1.0,2.12685142896868,2.0,-1.0
6,3,4,0.5,4.0,charge_fluctuation,1.0,0.37520486380810997,2.0,-1.0
6,3,4,0.5,4.0,fock_entropy_normalized,1.0,0.67985934972608,2.0,-1.0
6,3,4,0.5,4.0,pr_normalized,1.0,0.195023500633011,2.0,-1.0
6,3,4,0.5,4.0,Nres_mean_l1.0,1.0,1.175214285714182,2.0,-1.0
6,3,4,0.5,4.0,Nres_mean_l2.0,1.0,2.19592857142868,2.0,-1.0
6,3,4,0.5,4.0,fres_l1.0,1.0,0.2611587301586698,2.0,-1.0
6,3,4,0.5,4.0,fres_l2.0,1.0,0.48798412698413823,2.0,-1.0
6,4,4,0.6666666666666666,4.0,onsite_pair_density,1.0,0.501177472486952,2.0,-1.0
6,4,4,0.6666666666666666,4.0,onsite_pair_variance,1.0,5.049223844005961,2.0,-1.0
6,4,4,0.6666666666666666,4.0,charge_fluctuation,1.0,0.567965774834818,2.0,-1.0
6,4,4,0.6666666666666666,4.0,fock_entropy_normalized,1.0,0.7045824465154019,2.0,-1.0
6,4,4,0.6666666666666666,4.0,pr_normalized,1.0,0.15999061655317018,2.0,-1.0
6,4,4,0.6666666666666666,4.0,Nres_mean_l1.0,1.0,1.3667301587297203,2.0,-1.0
6,4,4,0.6666666666666666,4.0,Nres_mean_l2.0,1.0,2.599174603174442,2.0,-1.0
6,4,4,0.6666666666666666,4.0,fres_l1.0,1.0,0.2562619047619134,2.0,-1.0
6,4,4,0.6666666666666666,4.0,fres_l2.0,1.0,0.48734523809522207,2.0,-1.0
6,5,4,0.8333333333333334,4.0,onsite_pair_density,1.0,0.82232189768564,1.0,0.0
6,5,4,0.8333333333333334,4.0,onsite_pair_variance,1.0,7.7387382538586,1.0,0.0
6,5,4,0.8333333333333334,4.0,charge_fluctuation,1.0,0.7869638082248621,1.0,0.0
6,5,4,0.8333333333333334,4.0,fock_entropy_normalized,1.0,0.7371400377292701,1.0,0.0
6,5,4,0.8333333333333334,4.0,pr_normalized,1.0,0.15233801066100802,1.0,0.0
6,5,4,0.8333333333333334,4.0,Nres_mean_l1.0,1.0,1.6301951219512498,1.0,0.0
6,5,4,0.8333333333333334,4.0,Nres_mean_l2.0,1.0,3.0851056910566603,1.0,0.0
6,5,4,0.8333333333333334,4.0,fres_l1.0,1.0,0.269508064516108,1.0,0.0
6,5,4,0.8333333333333334,4.0,fres_l2.0,1.0,0.5100376344086059,1.0,0.0
6,6,4,1.0,4.0,onsite_pair_density,2.0,1.19111532906252,2.0,0.0
6,6,4,1.0,4.0,onsite_pair_variance,1.0,9.67589525882756,2.0,-1.0
6,6,4,1.0,4.0,charge_fluctuation,1.0,0.9917658276156299,2.0,-1.0
6,6,4,1.0,4.0,fock_entropy_normalized,1.0,0.758988961422644,2.0,-1.0
6,6,4,1.0,4.0,pr_normalized,1.0,0.146886156539134,2.0,-1.0
6,6,4,1.0,4.0,Nres_mean_l1.0,1.0,1.869267605633848,2.0,-1.0
6,6,4,1.0,4.0,Nres_mean_l2.0,1.0,3.48148356807484,2.0,-1.0
6,6,4,1.0,4.0,fres_l1.0,1.0,0.28118220338984223,2.0,-1.0
6,6,4,1.0,4.0,fres_l2.0,1.0,0.523697740113008,2.0,-1.0
6,7,4,1.1666666666666667,4.0,onsite_pair_density,9.0,1.6034628505690998,2.0,7.0
6,7,4,1.1666666666666667,4.0,onsite_pair_variance,1.0,11.24653761138592,2.0,-1.0
6,7,4,1.1666666666666667,4.0,charge_fluctuation,1.0,1.193394193013428,2.0,-1.0
6,7,4,1.1666666666666667,4.0,fock_entropy_normalized,1.0,0.7839093537496902,2.0,-1.0
6,7,4,1.1666666666666667,4.0,pr_normalized,1.0,0.152408311564972,2.0,-1.0
6,7,4,1.1666666666666667,4.0,Nres_mean_l1.0,1.0,2.0862402402401217,2.0,-1.0
6,7,4,1.1666666666666667,4.0,Nres_mean_l2.0,1.0,3.8521441441441198,2.0,-1.0
6,7,4,1.1666666666666667,4.0,fres_l1.0,1.0,0.29238973063971796,2.0,-1.0
6,7,4,1.1666666666666667,4.0,fres_l2.0,1.0,0.539883838383852,2.0,-1.0
6,8,4,1.3333333333333333,4.0,onsite_pair_density,10.0,2.02680095948022,2.0,8.0
6,8,4,1.3333333333333333,4.0,onsite_pair_variance,1.0,12.6903937866248,2.0,-1.0
6,8,4,1.3333333333333333,4.0,charge_fluctuation,1.0,1.3698422425696202,2.0,-1.0
6,8,4,1.3333333333333333,4.0,fock_entropy_normalized,1.0,0.8032241370396459,2.0,-1.0
