U,W,mean_r,stderr_r,n_r_values,n_realizations_used,n_realizations_total,n_levels_min,n_levels_max,zero_gap_fraction,duplicate_levels_removed,L,Nup,Ndown,N,nmax,boundary,file
15.0,2.0,0.48959842521517416,0.0005891269704579223,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_15/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U15_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
20.0,2.0,0.4756668845881076,0.000593946249301901,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_20/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U20_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
25.0,2.0,0.46610969267557584,0.0005986025779235537,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_25/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U25_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
30.0,2.0,0.4594312566016692,0.0005991309676857481,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_30/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U30_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
40.0,2.0,0.4480441192884366,0.0006050587737824434,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_40/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U40_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
50.0,2.0,0.4417204851190461,0.0006056615023583687,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_50/W_2/L_8/N_8_nmax_2/boundary_periodic/energies_full_U50_L8_N8_nmax2_W2_boundaryperiodic_nreal300.txt
0.5,3.0,0.5293857343722077,0.0005713959666577777,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_0p5/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U0.5_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
1.0,3.0,0.5301710161580527,0.00057169415018509,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
1.5,3.0,0.5281897026335195,0.0005713068812950581,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1p5/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1.5_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
2.0,3.0,0.5298103945870806,0.0005709434708535333,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
2.5,3.0,0.5294295282213509,0.0005710159440972535,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2p5/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2.5_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
3.0,3.0,0.5290184058430669,0.0005722951250985845,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
3.5,3.0,0.5287242254747293,0.0005712400678437093,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3p5/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3.5_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
4.0,3.0,0.5252296381195711,0.0005723723399808857,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
4.5,3.0,0.5191863604034354,0.0005758516743237957,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4p5/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4.5_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
5.0,3.0,0.5139758492208194,0.0005777838786176786,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
5.5,3.0,0.5051954435129291,0.0005813323796889058,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5p5/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5.5_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
6.0,3.0,0.4959109422009346,0.0005864343409533124,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_6/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U6_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
7.0,3.0,0.48240221461580957,0.0005939516670231853,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_7/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U7_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
8.0,3.0,0.47917904312438014,0.0005993123044567343,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_8/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U8_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
9.0,3.0,0.4776653009782041,0.0005966153062378338,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_9/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U9_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
10.0,3.0,0.4749206074498136,0.0005967557233911799,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_10/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U10_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
11.0,3.0,0.47360371089073194,0.0005972131746600329,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_11/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U11_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
12.0,3.0,0.4674937054806671,0.000598996502255879,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_12/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U12_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
15.0,3.0,0.4633409414394188,0.000601082136334533,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_15/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U15_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
20.0,3.0,0.45351538250837675,0.0006044158835445499,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_20/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U20_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
25.0,3.0,0.445142156818073,0.0006064141881569304,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_25/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U25_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
30.0,3.0,0.44038912348187287,0.000609487610344305,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_30/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U30_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
40.0,3.0,0.4342635246745146,0.0006114038883290495,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_40/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U40_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
50.0,3.0,0.4306929827021525,0.000613797628664563,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_50/W_3/L_8/N_8_nmax_2/boundary_periodic/energies_full_U50_L8_N8_nmax2_W3_boundaryperiodic_nreal300.txt
0.5,4.0,0.5214404507533702,0.0005743006631600884,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_0p5/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U0.5_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
1.0,4.0,0.5199915991817778,0.0005749957613261431,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
1.5,4.0,0.5198863881118638,0.0005747190519863101,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1p5/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1.5_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
2.0,4.0,0.5217625358115109,0.0005751677079737737,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
2.5,4.0,0.5222108891164314,0.0005746245240420119,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2p5/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2.5_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
3.0,4.0,0.5213678473706618,0.0005744356000080981,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
3.5,4.0,0.5188572646607775,0.0005760657718819132,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3p5/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3.5_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
4.0,4.0,0.5168776548057061,0.0005772440110618499,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
4.5,4.0,0.5102842665133261,0.0005810695623392569,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4p5/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4.5_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
5.0,4.0,0.49964180035319355,0.0005854400937906245,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
5.5,4.0,0.4902373891742224,0.0005892825581665636,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5p5/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5.5_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
6.0,4.0,0.47872499792798207,0.000593433182013039,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_6/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U6_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
7.0,4.0,0.4628342867846538,0.0006012893574467096,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_7/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U7_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
8.0,4.0,0.4539156760323176,0.0006062214264732235,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_8/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U8_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
9.0,4.0,0.4470007313995251,0.0006082867732363826,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_9/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U9_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
10.0,4.0,0.4491534229075807,0.0006075019971544595,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_10/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U10_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
11.0,4.0,0.44697941373819894,0.000609276114840555,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_11/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U11_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
12.0,4.0,0.4467031094453254,0.000607883565174537,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_12/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U12_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
15.0,4.0,0.4394453021167344,0.0006097677822143858,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_15/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U15_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
20.0,4.0,0.4348198141749717,0.000611791902221678,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_20/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U20_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
25.0,4.0,0.42551312462554136,0.0006122850249705616,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_25/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U25_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
30.0,4.0,0.4233042895947252,0.0006151746813070803,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_30/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U30_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
40.0,4.0,0.4187269355009899,0.0006157571143911891,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_40/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U40_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
50.0,4.0,0.4175049267213084,0.0006179751613263366,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_50/W_4/L_8/N_8_nmax_2/boundary_periodic/energies_full_U50_L8_N8_nmax2_W4_boundaryperiodic_nreal300.txt
0.5,5.0,0.49779227103013834,0.0005867246065258526,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_0p5/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U0.5_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
1.0,5.0,0.5007828383038666,0.0005855185925316417,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
1.5,5.0,0.5019566290622439,0.0005852077572038631,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1p5/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1.5_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
2.0,5.0,0.5025544712025067,0.0005852061332888697,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
2.5,5.0,0.5034251652790022,0.0005845011809350075,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2p5/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2.5_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
3.0,5.0,0.5005969960450299,0.0005850000359245188,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
3.5,5.0,0.5029401784758109,0.0005845699914766743,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3p5/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3.5_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
4.0,5.0,0.4989650609608122,0.0005861858447456954,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
4.5,5.0,0.4936237143816282,0.0005883236047973903,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4p5/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4.5_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
5.0,5.0,0.4848627542068622,0.0005918929821366608,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
5.5,5.0,0.4759794675880717,0.0005964426673139185,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5p5/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5.5_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
6.0,5.0,0.4663005520671413,0.0006004438289011531,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_6/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U6_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
7.0,5.0,0.4495445609724546,0.0006053392528115837,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_7/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U7_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
8.0,5.0,0.43900205059559455,0.0006102551845818135,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_8/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U8_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
9.0,5.0,0.43215755008768164,0.000614510698960635,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_9/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U9_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
10.0,5.0,0.42883229339259726,0.0006143828446465197,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_10/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U10_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
11.0,5.0,0.4258737879067799,0.0006160914030859497,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_11/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U11_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
12.0,5.0,0.4269244147278083,0.0006165306753219533,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_12/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U12_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
15.0,5.0,0.4237636601730694,0.0006141451504321613,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_15/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U15_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
20.0,5.0,0.4214696437761476,0.0006165309831268682,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_20/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U20_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
25.0,5.0,0.41569883118835516,0.000617504682144906,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_25/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U25_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
30.0,5.0,0.41291359812853495,0.000617591340233723,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_30/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U30_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
40.0,5.0,0.40943164803586596,0.0006195932126145569,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_40/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U40_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
50.0,5.0,0.40621573317549553,0.000620029222040209,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_50/W_5/L_8/N_8_nmax_2/boundary_periodic/energies_full_U50_L8_N8_nmax2_W5_boundaryperiodic_nreal300.txt
0.5,6.0,0.4726905625721427,0.0005979655651045983,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_0p5/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U0.5_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
1.0,6.0,0.47674826953127714,0.0005958073480574138,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
1.5,6.0,0.4847867131808029,0.0005934206803096682,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_1p5/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U1.5_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
2.0,6.0,0.48589296620334943,0.00059530269518553,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
2.5,6.0,0.4813746591790267,0.0005961783722904152,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_2p5/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U2.5_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
3.0,6.0,0.48358597528451475,0.0005954678293816475,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
3.5,6.0,0.48094418083125856,0.0005955850816854919,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_3p5/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U3.5_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
4.0,6.0,0.48234897866449983,0.0005937521009741939,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
4.5,6.0,0.476167482510742,0.000596793896671867,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_4p5/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U4.5_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
5.0,6.0,0.46923293461157284,0.0005991942757452237,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
5.5,6.0,0.46189209331987535,0.0006016308354742111,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_5p5/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U5.5_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
6.0,6.0,0.4534673285273134,0.0006045975018962429,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_6/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U6_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
7.0,6.0,0.43816849749571757,0.0006097709534473692,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_7/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U7_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
8.0,6.0,0.428088144410303,0.0006128983484088742,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_8/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U8_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
9.0,6.0,0.4231403589212888,0.0006162232704461762,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_9/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U9_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
10.0,6.0,0.41736829307138895,0.0006170473524156201,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_10/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U10_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
11.0,6.0,0.4170236601582914,0.0006192771985269215,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_11/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U11_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
12.0,6.0,0.41267979848277214,0.0006199792497312607,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_12/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U12_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
15.0,6.0,0.41038300431642993,0.0006179804134981937,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_15/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U15_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
20.0,6.0,0.40873958847611375,0.0006199800070724563,198900,300,300,665,665,0.0,0,8,,,8,2,periodic,pbs_bose_validation_L8/data/U_20/W_6/L_8/N_8_nmax_2/boundary_periodic/energies_full_U20_L8_N8_nmax2_W6_boundaryperiodic_nreal300.txt
