L,N,nmax,filling,W_over_t,realizations,U_points,U_scan_min_over_t,U_scan_max_over_t,U_M_star_over_t,U_M_same_samples_over_t,U_M_same_samples_ci95_low,U_M_same_samples_ci95_high,entropy_peak_method,U_S_loess_over_t,loess_span_points_used,loess_dense_points,U_S_candidate_over_t,U_S_local_quadratic_over_t,U_S_smoothed_over_t,peak_estimator_disagreement_over_t,peak_estimators_agree,peak_smoothing_points_used,U_S_grid_max_over_t,U_S_star_over_t,U_S_ci95_low,U_S_ci95_high,bootstrap_valid_fraction,bootstrap_ci_width_over_t,grid_error_over_t,peak_resolved,peak_at_boundary,plateau_U_low_over_t,plateau_U_high_over_t,plateau_width_over_t,plateau_points,plateau_includes_U0,peak_height_delta_entropy_norm,peak_height_paired_sem,peak_significance_z,curvature,curvature_ci95_low,curvature_ci95_high,curvature_bootstrap_valid_fraction,R_required_for_3sigma,max_required_realizations,unresolved_reasons,delta_U_star_over_t,relative_peak_error,theory_ED_status
6,6,4,1.0,0.7,200,41,0.0,1.0,0.13434451243403298,0.1389794528497303,0.1329028423754243,0.145644369090002,weighted_loess_quadratic,0.13710395033888823,9,1001,0.13710395033888823,0.13279790396371788,0.1359428554082906,0.003144951444572719,True,7,0.137,0.13720178801059563,0.1175086773656284,0.15881929346699636,1.0,0.041310616101367964,0.012500000000000011,True,False,0.1,0.15,0.04999999999999999,3,False,0.0002388556836055661,6.416368368786826e-05,3.7225992941350983,-0.18101757008078753,-0.3119785319684273,-0.03775063279497709,1.0,129.89125824183617,500,,0.002857275576562651,0.02126827158620011,consistent
6,6,4,1.0,0.8,200,41,0.0,1.0,0.1529644271958626,0.15824754725150736,0.15132062264515198,0.1658206141089301,weighted_loess_quadratic,0.13238618430528284,9,1001,0.13238618430528284,0.12959981980067065,0.13206608028291877,0.002466260482248128,True,7,0.132,0.13245516806386437,0.10911599917439829,0.15703127954623441,1.0,0.04791528037183612,0.012500000000000011,True,False,0.125,0.125,0.0,1,False,0.000223211578964837,6.728581474942548e-05,3.317364585627506,-0.07104887995516934,-0.3853894872536078,-0.04009262807837424,1.0,163.56338769011575,500,,-0.02050925913199822,0.13407861885258612,consistent
6,6,4,1.0,0.9,200,41,0.0,1.0,0.17138526675279875,0.1773380801985942,0.16946505912399915,0.18584402291562158,weighted_loess_quadratic,0.13586131868534645,9,1001,0.13586131868534645,0.13395704096293432,0.13560099088011404,0.0016439499171797267,True,7,0.136,0.13591515956783545,0.1223720795611634,0.14975803472062027,1.0,0.027385955159456868,0.012500000000000011,True,False,0.125,0.15,0.024999999999999994,2,False,0.00029538478607253724,7.668798587084463e-05,3.8517739476169646,-0.09484076742038405,-0.3590510949204898,-0.05008791358271688,1.0,121.32517385930545,500,,-0.035470107184963295,0.20696123918355464,inconsistent
6,6,4,1.0,1.0,200,41,0.0,1.0,0.18959745988166068,0.19620455486475197,0.18738072658908936,0.2057007994946697,weighted_loess_quadratic,0.1476901859973261,9,1001,0.1476901859973261,0.14454638175559054,0.145870581340628,0.001324199585037461,True,7,0.148,0.14767649578958086,0.12953104466159385,0.1618731094790896,1.0,0.03234206481749574,0.012500000000000011,True,False,0.15,0.15,0.0,1,False,0.0004448276793703243,9.757986027553192e-05,4.558601315007873,-0.2510108810906951,-0.3653657503067726,-0.056237812404793606,1.0,86.61822547556254,500,,-0.04192096409207982,0.22110509348725055,inconsistent
6,6,4,1.0,1.1,200,41,0.0,1.0,0.20759462394893013,0.21481839983138634,0.2051906627649659,0.22533794212963212,weighted_loess_quadratic,0.15485113080807572,9,1001,0.15485113080807572,0.15618967844769355,0.15190732154627182,0.00428235690142173,True,7,0.155,0.1549931816775891,0.1417553628839305,0.17104022015399228,1.0,0.029284857270061776,0.012500000000000011,True,False,0.15,0.175,0.024999999999999994,2,False,0.0004940187797245493,0.00011308838327988605,4.368430827257353,-0.13856377349288607,-0.35235832080830276,-0.06688075956594305,1.0,94.32386298016678,500,,-0.05260144227134103,0.25338537805430544,inconsistent
6,6,4,1.0,1.2,200,41,0.0,1.0,0.2253732666957109,0.2332165275795106,0.22275496986678534,0.24472287503734694,weighted_loess_quadratic,0.1515985753525818,9,1001,0.1515985753525818,0.15274659521971676,0.15409971261600486,0.0013531173962881005,True,7,0.151,0.15218718280992194,0.13191865525327207,0.17131949239619546,1.0,0.03940083714292339,0.012500000000000011,True,False,0.125,0.15,0.024999999999999994,2,False,0.0006157619896691507,0.0001448366903714169,4.251422675360093,-0.2040679438535444,-0.5761687340825963,-0.06265130270372382,1.0,99.58729495439526,500,,-0.07318608388578896,0.3247327642661434,inconsistent
6,6,4,1.0,1.3,200,41,0.0,1.0,0.24293221428856115,0.25146234239673004,0.24002318932981032,0.2638408160629107,weighted_loess_quadratic,0.17408125299766594,9,1001,0.17408125299766594,0.17133923919614782,0.17078396324106682,0.0005552759550810082,True,7,0.17400000000000002,0.1742510901295427,0.15534573493481768,0.19121421902259847,1.0,0.03586848408778079,0.012500000000000011,True,False,0.175,0.175,0.0,1,False,0.0008717075578100314,0.00019558471583395895,4.456930870559768,-0.3143898359342236,-0.5794249678875929,-0.07832348367775252,1.0,90.6151281797241,500,,-0.06868112415901845,0.28271723599998655,inconsistent
6,6,4,1.0,1.4,200,41,0.0,1.0,0.2602724272541286,0.2694028737321758,0.25706214667708227,0.2828219154268857,weighted_loess_quadratic,0.17646008610494454,9,1001,0.17646008610494454,0.17615485452650784,0.17457523893627827,0.001579615590229566,True,7,0.176,0.17648737511468726,0.15812224463627086,0.1945153561085088,1.0,0.03639311147223795,0.012500000000000011,True,False,0.175,0.175,0.0,1,False,0.0010866330522498564,0.00023890657999797745,4.548359665351434,-0.3959960072647867,-0.6297888501921315,-0.09270635152802875,1.0,87.00874529010385,500,,-0.08378505213944132,0.32191290112200033,inconsistent
6,6,4,1.0,1.5,200,41,0.0,1.0,0.2773963323741866,0.28711968955299505,0.27381488823756533,0.30163536643140665,weighted_loess_quadratic,0.1809420887260658,9,1001,0.1809420887260658,0.1789033597445692,0.1803974930174878,0.001494133272918613,True,7,0.181,0.18025433186093257,0.1496190074037015,0.2105160578544335,1.0,0.060897050450732015,0.012500000000000011,True,False,0.175,0.2,0.025000000000000022,2,False,0.001198108055706441,0.0002734703701986206,4.381125658462594,-0.10460859889965791,-0.5259626750546651,-0.07294013187683702,1.0,93.7780257816283,500,,-0.09714200051325403,0.3501920868305384,inconsistent
6,6,4,1.0,1.6,200,41,0.0,1.0,0.29430762840150004,0.30468926041137734,0.29054106854706996,0.32021231202677,weighted_loess_quadratic,0.1965912427200096,9,1001,0.1965912427200096,0.1955711444751995,0.1924522779166135,0.003118866558585981,True,7,0.197,0.19659984085822538,0.17019754894605274,0.21139573205911918,1.0,0.041198183113066444,0.012500000000000011,True,False,0.175,0.225,0.05000000000000002,3,False,0.001519835495745543,0.0003696846113421579,4.111167868815817,-0.37790745483118565,-0.6448707065425633,-0.09675155198963079,1.0,106.49815505822767,500,,-0.09770778754327467,0.3319920318544372,inconsistent
