L,N,nmax,filling,W_over_t,realizations,U_points,entropy_peak_method,U_S_loess_over_t,U_S_grid_max_over_t,U_S_local_quadratic_over_t,U_S_smoothed_over_t,U_S_candidate_over_t,U_S_star_over_t,U_S_ci95_low,U_S_ci95_high,bootstrap_valid_fraction,bootstrap_ci_width_over_t,grid_error_over_t,peak_resolved,peak_at_boundary,plateau_U_low_over_t,plateau_U_high_over_t,peak_height_delta_entropy_norm,peak_height_paired_sem,peak_significance_z,curvature,unresolved_reasons
6,6,5,1.0,0.3,200,41,weighted_loess_quadratic,0.20237253581722617,0.202,0.2013239066377892,0.20224716354087924,0.20237253581722617,0.20243995803470677,0.19789360601693318,0.2072123555352128,1.0,0.009318749518279629,0.012500000000000011,True,False,0.2,0.2,0.0028405123005215294,0.00014608512475063537,19.444226818919667,-0.36714481621906814,
6,6,5,1.0,0.4,200,41,weighted_loess_quadratic,0.19965563774771966,0.2,0.19983451472998923,0.2002467298117678,0.19965563774771966,0.19966421471810264,0.19637274422304996,0.20312994920905797,1.0,0.006757204986008014,0.012500000000000011,True,False,0.2,0.2,0.0029918992459534227,0.00017140841417240992,17.454798006263815,-0.4787973129426365,
6,6,5,1.0,0.5,200,41,weighted_loess_quadratic,0.1991733527793768,0.199,0.19965606358659918,0.20111537113060485,0.1991733527793768,0.19925490337343138,0.19558797692682453,0.20200106336170925,1.0,0.006413086434884724,0.012500000000000011,True,False,0.2,0.2,0.003336249271502681,0.00020166593265271102,16.543445031184504,-0.5546868668941132,
6,6,5,1.0,0.6,200,41,weighted_loess_quadratic,0.2018588888761573,0.202,0.20390001323665627,0.2047751127035486,0.2018588888761573,0.20185362900761217,0.19936877924833787,0.20509395579293932,1.0,0.005725176544601446,0.012500000000000011,True,False,0.2,0.2,0.004028999130816867,0.00024230375029002274,16.627885973677262,-0.6523523929241714,
6,6,5,1.0,0.7,200,41,weighted_loess_quadratic,0.20369922154646253,0.20400000000000001,0.20677427926645592,0.20809578357468517,0.20369922154646253,0.2037090832677529,0.20109184232589847,0.20777577652288665,1.0,0.006683934196988178,0.012500000000000011,True,False,0.2,0.2,0.0048585932268147385,0.0002610430788577861,18.612227713808323,-0.6188649820358523,
6,6,5,1.0,0.8,200,41,weighted_loess_quadratic,0.2085576866288794,0.209,0.2108134100863473,0.2119791262851599,0.2085576866288794,0.20867738941546346,0.20413856296361738,0.21463205860938367,1.0,0.010493495645766293,0.012500000000000011,True,False,0.2,0.225,0.005981048214775522,0.0003104513428736481,19.265654190485414,-0.3192325496941134,
6,6,5,1.0,0.9,200,41,weighted_loess_quadratic,0.217126080289674,0.217,0.21805821016191293,0.219033343536671,0.217126080289674,0.2170648593540943,0.21258332252827444,0.22153055152998782,1.0,0.00894722900171338,0.012500000000000011,True,False,0.225,0.225,0.007201418483199103,0.0003854425557605405,18.68350646697415,-0.5717814021762733,
6,6,5,1.0,1.0,200,41,weighted_loess_quadratic,0.2250860372066481,0.225,0.22635682978228205,0.22722696581512514,0.2250860372066481,0.2249903878101649,0.21960674616775394,0.2297362471709628,1.0,0.010129501003208863,0.012500000000000011,True,False,0.225,0.225,0.008666480401693023,0.00044428279436494643,19.50667572909459,-0.5534215516245653,
6,6,5,1.0,1.1,200,41,weighted_loess_quadratic,0.23117917330382437,0.231,0.2340649356825849,0.2349093067390634,0.23117917330382437,0.2311141589244337,0.22659459241979532,0.23880518046685995,1.0,0.012210588047064624,0.012500000000000011,True,False,0.225,0.225,0.010198830506696979,0.0005346467988774366,19.075828244199357,-0.5446998697933443,
6,6,5,1.0,1.2,200,41,weighted_loess_quadratic,0.24107288984628383,0.241,0.24289364491684617,0.24330935523514083,0.24107288984628383,0.241000832549204,0.23296346730633866,0.2491754022689627,1.0,0.016211934962624047,0.012500000000000011,True,False,0.25,0.25,0.011470208764425303,0.0006332898584292596,18.112099241372203,-0.6401300394823138,
