L,N,nmax,W_over_t,observable,U_peak,peak_value,curvature,grid_argmax,fit_window_spread,quality_flag,fit_method,U_peak_ci_low,U_peak_ci_high,bootstrap_valid,n_disorder
7,4,4,0.8,M_existing,0.18483666338181493,0.981811650857886,-1.3499229435341902,0.185,1.2019382670036549e-05,ok,local_smooth_quadratic_3_5_7_stability,0.1785792278714012,0.1910866212014614,1000,300
7,4,4,0.8,S2_existing,0.185310540297518,0.6839719750157246,-0.6872021959072611,0.185,1.0032455306063781e-05,ok,local_smooth_quadratic_3_5_7_stability,0.17905590827936466,0.19152830951441055,1000,300
7,4,4,0.8,Sstar,nan,1.4190603531137258,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,0.8,M_graph_sum,nan,4.843620345316202,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,0.8,S2_graph_sum,nan,3.4138826757361747,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,0.8,M_graph_per_edge,0.0324083254202858,0.9411003302429329,-2.7659874878451176,0.035,0.0026992001598674167,ok,local_smooth_quadratic_3_5_7_stability,0.018580638958498683,0.04158013887011526,809,300
7,4,4,0.8,S2_graph_per_edge,0.03244078021926658,0.6629178654021654,-1.4045108498510186,0.035,0.002809928729923101,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.01811001722767835,0.04166613642687363,780,300
7,4,4,0.9,M_existing,0.20714756706412005,0.9772909221142589,-1.3158494587591345,0.20500000000000002,1.3131185683940005e-05,ok,local_smooth_quadratic_3_5_7_stability,0.20009501933424712,0.21423417499557673,1000,300
7,4,4,0.9,S2_existing,0.2078074928960366,0.6816668053511066,-0.6710673606384708,0.21,1.1301199212276902e-05,ok,local_smooth_quadratic_3_5_7_stability,0.2007686838633636,0.21484926127255494,1000,300
7,4,4,0.9,Sstar,nan,1.4118809318549426,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,0.9,M_graph_sum,nan,4.773291665853287,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,0.9,S2_graph_sum,nan,3.3765188101915853,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,0.9,M_graph_per_edge,0.033554729053370154,0.9281738100705756,-1.5902882731558177,0.035,0.0006583641105908783,ok,local_smooth_quadratic_3_5_7_stability,0.02001724906031758,0.04695973908680557,890,300
7,4,4,0.9,S2_graph_per_edge,0.033529409531259546,0.656089207974555,-0.7940995695514833,0.035,0.0006651438383037458,ok,local_smooth_quadratic_3_5_7_stability,0.02003659272512901,0.04722097392547599,863,300
7,4,4,1.0,M_existing,0.2292173831789703,0.9723755901390277,-1.276421119340431,0.23,1.4592624688752887e-05,ok,local_smooth_quadratic_3_5_7_stability,0.22135185946569674,0.23717608288309375,1000,300
7,4,4,1.0,S2_existing,0.23010025642882115,0.6791496008505408,-0.6555312328068724,0.23,1.2194323915359906e-05,ok,local_smooth_quadratic_3_5_7_stability,0.22226116486444483,0.2379768074582302,1000,300
7,4,4,1.0,Sstar,nan,1.404513205736061,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.0,M_graph_sum,nan,4.702520663494133,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.0,S2_graph_sum,nan,3.338821219422892,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.0,M_graph_per_edge,0.03633744761848847,0.9146939434789625,-2.453364008826975,0.035,0.0010687926354819924,ok,local_smooth_quadratic_3_5_7_stability,0.02232743549231927,0.05347066201020683,881,300
7,4,4,1.0,S2_graph_per_edge,0.03621400338201746,0.6488989801276073,-1.2475398571258647,0.035,0.0009218511360232981,ok,local_smooth_quadratic_3_5_7_stability,0.021940515463457957,0.053632577661776926,857,300
7,4,4,1.1,M_existing,0.2510316005030726,0.9671014575975437,-1.2392214825354362,0.25,1.561093657403978e-05,ok,local_smooth_quadratic_3_5_7_stability,0.24236135781177645,0.2598615319829106,1000,300
7,4,4,1.1,S2_existing,0.2521748434955569,0.6764361847179003,-0.6393276529991401,0.25,1.3054943402757146e-05,ok,local_smooth_quadratic_3_5_7_stability,0.24352802010127728,0.2609283286419072,1000,300
7,4,4,1.1,Sstar,nan,1.3965616666625538,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.1,M_graph_sum,nan,4.629939912710555,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.1,S2_graph_sum,nan,3.299990685003945,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.1,M_graph_per_edge,0.03886491257872668,0.9008279957642585,-2.5094740465255927,0.04,0.0016327102841380142,ok,local_smooth_quadratic_3_5_7_stability,0.024286739765201078,0.06038556945428513,932,300
7,4,4,1.1,S2_graph_per_edge,0.038791503626462,0.6414301064606692,-1.283451446173932,0.04,0.0015756869039737845,ok,local_smooth_quadratic_3_5_7_stability,0.023909739768348624,0.060683146119320054,903,300
7,4,4,1.2000000000000002,M_existing,0.2725827622207083,0.9615038764953713,-1.1971239704077996,0.275,1.695302905874163e-05,ok,local_smooth_quadratic_3_5_7_stability,0.26306895962666865,0.28228277728488504,1000,300
7,4,4,1.2000000000000002,S2_existing,0.2740287570537868,0.6735424629638656,-0.6209066494769293,0.275,1.4186775764701842e-05,ok,local_smooth_quadratic_3_5_7_stability,0.26458210052832815,0.28365335974741795,1000,300
7,4,4,1.2000000000000002,Sstar,nan,1.388204194070802,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.2000000000000002,M_graph_sum,nan,4.557281046732,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.2000000000000002,S2_graph_sum,nan,3.260940747557225,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.2000000000000002,M_graph_per_edge,0.04079049125582557,0.8867960070811439,-3.0865520771514903,0.04,0.0010938621730080325,ok,local_smooth_quadratic_3_5_7_stability,0.02894232779027547,0.0667982511838563,973,300
7,4,4,1.2000000000000002,S2_graph_per_edge,0.0405864673743073,0.6338002345339365,-1.5915745708907507,0.04,0.0010013454916989878,ok,local_smooth_quadratic_3_5_7_stability,0.02826488304888679,0.06717610433474218,948,300
7,4,4,1.3,M_existing,0.29387032141311525,0.9556176112224681,-1.1584912051281309,0.295,1.7862848177341295e-05,ok,local_smooth_quadratic_3_5_7_stability,0.2834897532344231,0.3044818634787689,1000,300
7,4,4,1.3,S2_existing,0.29565373201237094,0.6704842597296741,-0.6038369953618767,0.295,1.4961266293189723e-05,ok,local_smooth_quadratic_3_5_7_stability,0.28536415036169854,0.3061382781061584,1000,300
7,4,4,1.3,Sstar,nan,1.3790165829785592,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.3,M_graph_sum,nan,4.483298270895965,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.3,S2_graph_sum,nan,3.220565685710259,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.3,M_graph_per_edge,0.04573397425394357,0.8725220199747286,-3.4618737747828168,0.045,0.002965130717481758,ok,local_smooth_quadratic_3_5_7_stability,0.03412015481050445,0.07245321630445124,945,300
7,4,4,1.3,S2_graph_per_edge,0.04541415124792612,0.6259620858963987,-1.6866220036098059,0.04,0.003412214246786928,ok,local_smooth_quadratic_3_5_7_stability,0.03352668101906801,0.0726041658004319,909,300
7,4,4,1.4000000000000001,M_existing,0.31488773222690897,0.9494760349870832,-1.1196723837623215,0.315,1.8721855749914695e-05,ok,local_smooth_quadratic_3_5_7_stability,0.30356757892482333,0.32643510057501646,1000,300
7,4,4,1.4000000000000001,S2_existing,0.3170465483717197,0.667276981528195,-0.5865622727152838,0.315,1.5695331723464268e-05,ok,local_smooth_quadratic_3_5_7_stability,0.30590922071825205,0.3284360405409297,1000,300
7,4,4,1.4000000000000001,Sstar,nan,1.3696601728632143,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.4000000000000001,M_graph_sum,nan,4.402162017079953,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.4000000000000001,S2_graph_sum,nan,3.174871344958971,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.4000000000000001,M_graph_per_edge,0.04908587864952891,0.8582616302691302,-2.3812958805218254,0.045,0.0023089799778472433,ok,local_smooth_quadratic_3_5_7_stability,0.032512210991326444,0.07927140337061007,973,300
7,4,4,1.4000000000000001,S2_graph_per_edge,0.048881552830813975,0.6180639938926605,-1.186284604753821,0.045,0.0023563492223157498,ok,local_smooth_quadratic_3_5_7_stability,0.031373308877070946,0.07924256007691159,962,300
7,4,4,1.5,M_existing,0.3356350122760153,0.9431110121036717,-1.0809406933641306,0.335,1.952881113387317e-05,ok,local_smooth_quadratic_3_5_7_stability,0.32343523727228674,0.3481772161670923,1000,300
7,4,4,1.5,S2_existing,0.33820889416477434,0.663935530174018,-0.5673330642962102,0.34,1.6671170118165435e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3261238697794693,0.3505193229985496,1000,300
7,4,4,1.5,Sstar,nan,1.361266199052478,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.5,M_graph_sum,nan,4.327128828206295,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.5,S2_graph_sum,nan,3.1330026051754123,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.5,M_graph_per_edge,0.05394855267282896,0.8441730574084809,-4.508971448537658,0.055,0.0009146039657576266,ok,local_smooth_quadratic_3_5_7_stability,0.04092834853321974,0.08475148935915973,989,300
7,4,4,1.5,S2_graph_per_edge,0.053904099151402186,0.6101883686720082,-2.4048955672974497,0.055,0.001125606483224753,ok,local_smooth_quadratic_3_5_7_stability,0.0403004267441056,0.08492059835995365,977,300
7,4,4,1.6,M_existing,0.3561137616615487,0.9365526201402381,-1.0425262174755658,0.355,2.0283423058653494e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3430296884075633,0.3695762505356569,1000,300
7,4,4,1.6,S2_existing,0.3591398617534863,0.6604742595716916,-0.5499882223764447,0.36,1.731135355492741e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3461775370729926,0.3723997292644868,1000,300
7,4,4,1.6,Sstar,nan,1.3528224768536925,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.6,M_graph_sum,nan,4.2503583860281875,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.6,S2_graph_sum,nan,3.089475245254555,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.6,M_graph_per_edge,0.05658607429272631,0.8299014848012615,-2.5995155541091792,0.06,0.003130626748639044,ok,local_smooth_quadratic_3_5_7_stability,0.041836706346062257,0.09143256197389427,992,300
7,4,4,1.6,S2_graph_per_edge,0.05640375029659993,0.6021424334365568,-1.3596590431277373,0.06,0.0037797820887886732,ok,local_smooth_quadratic_3_5_7_stability,0.04159613187664371,0.09138683962062193,976,300
7,4,4,1.7000000000000002,M_existing,0.37632680402925134,0.9298290046448335,-1.0046197832292212,0.375,2.0986253966348567e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3623508899784273,0.3906405428697164,1000,300
7,4,4,1.7000000000000002,S2_existing,0.37983988070334934,0.656906740428034,-0.5327543701733267,0.38,1.790976467702654e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3659983535940789,0.3940926756376521,1000,300
7,4,4,1.7000000000000002,Sstar,nan,1.3461195834225002,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.7000000000000002,M_graph_sum,nan,4.175344594938419,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.7000000000000002,S2_graph_sum,nan,3.046548183257273,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.7000000000000002,M_graph_per_edge,0.062006463399373955,0.815902250865764,-2.126242319416208,0.06,0.0005636039882383204,ok,local_smooth_quadratic_3_5_7_stability,0.04082210410653353,0.09786495856452297,993,300
7,4,4,1.7000000000000002,S2_graph_per_edge,0.06193526244705247,0.5941827080784632,-1.0709774885744037,0.06,0.0008010830243850228,ok,local_smooth_quadratic_3_5_7_stability,0.0398157906860213,0.09797833701115911,985,300
7,4,4,1.8,M_existing,0.3962778703907958,0.9229663045478189,-0.9673771488425038,0.395,2.163859089904241e-05,ok,local_smooth_quadratic_3_5_7_stability,0.38140969475894737,0.4116360854574377,1000,300
7,4,4,1.8,S2_existing,0.40031162415248767,0.6532458040288257,-0.5157060456458645,0.4,1.8466974238628975e-05,ok,local_smooth_quadratic_3_5_7_stability,0.3855866873245669,0.41548943162035895,1000,300
7,4,4,1.8,Sstar,nan,1.340409664384605,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.8,M_graph_sum,nan,4.102358623662054,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.8,S2_graph_sum,nan,3.0047766261051705,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.8,M_graph_per_edge,0.060985259724247655,0.802214222421104,-2.61045637810935,0.065,0.0027577402270723625,ok,local_smooth_quadratic_3_5_7_stability,0.048285421604424776,0.10382337469433911,997,300
7,4,4,1.8,S2_graph_per_edge,0.060416619225906874,0.5863367565354334,-1.3515782525699283,0.065,0.003167179679082345,ok,local_smooth_quadratic_3_5_7_stability,0.04749236842157628,0.10377100287709909,996,300
7,4,4,1.9000000000000001,M_existing,0.4159713289761664,0.9159886346045686,-0.9309232065615416,0.41500000000000004,2.2242301448260893e-05,ok,local_smooth_quadratic_3_5_7_stability,0.4000598643590938,0.4322863848914432,1000,300
7,4,4,1.9000000000000001,S2_existing,0.4205584402385606,0.6495034862343673,-0.49890517675259577,0.42,1.8984024104162778e-05,ok,local_smooth_quadratic_3_5_7_stability,0.40494390611480097,0.436564660594209,1000,300
7,4,4,1.9000000000000001,Sstar,nan,1.337069305080615,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.9000000000000001,M_graph_sum,0.05842455992988788,4.031345240231628,-95.10730727069813,0.06,0.0010142308477728568,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.05016746762500768,0.06821205289087717,490,300
7,4,4,1.9000000000000001,S2_graph_sum,nan,2.9637355720677903,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,1.9000000000000001,M_graph_per_edge,0.06710072554730424,0.7886268419944448,-2.953654880079022,0.07,0.0007151506595345636,ok,local_smooth_quadratic_3_5_7_stability,0.050164571898308724,0.10984626216429422,999,300
7,4,4,1.9000000000000001,S2_graph_per_edge,0.06659752567773104,0.5784829162128119,-1.5381802487911223,0.07,0.0010473762876182652,ok,local_smooth_quadratic_3_5_7_stability,0.04935379174455269,0.10979553409592581,997,300
7,4,4,2.0,M_existing,0.435411960682863,0.9089181122527114,-0.8953559973664572,0.435,2.2799691236308206e-05,ok,local_smooth_quadratic_3_5_7_stability,0.418385125652738,0.4526948951166435,1000,300
7,4,4,2.0,S2_existing,0.4405841624370357,0.645691015890488,-0.482402486820452,0.44,1.9462334665154568e-05,ok,local_smooth_quadratic_3_5_7_stability,0.4240770164878037,0.4576305011830894,1000,300
7,4,4,2.0,Sstar,nan,1.3350644726612093,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,2.0,M_graph_sum,nan,3.9614510038620736,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,2.0,S2_graph_sum,nan,2.9231728419011476,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,2.0,M_graph_per_edge,0.07120226250816487,0.7752457386445236,-2.804904815930273,0.07,0.0009362859656931732,ok,local_smooth_quadratic_3_5_7_stability,0.04990036325619019,0.11633993426796664,999,300
7,4,4,2.0,S2_graph_per_edge,0.07068347694919368,0.5706919039484801,-1.4955769100311422,0.07,0.0007745331875065875,ok,local_smooth_quadratic_3_5_7_stability,0.04912285018047531,0.11632044085801337,998,300
7,4,4,2.1,M_existing,0.45460477716065917,0.9017749177197638,-0.8607504238071941,0.455,2.3313371383837378e-05,ok,local_smooth_quadratic_3_5_7_stability,0.4364435764961495,0.47284613036827466,1000,300
7,4,4,2.1,S2_existing,0.4603929509663134,0.6418188192614341,-0.4662388433108353,0.46,1.990361491344128e-05,ok,local_smooth_quadratic_3_5_7_stability,0.4428677039709983,0.47843474621654375,1000,300
7,4,4,2.1,Sstar,nan,1.3347474761456,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,2.1,M_graph_sum,0.06437662299682231,3.892908697617682,-74.97732166344346,0.065,0.0011049117444578843,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.0539868956343914,0.07561703530351137,547,300
7,4,4,2.1,S2_graph_sum,nan,2.881854855736255,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,2.1,M_graph_per_edge,0.07288333322277483,0.7622154852424289,-2.7475731336148788,0.075,0.0006738629800389778,ok,local_smooth_quadratic_3_5_7_stability,0.05563343509233607,0.12271268078475259,999,300
7,4,4,2.1,S2_graph_per_edge,0.07213893330167448,0.5630523369414456,-1.4653974885105827,0.075,0.000940935972397125,ok,local_smooth_quadratic_3_5_7_stability,0.05517266173971458,0.12256568084133354,998,300
7,4,4,2.2,M_existing,0.47355487707382626,0.8945773778692464,-0.8271616087290072,0.47500000000000003,2.378614294362702e-05,ok,local_smooth_quadratic_3_5_7_stability,0.4542974850482067,0.49260237506992444,1000,300
7,4,4,2.2,S2_existing,0.47998916289965116,0.6378965368206599,-0.45044651571447397,0.48,2.0309779053040433e-05,ok,local_smooth_quadratic_3_5_7_stability,0.461364754216102,0.4989995824646854,1000,300
7,4,4,2.2,Sstar,nan,1.3341907211676363,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,2.2,M_graph_sum,0.0694872598961797,3.824325482134201,-51.62237699183756,0.07,0.00097260767643427,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.054840240173176805,0.08144265811056985,525,300
7,4,4,2.2,S2_graph_sum,nan,2.841331271261378,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,2.2,M_graph_per_edge,0.07540975345458704,0.7494862309093887,-3.6354835074596052,0.075,0.0016633309577029909,ok,local_smooth_quadratic_3_5_7_stability,0.057383202992002044,0.1289768942764617,999,300
7,4,4,2.2,S2_graph_per_edge,0.074868245528191,0.5555225783067207,-1.743923076701835,0.07,0.002407952894687093,ok,local_smooth_quadratic_3_5_7_stability,0.0568553715069992,0.1290843576833303,999,300
7,4,4,2.3,M_existing,0.4922683921701268,0.8873421162375902,-0.7984676015065023,0.49,2.394884505224626e-05,ok,local_smooth_quadratic_3_5_7_stability,0.4720476488105334,0.5121827830802739,1000,300
7,4,4,2.3,S2_existing,0.49937724790997223,0.6339330492417163,-0.43505032526018017,0.5,2.0682872817923137e-05,ok,local_smooth_quadratic_3_5_7_stability,0.47963673365707776,0.5193667910808268,1000,300
7,4,4,2.3,Sstar,nan,1.3358291895701362,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,2.3,M_graph_sum,0.07040938496814164,3.7606361036703593,-58.39367485496537,0.07,0.0005748936218113038,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.05895208712636515,0.08460805716744993,606,300
7,4,4,2.3,S2_graph_sum,0.0699240939282406,2.802442359695406,-42.28638350655172,0.07,0.0005233277406586356,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.05875013759873871,0.08369920989853584,518,300
7,4,4,2.3,M_graph_per_edge,0.07845282598464597,0.73680556416816,-1.8650568121064863,0.075,0.002170465537821367,ok,local_smooth_quadratic_3_5_7_stability,0.05794224095903794,0.1348752024814148,995,300
7,4,4,2.3,S2_graph_per_edge,0.07732643741030067,0.5479960015016674,-1.057758101709888,0.075,0.001578197495949507,ok,local_smooth_quadratic_3_5_7_stability,0.05732070344684493,0.13492554043017124,997,300
7,4,4,2.4000000000000004,M_existing,0.5107556702304727,0.8800839545791524,-0.7669393774897726,0.51,2.4353124456255593e-05,ok,local_smooth_quadratic_3_5_7_stability,0.48969200160306153,0.531677925659319,1000,300
7,4,4,2.4000000000000004,S2_existing,0.5185616662844926,0.6299365099377451,-0.4200686809025637,0.52,2.1025011865738463e-05,ok,local_smooth_quadratic_3_5_7_stability,0.49768384425052853,0.5393848632808668,1000,300
7,4,4,2.4000000000000004,Sstar,nan,1.3363236243010612,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,2.4000000000000004,M_graph_sum,0.07575093531544136,3.6962373557740786,-55.875341257756695,0.075,0.00044278554179888463,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.060562643848284844,0.08802957170964046,595,300
7,4,4,2.4000000000000004,S2_graph_sum,0.07519060853037235,2.7636122066642015,-40.653312866168214,0.075,0.0005761418751695918,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.059291670006841775,0.087771544077687,499,300
7,4,4,2.4000000000000004,M_graph_per_edge,0.08314106393609942,0.724701560511007,-3.0834413308688795,0.08,0.0016937479517038223,ok,local_smooth_quadratic_3_5_7_stability,0.06496883834115354,0.14120859794759597,998,300
7,4,4,2.4000000000000004,S2_graph_per_edge,0.08234893548535999,0.5407419532940763,-1.7746723178459975,0.08,0.0013798533863156048,ok,local_smooth_quadratic_3_5_7_stability,0.06418126593439548,0.14086970343199362,1000,300
7,4,4,2.5,M_existing,0.529016503583555,0.8728163371965751,-0.736496851601003,0.53,2.472474805614855e-05,ok,local_smooth_quadratic_3_5_7_stability,0.5068399243629635,0.5509643578956004,1000,300
7,4,4,2.5,S2_existing,0.5375468258542611,0.6259143819741284,-0.40551450302805175,0.54,2.1338331394060717e-05,ok,local_smooth_quadratic_3_5_7_stability,0.515626897609825,0.5591776592370937,1000,300
7,4,4,2.5,Sstar,nan,1.3369328448502191,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,4,4,2.5,M_graph_sum,0.0770069409586843,3.63372867088285,-45.86796053238409,0.08,0.000953480226316708,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.021149461450400017,0.09305480908207325,651,300
7,4,4,2.5,S2_graph_sum,0.07638914470252775,2.725862719734575,-34.29414117003675,0.08,0.0013475499175046313,unstable_bootstrap,local_smooth_quadratic_3_5_7_stability,0.020707061588167524,0.09250719262451682,553,300
7,4,4,2.5,M_graph_per_edge,0.0860772442080438,0.712724698226751,-2.7458934482956394,0.085,0.00024645707281653606,ok,local_smooth_quadratic_3_5_7_stability,0.06478255395630658,0.1485723518256472,997,300
7,4,4,2.5,S2_graph_per_edge,0.0851500655610913,0.5335169252484873,-1.5303378072649019,0.085,6.728467998701193e-05,ok,local_smooth_quadratic_3_5_7_stability,0.06416101498681724,0.14842241158835648,998,300
7,5,5,0.8,M_existing,0.16208140687066705,0.9821584184515035,-1.5458168239009655,0.16,1.5134253086163119e-05,ok,local_smooth_quadratic_3_5_7_stability,0.15655504830753056,0.16761805811614985,1000,300
7,5,5,0.8,S2_existing,0.16251619649539434,0.6841435326461779,-0.784330140596287,0.165,1.3089578902919508e-05,ok,local_smooth_quadratic_3_5_7_stability,0.157030704116432,0.1680434406261991,1000,300
7,5,5,0.8,Sstar,nan,1.4827746518510614,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,0.8,M_graph_sum,nan,5.5633420416585055,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,0.8,S2_graph_sum,nan,3.913102700430948,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,0.8,M_graph_per_edge,nan,0.9479456736551788,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,0.8,S2_graph_per_edge,nan,0.6664706511995158,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,0.9,M_existing,0.18161825323598532,0.9777356388619235,-1.5059924031779484,0.18,1.680025750194769e-05,ok,local_smooth_quadratic_3_5_7_stability,0.17541585698674508,0.1878139441545107,1000,300
7,5,5,0.9,S2_existing,0.18222080554184705,0.6818866567751707,-0.769258409756309,0.18,1.4055928181211375e-05,ok,local_smooth_quadratic_3_5_7_stability,0.17599877703428848,0.1884478287603232,1000,300
7,5,5,0.9,Sstar,nan,1.4782633401987648,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,0.9,M_graph_sum,nan,5.493663491477555,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,0.9,S2_graph_sum,nan,3.876428545781339,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,0.9,M_graph_per_edge,nan,0.9364368868304322,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,0.9,S2_graph_per_edge,nan,0.6604109855230446,nan,0.005,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.0,M_existing,0.20093662844211604,0.9729313829027832,-1.4639443314301765,0.2,1.839148065022056e-05,ok,local_smooth_quadratic_3_5_7_stability,0.19405710309423496,0.20781290168246905,1000,300
7,5,5,1.0,S2_existing,0.201739874283019,0.6794241780657708,-0.7510993451593787,0.2,1.5400876106935746e-05,ok,local_smooth_quadratic_3_5_7_stability,0.19484921418192533,0.2086244729563654,1000,300
7,5,5,1.0,Sstar,nan,1.4731911714745156,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.0,M_graph_sum,nan,5.42003695281522,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.0,S2_graph_sum,nan,3.8371699864093336,nan,0.0,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.0,M_graph_per_edge,nan,0.9244326136939527,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
7,5,5,1.0,S2_graph_per_edge,nan,0.6540352457699486,nan,0.01,nan,boundary,local_smooth_quadratic_3_5_7_stability,nan,nan,0,300
