L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
8,6,4,0.75,3.0,fres_l1.0,1.0,0.31690909090911334,1.0,0.0
8,6,4,0.75,3.0,fres_l2.0,1.0,0.5834101731601733,1.0,0.0
8,7,4,0.875,3.0,onsite_pair_density,1.0,0.9732383880381331,2.0,-1.0
8,7,4,0.875,3.0,onsite_pair_variance,1.0,11.1187615556572,2.0,-1.0
8,7,4,0.875,3.0,charge_fluctuation,1.0,1.0406506270967,2.0,-1.0
8,7,4,0.875,3.0,fock_entropy_normalized,1.0,0.8574523705379132,2.0,-1.0
8,7,4,0.875,3.0,pr_normalized,1.0,0.184581539551426,2.0,-1.0
8,7,4,0.875,3.0,Nres_mean_l1.0,1.0,2.5942663273963333,2.0,-1.0
8,7,4,0.875,3.0,Nres_mean_l2.0,1.0,4.751573367260133,2.0,-1.0
8,7,4,0.875,3.0,fres_l1.0,1.0,0.3194068504594867,2.0,-1.0
8,7,4,0.875,3.0,fres_l2.0,1.0,0.5850151420217332,2.0,-1.0
8,8,4,1.0,3.0,onsite_pair_density,7.0,1.252764340412,2.0,5.0
