L,N,nmax,filling,U,threshold,Wstar,Wstar_bootstrap_std,bootstrap_valid,bootstrap_total
6,5,5,0.8333333333333334,5.0,0.45849718055994526,1.9916303440714174,0.04768817923796556,500,500
6,5,5,0.8333333333333334,6.0,0.45849718055994526,1.891276839060435,0.042284298836034094,500,500
6,5,5,0.8333333333333334,7.0,0.45849718055994526,1.729059307715751,0.04423413942833986,500,500
6,5,5,0.8333333333333334,8.0,0.45849718055994526,1.3347942910742643,0.05222348146660377,500,500
6,5,5,0.8333333333333334,9.0,0.45849718055994526,1.0602521751182499,0.04450379456670523,404,500
6,5,5,0.8333333333333334,10.0,0.45849718055994526,nan,nan,0,500
6,6,5,1.0,1.0,0.45849718055994526,6.510981202519776,0.1091133068557547,500,500
6,6,5,1.0,2.0,0.45849718055994526,6.02562351948503,0.09787565057789559,500,500
6,6,5,1.0,3.0,0.45849718055994526,4.15993451476033,0.06721505436762802,500,500
6,6,5,1.0,4.0,0.45849718055994526,1.7952825021097223,0.07480509810760226,500,500
6,6,5,1.0,5.0,0.45849718055994526,1.1885717726179887,0.03641063280074691,500,500
6,6,5,1.0,6.0,0.45849718055994526,nan,nan,0,500
6,6,5,1.0,7.0,0.45849718055994526,nan,nan,0,500
6,6,5,1.0,8.0,0.45849718055994526,nan,nan,0,500
6,6,5,1.0,9.0,0.45849718055994526,nan,nan,0,500
6,6,5,1.0,10.0,0.45849718055994526,nan,nan,0,500
6,7,5,1.1666666666666667,1.0,0.45849718055994526,6.7114874395775,0.07864263138129163,500,500
6,7,5,1.1666666666666667,2.0,0.45849718055994526,6.372499837098447,0.07825238584074022,500,500
6,7,5,1.1666666666666667,3.0,0.45849718055994526,3.3908353899383936,0.08814987946531487,500,500
6,7,5,1.1666666666666667,4.0,0.45849718055994526,1.3205349920574614,0.040960910537556586,500,500
6,7,5,1.1666666666666667,5.0,0.45849718055994526,nan,nan,0,500
6,7,5,1.1666666666666667,6.0,0.45849718055994526,nan,nan,0,500
6,7,5,1.1666666666666667,7.0,0.45849718055994526,nan,nan,0,500
6,7,5,1.1666666666666667,8.0,0.45849718055994526,nan,nan,0,500
6,7,5,1.1666666666666667,9.0,0.45849718055994526,nan,nan,0,500
6,7,5,1.1666666666666667,10.0,0.45849718055994526,nan,nan,0,500
6,8,5,1.3333333333333333,1.0,0.45849718055994526,7.204022905089982,0.09345853639752356,500,500
6,8,5,1.3333333333333333,2.0,0.45849718055994526,6.726725221933767,0.07871476041982226,500,500
6,8,5,1.3333333333333333,3.0,0.45849718055994526,3.1382395641905054,0.07926628595267872,500,500
6,8,5,1.3333333333333333,4.0,0.45849718055994526,nan,nan,0,500
6,8,5,1.3333333333333333,5.0,0.45849718055994526,nan,nan,0,500
6,8,5,1.3333333333333333,6.0,0.45849718055994526,nan,nan,0,500
6,8,5,1.3333333333333333,7.0,0.45849718055994526,nan,nan,0,500
6,8,5,1.3333333333333333,8.0,0.45849718055994526,nan,nan,0,500
6,8,5,1.3333333333333333,9.0,0.45849718055994526,nan,nan,0,500
6,8,5,1.3333333333333333,10.0,0.45849718055994526,nan,nan,0,500
6,9,5,1.5,1.0,0.45849718055994526,8.09434619010584,0.11805387189732641,500,500
6,9,5,1.5,2.0,0.45849718055994526,7.40240398595725,0.0807508861443884,500,500
6,9,5,1.5,3.0,0.45849718055994526,3.1171899864494637,0.07961206654794499,500,500
6,9,5,1.5,4.0,0.45849718055994526,nan,nan,0,500
6,9,5,1.5,5.0,0.45849718055994526,nan,nan,0,500
6,9,5,1.5,6.0,0.45849718055994526,nan,nan,0,500
6,9,5,1.5,7.0,0.45849718055994526,nan,nan,0,500
6,9,5,1.5,8.0,0.45849718055994526,nan,nan,0,500
6,9,5,1.5,9.0,0.45849718055994526,nan,nan,0,500
6,9,5,1.5,10.0,0.45849718055994526,nan,nan,0,500
