L,N,nmax,U,W,gamma,kappa,S2_model_over_lnD,data_entropy,data_lnPR_over_lnD_available
9,10,2,1.0,1.0,1.0,-0.0,1.0,0.9037687343504266,False
9,10,2,2.0,1.0,1.0,0.9034923148418081,0.9415521525458475,0.8958733846007466,False
9,10,2,3.0,1.0,1.0,1.6268173029883373,0.8143263818997727,0.8789485920977567,False
9,10,2,4.0,1.0,1.0,2.1743240603255813,0.6922254230769277,0.8515499884433867,False
9,10,2,5.0,1.0,1.0,2.6083495531129026,0.5972488839611976,0.8153283661036667,False
9,10,2,6.0,1.0,1.0,2.9665119832741897,0.5274724737082357,0.78886631939577,False
9,10,2,7.0,1.0,1.0,3.2709687373934715,0.4764072874157054,0.7747452497966065,False
9,10,2,8.0,1.0,1.0,3.5355619932499955,0.43854086877814424,0.76571265945477,False
9,10,2,9.0,1.0,1.0,3.769446788163347,0.40996115089014196,0.7554603742333567,False
9,10,2,10.0,1.0,1.0,3.9789711471841027,0.38799811856675165,0.7494903228819834,False
9,10,2,1.0,2.0,1.0,-0.0,1.0,0.8970342461759602,False
9,10,2,2.0,2.0,1.0,0.7034019527676205,0.9648970726002737,0.8890434870856299,False
9,10,2,3.0,2.0,1.0,1.492147632141352,0.8421689229873343,0.87007725145637,False
9,10,2,4.0,2.0,1.0,2.0979712795525116,0.7095409561879877,0.83935324556549,False
9,10,2,5.0,2.0,1.0,2.563188742669635,0.6066978963058242,0.7978295431894933,False
9,10,2,6.0,2.0,1.0,2.9389949375718523,0.5324770283887669,0.7544985624439966,False
9,10,2,7.0,2.0,1.0,3.2542616328215703,0.47900141143422675,0.7244282949226799,False
9,10,2,8.0,2.0,1.0,3.5259255429715064,0.4398150099143126,0.7082968175342667,False
9,10,2,9.0,2.0,1.0,3.7646788782550913,0.41049986089425244,0.6983221639591534,False
9,10,2,10.0,2.0,1.0,3.977694855995305,0.3881220754382,0.68519071858322,False
9,10,2,1.0,3.0,1.0,-0.0,1.0,0.8808231655473999,False
9,10,2,2.0,3.0,1.0,0.4358313298321983,0.9868140045187609,0.8741523960939531,False
9,10,2,3.0,3.0,1.0,1.1234471010399047,0.9093752654797728,0.8518509809075133,False
9,10,2,4.0,3.0,1.0,1.8258083302493586,0.7710014354787675,0.8148747542981967,False
9,10,2,5.0,3.0,1.0,2.3580851549486366,0.6510476864777229,0.76032826806849,False
9,10,2,6.0,3.0,1.0,2.769981132694788,0.5645585883883929,0.7040837779229533,False
9,10,2,7.0,3.0,1.0,3.106251418117381,0.5030431879706997,0.6543213339791667,False
9,10,2,8.0,3.0,1.0,3.391163067135035,0.4584594324737009,0.62812118890019,False
9,10,2,9.0,3.0,1.0,3.638810171495211,0.4253750001999581,0.6092687692110532,False
9,10,2,10.0,3.0,1.0,3.8580903757496805,0.40026617902689776,0.5977822168495733,False
9,10,2,1.0,4.0,1.0,-0.0,1.0,0.84409574198378,False
9,10,2,2.0,4.0,1.0,0.2873496762803279,0.9943620301263587,0.8419955271627333,False
9,10,2,3.0,4.0,1.0,0.7477005630165894,0.9602345473768835,0.8229768767531067,False
9,10,2,4.0,4.0,1.0,1.402543907460171,0.8598307803317541,0.7801598993869701,False
9,10,2,5.0,4.0,1.0,2.044092758584343,0.7217799173825616,0.7197885938518567,False
9,10,2,6.0,4.0,1.0,2.525820852618264,0.6146107472081992,0.6511434750555033,False
9,10,2,7.0,4.0,1.0,2.8999522237105255,0.5396849212070567,0.5966852949745767,False
9,10,2,8.0,4.0,1.0,3.207305607978536,0.486422442530002,0.5534279180508567,False
9,10,2,9.0,4.0,1.0,3.469378710489382,0.4474497394940934,0.5310359030236399,False
9,10,2,10.0,4.0,1.0,3.698515228347667,0.4181607642997336,0.50769520806276,False
9,10,2,1.0,5.0,1.0,-0.0,1.0,0.7796316210768367,False
9,10,2,2.0,5.0,1.0,0.20859138744682262,0.9970584469572553,0.7910806086657867,False
9,10,2,3.0,5.0,1.0,0.5247992826580158,0.9807195069713001,0.7711174546254934,False
9,10,2,4.0,5.0,1.0,0.9837813498077101,0.930569608338462,0.7317868646333368,False
9,10,2,5.0,5.0,1.0,1.6092746701692835,0.8180318474900502,0.6684796417062899,False
9,10,2,6.0,5.0,1.0,2.2060105194439945,0.6850629640759381,0.5979620815239768,False
9,10,2,7.0,5.0,1.0,2.6505751314787007,0.5885332060492519,0.5349670553596766,False
9,10,2,8.0,5.0,1.0,2.9963200971479274,0.5221225229915836,0.4912493953281367,False
9,10,2,9.0,5.0,1.0,3.281431520796725,0.47479509581526425,0.46864948697236997,False
9,10,2,10.0,5.0,1.0,3.5255731655776525,0.43986174965159813,0.43595042053156335,False
9,10,2,1.0,6.0,1.0,-0.0,1.0,0.7151303498921133,False
9,10,2,2.0,6.0,1.0,0.1619272679316955,0.9982383852505874,0.70854685305531,False
9,10,2,3.0,6.0,1.0,0.39691926822704837,0.98910750797293,0.7058526432918467,False
9,10,2,4.0,6.0,1.0,0.7198294940657395,0.9632020197605201,0.6843633473863168,False
9,10,2,5.0,6.0,1.0,1.1721301845208267,0.901392514514673,0.62298505367072,False
9,10,2,6.0,6.0,1.0,1.773134908060775,0.7826684606140137,0.55156102663257,False
9,10,2,7.0,6.0,1.0,2.335344253036694,0.6560860245854764,0.49047315367582994,False
9,10,2,8.0,6.0,1.0,2.7512374130145334,0.5682533971539039,0.4507621927192366,False
9,10,2,9.0,6.0,1.0,3.0747227208310552,0.5084095399214364,0.4118881236910033,False
9,10,2,10.0,6.0,1.0,3.3420919947558114,0.46563557944998246,0.3896248359585833,False
9,10,2,1.0,7.0,1.0,-0.0,1.0,0.6243348379570667,False
9,10,2,2.0,7.0,1.0,0.1315856458008709,0.9988415811720649,0.6411998585476033,False
9,10,2,3.0,7.0,1.0,0.3167759903889917,0.993124084728745,0.64112039971346,False
9,10,2,4.0,7.0,1.0,0.5600494986713279,0.9779760961390822,0.61122814472641,False
9,10,2,5.0,7.0,1.0,0.8835042950528664,0.9441451406308903,0.5765206309957267,False
9,10,2,6.0,7.0,1.0,1.3282531483042501,0.8738734400754751,0.5105633773194533,False
9,10,2,7.0,7.0,1.0,1.908826415552748,0.7524063471624172,0.4454066910337367,False
9,10,2,8.0,7.0,1.0,2.4434719145743626,0.6323257210586415,0.4047092604709634,False
9,10,2,9.0,7.0,1.0,2.8364412540393955,0.5516736501222858,0.37183057861399665,False
9,10,2,10.0,7.0,1.0,3.1419110782977406,0.49707703997108943,0.3500651726796767,False
9,10,2,1.0,8.0,1.0,-0.0,1.0,0.5599547582857534,False
9,10,2,2.0,8.0,1.0,0.11046006883188296,0.999186112606151,0.5637623812414,False
9,10,2,3.0,8.0,1.0,0.2625325849152749,0.9953081519141045,0.5701907318260233,False
9,10,2,4.0,8.0,1.0,0.4559424737397623,0.9855400838871894,0.5637059922082467,False
9,10,2,5.0,8.0,1.0,0.7019020198594126,0.9650498406505343,0.5201811296186133,False
9,10,2,6.0,8.0,1.0,1.023860598724153,0.9247539100412807,0.4720855122353934,False
9,10,2,7.0,8.0,1.0,1.4613286474879803,0.8483281414547411,0.41931407162350665,False
9,10,2,8.0,8.0,1.0,2.0246350890089975,0.7261985981181226,0.37459010829701334,False
9,10,2,9.0,8.0,1.0,2.5366523108705867,0.6123086314734308,0.34201603711167666,False
9,10,2,10.0,8.0,1.0,2.910784806122532,0.5376725501454571,0.32198026697188337,False
9,10,2,1.0,9.0,1.0,-0.0,1.0,0.5098669578973666,False
9,10,2,2.0,9.0,1.0,0.09498324047552083,0.9993995374801289,0.52977130521299,False
9,10,2,3.0,9.0,1.0,0.22362533126029888,0.9966125260985657,0.5167364556568167,False
9,10,2,4.0,9.0,1.0,0.3834274971466761,0.9898501393466042,0.5188705951839667,False
9,10,2,5.0,9.0,1.0,0.5801444908688477,0.9763285563605262,0.48586066608605327,False
9,10,2,6.0,9.0,1.0,0.8266687049428526,0.9512052327248399,0.4374803513529268,False
9,10,2,7.0,9.0,1.0,1.1464222595129272,0.905645014537628,0.39904060534631336,False
9,10,2,8.0,9.0,1.0,1.5771678173034926,0.8247559072332219,0.35222510987008,False
9,10,2,9.0,9.0,1.0,2.1256692481755683,0.70325289674054,0.32648442681664,False
9,10,2,10.0,9.0,1.0,2.6186932004633863,0.5951029852577774,0.29633456837434335,False
9,10,2,1.0,10.0,1.0,-0.0,1.0,0.4659678080001133,False
9,10,2,2.0,10.0,1.0,0.08319478250067003,0.9995401202343593,0.4686013217239967,False
9,10,2,3.0,10.0,1.0,0.19446382667207654,0.9974481683664718,0.46880052708745,False
9,10,2,4.0,10.0,1.0,0.33026187834080994,0.9925144270647358,0.4562826858843,False
9,10,2,5.0,10.0,1.0,0.4934778487908557,0.9830004773176378,0.4429471345001167,False
9,10,2,6.0,10.0,1.0,0.6915243011435583,0.9660976285830202,0.41686213666968,False
9,10,2,7.0,10.0,1.0,0.9377039677152387,0.9369826619250562,0.3656762064026767,False
9,10,2,8.0,10.0,1.0,1.2550426353916033,0.8871296131548763,0.33415027800995,False
9,10,2,9.0,10.0,1.0,1.6796591539396386,0.803039393706336,0.30609742255713335,False
9,10,2,10.0,10.0,1.0,2.2152947817452517,0.6829680099448193,0.2857182852266567,False
9,11,2,1.0,1.0,1.0,-0.0,1.0,0.90109135380426,False
9,11,2,2.0,1.0,1.0,0.9034923148418083,0.9437619544227703,0.8928879808583432,False
9,11,2,3.0,1.0,1.0,1.6268173029883375,0.8290163226150776,0.87710286953541,False
9,11,2,4.0,1.0,1.0,2.1743240603255813,0.7300085251323637,0.8553041967706501,False
9,11,2,5.0,1.0,1.0,2.608349553112903,0.6600483016369684,0.8339345067061567,False
9,11,2,6.0,1.0,1.0,2.96651198327419,0.6121477925409538,0.8217401146369699,False
9,11,2,7.0,1.0,1.0,3.2709687373934715,0.5788715460437122,0.81253142006719,False
9,11,2,8.0,1.0,1.0,3.5355619932499955,0.5551598063985342,0.8059263373673967,False
9,11,2,9.0,1.0,1.0,3.769446788163347,0.5378126807459094,0.79948598284243,False
9,11,2,10.0,1.0,1.0,3.978971147184103,0.524807924632166,0.7929939818002733,False
9,11,2,1.0,2.0,1.0,-0.0,1.0,0.8948006288847534,False
9,11,2,2.0,2.0,1.0,0.7034019527676205,0.9659704637876688,0.8861571544623568,False
9,11,2,3.0,2.0,1.0,1.492147632141352,0.8531411578830442,0.8679787610371034,False
9,11,2,4.0,2.0,1.0,2.0979712795525116,0.7433986632455795,0.8412202880603833,False
9,11,2,5.0,2.0,1.0,2.563188742669635,0.6667559770849414,0.8114731076523201,False
9,11,2,6.0,2.0,1.0,2.9389949375718523,0.6154892377808167,0.7825101435692633,False
9,11,2,7.0,2.0,1.0,3.2542616328215703,0.5805260718484194,0.7696410336858134,False
9,11,2,8.0,2.0,1.0,3.5259255429715064,0.5559442398325841,0.7594444690416834,False
9,11,2,9.0,2.0,1.0,3.7646788782550913,0.5381352453956997,0.75375014486096,False
9,11,2,10.0,2.0,1.0,3.977694855995305,0.5248805174914549,0.7441163742334599,False
9,11,2,1.0,3.0,1.0,-0.0,1.0,0.87956488576284,False
9,11,2,2.0,3.0,1.0,0.4358313298321983,0.9871192736855081,0.8705855099006635,False
9,11,2,3.0,3.0,1.0,1.1234471010399047,0.9136963571243762,0.8518384355238566,False
9,11,2,4.0,3.0,1.0,1.8258083302493586,0.7926357515468258,0.8167944393695401,False
9,11,2,5.0,3.0,1.0,2.3580851549486366,0.6989717625064286,0.7721553044396032,False
9,11,2,6.0,3.0,1.0,2.769981132694788,0.6372526966689598,0.7259226651590066,False
9,11,2,7.0,3.0,1.0,3.106251418117381,0.5960427549472977,0.6931890038633968,False
9,11,2,8.0,3.0,1.0,3.391163067135035,0.5675299796588611,0.6773950219106433,False
9,11,2,9.0,3.0,1.0,3.638810171495211,0.5471092961846215,0.6607385947805368,False
9,11,2,10.0,3.0,1.0,3.8580903757496805,0.5320368474325771,0.6552135282745534,False
9,11,2,1.0,4.0,1.0,-0.0,1.0,0.8485559574676733,False
9,11,2,2.0,4.0,1.0,0.28734967628032804,0.9944756683394789,0.8373507800030033,False
9,11,2,3.0,4.0,1.0,0.7477005630165895,0.9615089878013364,0.8196149929984468,False
9,11,2,4.0,4.0,1.0,1.4025439074601713,0.8687435496784348,0.7821571258675033,False
9,11,2,5.0,4.0,1.0,2.044092758584343,0.7529881409028885,0.7204142554499466,False
9,11,2,6.0,4.0,1.0,2.525820852618264,0.6724147709247038,0.6716918799672332,False
9,11,2,7.0,4.0,1.0,2.8999522237105255,0.6203271091917364,0.6195743651337366,False
9,11,2,8.0,4.0,1.0,3.207305607978536,0.585280424342287,0.5804043171719834,False
9,11,2,9.0,4.0,1.0,3.469378710489382,0.5606642713733739,0.5705538813162367,False
9,11,2,10.0,4.0,1.0,3.698515228347667,0.5427408283176414,0.5477572361187367,False
9,11,2,1.0,5.0,1.0,-0.0,1.0,0.78379750242992,False
9,11,2,2.0,5.0,1.0,0.20859138744682262,0.9971142611501776,0.78970496664997,False
9,11,2,3.0,5.0,1.0,0.5247992826580157,0.9812081953566145,0.7692952760251366,False
9,11,2,4.0,5.0,1.0,0.9837813498077098,0.933427409384711,0.73220404952296,False
9,11,2,5.0,5.0,1.0,1.6092746701692833,0.8321934308118984,0.6775323448506834,False
9,11,2,6.0,5.0,1.0,2.2060105194439945,0.724529383657524,0.6090418539529634,False
9,11,2,7.0,5.0,1.0,2.6505751314787003,0.6539087384104735,0.5514924081362833,False
9,11,2,8.0,5.0,1.0,2.9963200971479274,0.6085916228809654,0.5160685915732834,False
9,11,2,9.0,5.0,1.0,3.281431520796725,0.5778452331454285,0.4881794025492333,False
9,11,2,10.0,5.0,1.0,3.5255731655776525,0.5559730333266589,0.4793176010180833,False
9,11,2,1.0,6.0,1.0,-0.0,1.0,0.7130483510778034,False
9,11,2,2.0,6.0,1.0,0.16192726793169562,0.9982708686228606,0.7139684022880999,False
9,11,2,3.0,6.0,1.0,0.39691926822704854,0.9893502002936512,0.7158631307637,False
9,11,2,4.0,6.0,1.0,0.7198294940657396,0.964347006136077,0.6769597959065633,False
9,11,2,5.0,6.0,1.0,1.172130184520827,0.9063399174600868,0.6234486066046833,False
9,11,2,6.0,6.0,1.0,1.773134908060775,0.8022941657132098,0.56342781533302,False
9,11,2,7.0,6.0,1.0,2.335344253036694,0.7027098530995313,0.5023003980890667,False
9,11,2,8.0,6.0,1.0,2.751237413014534,0.6397975770596158,0.4611178514347,False
9,11,2,9.0,6.0,1.0,3.074722720831055,0.5995512822877876,0.4356692638566133,False
9,11,2,10.0,6.0,1.0,3.3420919947558114,0.5720425653141088,0.4180101635332067,False
9,11,2,1.0,7.0,1.0,-0.0,1.0,0.6395181300104701,False
9,11,2,2.0,7.0,1.0,0.1315856458008709,0.9988626271160599,0.6421407480974434,False
9,11,2,3.0,7.0,1.0,0.3167759903889917,0.9932662503963571,0.6468298187332167,False
9,11,2,4.0,7.0,1.0,0.5600494986713279,0.9785551514677077,0.6214613665697133,False
9,11,2,5.0,7.0,1.0,0.8835042950528667,0.9462126438058354,0.58620520347018,False
9,11,2,6.0,7.0,1.0,1.3282531483042501,0.8813106873340484,0.5260430981926567,False
9,11,2,7.0,7.0,1.0,1.9088264155527477,0.7774505408189587,0.46774366868141,False
9,11,2,8.0,7.0,1.0,2.4434719145743626,0.6852227351391267,0.4188652882141033,False
9,11,2,9.0,7.0,1.0,2.8364412540393955,0.6284401991699772,0.3877513705199667,False
9,11,2,10.0,7.0,1.0,3.1419110782977406,0.5921613851669677,0.3767875728993367,False
9,11,2,1.0,8.0,1.0,-0.0,1.0,0.5647230306255434,False
9,11,2,2.0,8.0,1.0,0.11046006883188272,0.9992007768207009,0.5869726921798366,False
9,11,2,3.0,8.0,1.0,0.26253258491527465,0.9954008115550806,0.5788520844035566,False
9,11,2,4.0,8.0,1.0,0.455942473739762,0.9858816662027817,0.5680992290886601,False
9,11,2,5.0,8.0,1.0,0.7019020198594123,0.9661168633426235,0.5386442983815666,False
9,11,2,6.0,8.0,1.0,1.0238605987241527,0.927984949818485,0.48579243158851665,False
9,11,2,7.0,8.0,1.0,1.46132864748798,0.8585561085554816,0.43171981521709,False
9,11,2,8.0,8.0,1.0,2.0246350890089975,0.7564761064111749,0.40019283044018333,False
9,11,2,9.0,8.0,1.0,2.5366523108705867,0.6707645035477523,0.35733374041482335,False
9,11,2,10.0,8.0,1.0,2.9107848061225314,0.6189734154221097,0.3426829335078833,False
9,11,2,1.0,9.0,1.0,-0.0,1.0,0.53514219406801,False
9,11,2,2.0,9.0,1.0,0.09498324047552119,0.999410303160545,0.5238763352349767,False
9,11,2,3.0,9.0,1.0,0.22362533126029902,0.9966774788172966,0.5301389300541334,False
9,11,2,4.0,9.0,1.0,0.3834274971466761,0.9900733587845083,0.5220324412863633,False
9,11,2,5.0,9.0,1.0,0.580144490868848,0.9769641430893822,0.47843657756945,False
9,11,2,6.0,9.0,1.0,0.8266687049428528,0.9529057429097069,0.45689341843212994,False
9,11,2,7.0,9.0,1.0,1.1464222595129274,0.9102535436039837,0.41000493451426007,False
9,11,2,8.0,9.0,1.0,1.5771678173034929,0.837985113868438,0.3727457814647,False
9,11,2,9.0,9.0,1.0,2.1256692481755683,0.7385123208872468,0.33810005864500664,False
9,11,2,10.0,9.0,1.0,2.6186932004633863,0.6585324547480557,0.31126487045153334,False
9,11,2,1.0,10.0,1.0,-0.0,1.0,0.4625084798616466,False
9,11,2,2.0,10.0,1.0,0.08319478250067039,0.9995483403128315,0.46992363606119664,False
9,11,2,3.0,10.0,1.0,0.19446382667207668,0.9974961386803627,0.4850398609380566,False
9,11,2,4.0,10.0,1.0,0.3302618783408102,0.9926710790349927,0.47130669489674,False
9,11,2,5.0,10.0,1.0,0.4934778487908557,0.9834176744591681,0.44782361778329666,False
9,11,2,6.0,10.0,1.0,0.6915243011435586,0.9671213469196709,0.4159776528414867,False
9,11,2,7.0,10.0,1.0,0.9377039677152389,0.9394531300818818,0.38663982109780337,False
9,11,2,8.0,10.0,1.0,1.2550426353916035,0.8933023349946462,0.34889381232107336,False
9,11,2,9.0,10.0,1.0,1.679659153939639,0.8194025095620793,0.32167175163037337,False
9,11,2,10.0,10.0,1.0,2.2152947817452517,0.722933296500392,0.2987320999325933,False
