L,N,nmax,W,slope_vs_U,intercept,r2,n_U,mean_positive_step_fraction,monotone_decreasing_strict
6,7,5,14.0,-0.02853855357099437,0.39689709415030316,0.9670169960566637,10,0.0,1
6,7,5,15.0,-0.02580010249990111,0.37288918716923014,0.9768353592713402,10,0.0,1
6,8,2,1.0,-0.01020394010500297,0.8308431452027092,0.9059361898593027,10,0.0,1
6,8,2,2.0,-0.012921327721968327,0.8244370238438742,0.8959386424847143,10,0.0,1
6,8,2,3.0,-0.018166525609394343,0.8061853324992468,0.9200460103996165,10,0.0,1
6,8,2,4.0,-0.02346715641061097,0.7788653674705488,0.9390472439409192,10,0.0,1
6,8,2,5.0,-0.024865293470786927,0.7359578712770546,0.9399439040684692,10,0.2222222222222222,0
6,8,2,6.0,-0.025785886832887284,0.6933291288870044,0.9712840232159184,10,0.0,1
6,8,2,7.0,-0.025832980625819908,0.6553447632074539,0.9758985228444442,10,0.0,1
6,8,2,8.0,-0.024158398443634196,0.6115542261062162,0.9743627914854438,10,0.1111111111111111,0
6,8,2,9.0,-0.020603434670913592,0.5639585640440509,0.9619995571793448,10,0.0,1
6,8,2,10.0,-0.017950414596673563,0.520733017459585,0.9632306472728306,10,0.0,1
6,8,2,11.0,-0.016181920752954614,0.4881518030776203,0.9614773038210715,10,0.0,1
6,8,2,12.0,-0.013547135736528455,0.4514083406339287,0.9354492164349569,10,0.2222222222222222,0
6,8,2,13.0,-0.011953782707468955,0.4250656769871959,0.9406197491452055,10,0.1111111111111111,0
6,8,2,14.0,-0.010367233704481034,0.396362736016885,0.9450361614032441,10,0.2222222222222222,0
6,8,2,15.0,-0.00942542083325681,0.37780650814124966,0.9370269563322848,10,0.1111111111111111,0
6,8,3,1.0,-0.04672535109107892,0.8915011548116913,0.9438094556071684,10,0.0,1
6,8,3,2.0,-0.052874567258613066,0.8857791168206299,0.9328697254080603,10,0.0,1
6,8,3,3.0,-0.05677561441269576,0.8676809890670112,0.9316268635607478,10,0.0,1
6,8,3,4.0,-0.058167350418313474,0.8401039052671538,0.9404693963335726,10,0.0,1
6,8,3,5.0,-0.05614400470610811,0.7971633386415493,0.9511152734157278,10,0.0,1
6,8,3,6.0,-0.05373773475012423,0.7542893994280514,0.9636065672653183,10,0.0,1
6,8,3,7.0,-0.05041177314747929,0.7108669412878893,0.9687337878373928,10,0.0,1
6,8,3,8.0,-0.045994983597244174,0.6643789774995582,0.9789526414219858,10,0.0,1
6,8,3,9.0,-0.04239458501293124,0.6251862583930433,0.9850522237692051,10,0.0,1
6,8,3,10.0,-0.037831475037695246,0.5794942768217796,0.9892489725322723,10,0.0,1
6,8,3,11.0,-0.03343198978617829,0.5380813951964916,0.9883744725950339,10,0.0,1
6,8,3,12.0,-0.030072514029738602,0.5041427649533365,0.9817914195189794,10,0.1111111111111111,0
6,8,3,13.0,-0.027011863481834722,0.4732806884771462,0.9854863954001565,10,0.0,1
6,8,3,14.0,-0.02448448066936164,0.4462006794591448,0.9797549025136246,10,0.1111111111111111,0
6,8,3,15.0,-0.021733283455072267,0.4170307337174026,0.97063733143989,9,0.125,0
6,8,4,1.0,-0.05563864411487631,0.8428702521377756,0.8722068600517286,10,0.0,1
6,8,4,2.0,-0.06121862987673534,0.8321263542482765,0.864790088868054,10,0.0,1
6,8,4,3.0,-0.06429118150869259,0.8107604448167226,0.8644862188124789,10,0.0,1
6,8,4,4.0,-0.0645718324268216,0.7830401104530526,0.8817697333333921,10,0.0,1
6,8,4,5.0,-0.06306699484790604,0.7494182562616329,0.8974200795775824,10,0.0,1
6,8,4,6.0,-0.05975309750062831,0.7086218493157086,0.9197848208285571,10,0.0,1
6,8,4,7.0,-0.05596072118826518,0.6687236060654994,0.9339146019110833,10,0.0,1
6,8,4,8.0,-0.05068206632314232,0.6223331531076418,0.949371975613209,10,0.0,1
6,8,4,9.0,-0.04731273631824195,0.5905308553889621,0.9579917644049959,10,0.0,1
6,8,4,10.0,-0.04218436227762239,0.5452337247048334,0.9686285572339625,10,0.0,1
6,8,4,11.0,-0.03874265991880016,0.5155949699999417,0.9737587051322759,10,0.0,1
6,8,4,12.0,-0.03484311194866279,0.480941508985565,0.9788164409174842,10,0.0,1
6,8,4,13.0,-0.032132384240158886,0.4570654947638973,0.9774771326007504,10,0.0,1
6,8,4,14.0,-0.029043799170986057,0.4282025147140995,0.9819535747170387,10,0.0,1
6,8,4,15.0,-0.02690608739794417,0.4073433808097648,0.9856778570377335,10,0.0,1
6,8,5,1.0,-0.058699484723453245,0.7984641573817193,0.8275803263277226,10,0.0,1
6,8,5,2.0,-0.06295112092643534,0.7842607442954845,0.8244075281925614,10,0.0,1
6,8,5,3.0,-0.06478339748590922,0.7621338731759203,0.8323792788423423,10,0.0,1
6,8,5,4.0,-0.0643752089555431,0.7338052546727567,0.8490061306313939,10,0.0,1
6,8,5,5.0,-0.06162729538366157,0.6981066035227413,0.8675633602772262,10,0.0,1
6,8,5,6.0,-0.058438975068698544,0.6619477813723473,0.8849198798228385,10,0.0,1
6,8,5,7.0,-0.05397606983229649,0.6201492087088321,0.9046612094854044,10,0.0,1
6,8,5,8.0,-0.04970496296484824,0.5807394275139489,0.9256984397273736,10,0.0,1
6,8,5,9.0,-0.04601928703685107,0.548695913671535,0.9309789090798545,10,0.0,1
6,8,5,10.0,-0.04162991707500082,0.5110472159884244,0.9487449534844908,10,0.0,1
6,8,5,11.0,-0.039063437338045334,0.4880173966357807,0.9492266496690324,10,0.0,1
6,8,5,12.0,-0.0360254611649499,0.46167772111465466,0.953422912925549,10,0.0,1
6,8,5,13.0,-0.033033188263896555,0.43486739898764515,0.962818096002028,10,0.0,1
6,8,5,14.0,-0.02999048120668233,0.409141066153125,0.9691100366625184,10,0.0,1
6,8,5,15.0,-0.028259841348741765,0.3917437330096788,0.9690399658907504,10,0.0,1
6,9,2,1.0,-0.023072850424138886,0.8397574617738984,0.8937588889304884,10,0.0,1
6,9,2,2.0,-0.027457825888349205,0.832563292565035,0.9208106570118706,10,0.0,1
6,9,2,3.0,-0.03209866685379255,0.8206145860353443,0.9469122611070159,10,0.0,1
6,9,2,4.0,-0.03438797662048332,0.7973944369546627,0.9692592727896114,10,0.0,1
6,9,2,5.0,-0.03373822172581248,0.7605367805185599,0.9770356045342125,10,0.0,1
6,9,2,6.0,-0.0315376036958364,0.7187576298791039,0.9725652243217905,10,0.0,1
6,9,2,7.0,-0.028534366085950898,0.6740572101158071,0.9741444303215664,10,0.0,1
6,9,2,8.0,-0.024971592701406756,0.6286778700781634,0.9497330331340692,10,0.1111111111111111,0
6,9,2,9.0,-0.02087027175270895,0.5794811067235776,0.9276566307414247,10,0.2222222222222222,0
6,9,2,10.0,-0.017143473320907147,0.5362477656584013,0.9018985677714126,10,0.2222222222222222,0
6,9,2,11.0,-0.01532218182623115,0.5082804511023982,0.9258865509762244,10,0.0,1
6,9,2,12.0,-0.012414956309797002,0.47187317208488877,0.8807877726645367,10,0.2222222222222222,0
6,9,2,13.0,-0.010064754288291063,0.4367738153529887,0.8751440684738399,10,0.0,1
6,9,2,14.0,-0.009188556746575675,0.4165453228037969,0.9143023045753135,10,0.2222222222222222,0
6,9,2,15.0,-0.006906725654254911,0.38639791689211667,0.8508177488813227,10,0.2222222222222222,0
6,9,3,1.0,-0.05155356141888587,0.9003357455142473,0.9312775860103959,10,0.0,1
6,9,3,3.0,-0.06097589363716082,0.8819108788087151,0.9392808548028737,9,0.0,1
6,9,3,4.0,-0.06258343778387271,0.8698280415531949,0.9543941339381472,10,0.0,1
6,9,3,6.0,-0.05622817178428634,0.7825345809121164,0.9719724176936172,9,0.0,1
6,9,3,8.0,-0.04679838744999687,0.6869981146884788,0.9852341347006028,9,0.0,1
6,9,3,9.0,-0.043416692061542014,0.652024088021808,0.9884461475870507,10,0.0,1
6,9,3,10.0,-0.03865709429329996,0.6079544091916703,0.9779776365325785,10,0.1111111111111111,0
6,9,3,11.0,-0.03416388713673525,0.5647246834045853,0.9902683582683008,10,0.0,1
6,9,3,12.0,-0.03088406145779542,0.5314248292523951,0.9899126044916344,10,0.0,1
6,9,3,14.0,-0.02480804042280402,0.46758679613842596,0.9849525478445559,10,0.0,1
6,9,3,15.0,-0.02281927920692694,0.446316747536646,0.9841424340516389,10,0.0,1
6,9,3,2.0,-0.05649483975931533,0.8864292849836044,0.9055459856809618,9,0.0,1
6,9,3,5.0,-0.05816220912460904,0.8141553914618189,0.9448977611414464,8,0.0,1
6,9,3,7.0,-0.051834363623150526,0.7366444151654996,0.9698521769615681,8,0.0,1
6,9,3,13.0,-0.02840430091023671,0.5037889830670622,0.992035788149179,9,0.0,1
6,9,4,1.0,-0.05971016016486625,0.8726657972953894,0.8989000660969035,10,0.0,1
6,9,4,2.0,-0.06599580217989992,0.864917217123819,0.8930606130816015,10,0.0,1
6,9,4,3.0,-0.0690220008648827,0.8462512647338649,0.8930499687453719,10,0.0,1
6,9,4,4.0,-0.06929351490417686,0.8207891197371846,0.9001293395100229,10,0.0,1
6,9,4,5.0,-0.06713794409667687,0.7858509892433124,0.9123735293803794,10,0.0,1
6,9,4,6.0,-0.06423880455401779,0.7494074945814845,0.9307354478021883,10,0.0,1
6,9,4,7.0,-0.05966837677207778,0.7057648067121416,0.9407089245099667,10,0.0,1
6,9,4,8.0,-0.055221504199147155,0.6656937065439504,0.9526504990743195,10,0.0,1
6,9,4,9.0,-0.049960848126871224,0.6205171840071173,0.9633992194162613,10,0.0,1
6,9,4,10.0,-0.04553731527809622,0.5819695283520124,0.9689390291607801,10,0.0,1
6,9,4,11.0,-0.04171010034555842,0.5496220000908151,0.9734255538148185,10,0.0,1
6,9,4,12.0,-0.03758897393280818,0.5130674318445113,0.9775858859908068,10,0.0,1
6,9,4,13.0,-0.033858857728431634,0.48003987073754767,0.9802777129230371,10,0.0,1
6,9,4,14.0,-0.03177798061709607,0.4590788618111589,0.9827426415074194,10,0.0,1
6,9,4,15.0,-0.028710255237161475,0.43204834019549404,0.9868650900321091,10,0.0,1
6,9,5,1.0,-0.06206552106066203,0.8129193590318095,0.8377036842569716,10,0.0,1
6,9,5,2.0,-0.06572843600321698,0.7989957806395873,0.8322627160891414,10,0.0,1
6,9,5,3.0,-0.06726764986268165,0.7784965066712134,0.8366285011076628,10,0.0,1
6,9,5,4.0,-0.06705519702442657,0.7527907237727284,0.8463781927513536,10,0.0,1
6,9,5,5.0,-0.06439341961821177,0.7171626080454508,0.8640601527829874,10,0.0,1
6,9,5,6.0,-0.061736473391657824,0.6853875689676058,0.881563328908193,10,0.0,1
6,9,5,7.0,-0.05771055184832525,0.6468560856887426,0.9027312945964765,10,0.0,1
6,9,5,8.0,-0.05393797215827908,0.6132672272069043,0.914891294777279,10,0.0,1
6,9,5,9.0,-0.04979525585108311,0.5775443989003974,0.9289152355451161,10,0.0,1
6,9,5,10.0,-0.04556537682619772,0.5420803871015063,0.9365402805279396,10,0.0,1
6,9,5,11.0,-0.041657830509477724,0.509008975677514,0.9474686153678329,10,0.0,1
6,9,5,12.0,-0.03822989805506173,0.47965077683304974,0.9559588566361577,10,0.0,1
6,9,5,13.0,-0.03567882245173616,0.45751495534862935,0.9596824157103098,10,0.0,1
6,9,5,14.0,-0.03260330096215928,0.43134998650353384,0.9646232733191581,10,0.0,1
6,9,5,15.0,-0.030365442511000058,0.4106900636382499,0.9706943298894046,10,0.0,1
