L,nmax,U,W,N0,A,B,n_N
6,4,6.0,12.0,6.0,0.24893362272195255,0.00025424981968700876,7
6,4,6.0,13.0,6.0,0.24219601380131772,0.001093188852720429,7
6,4,6.0,14.0,6.0,0.2359253232693266,0.001002000900125132,7
6,4,6.0,15.0,6.0,0.22991270091111748,0.001775981321837499,7
6,4,7.0,1.0,6.0,0.48560176916235737,-0.031193331019827415,7
6,4,7.0,2.0,6.0,0.41224946730694,-0.027044766749341358,7
6,4,7.0,3.0,6.0,0.3525947256257937,-0.02197841259653465,7
6,4,7.0,4.0,6.0,0.3147116021663903,-0.016959283181796854,7
6,4,7.0,5.0,6.0,0.28755345558305795,-0.014528638820303499,7
6,4,7.0,6.0,6.0,0.26843328699731056,-0.01110508988858406,7
6,4,7.0,7.0,6.0,0.2563535401870477,-0.009358262066342429,7
6,4,7.0,8.0,6.0,0.24994396844778516,-0.007398203371007217,7
6,4,7.0,9.0,6.0,0.24263356602491917,-0.005269629171855492,7
6,4,7.0,10.0,6.0,0.23539840683571428,-0.004195485414063996,7
6,4,7.0,11.0,6.0,0.2309374745594697,-0.0032208760126911373,7
6,4,7.0,12.0,6.0,0.22366624173691257,-0.002077247160593852,7
6,4,7.0,13.0,6.0,0.21724860966081255,-0.0015445729719370765,7
6,4,7.0,14.0,6.0,0.21219460072675886,-0.0006321333151643579,7
6,4,7.0,15.0,6.0,0.20759029474665316,-0.0003050368619415703,7
6,4,8.0,1.0,6.0,0.4679651396761112,-0.034079569961272656,7
6,4,8.0,2.0,6.0,0.3957765719215743,-0.029991120428186413,7
6,4,8.0,3.0,6.0,0.33720664814448603,-0.024631306313031127,7
6,4,8.0,4.0,6.0,0.2949552232675054,-0.019087888010688066,7
6,4,8.0,5.0,6.0,0.26480049239965886,-0.015218440756155931,7
6,4,8.0,6.0,6.0,0.24469310260503288,-0.012215312455607804,7
6,4,8.0,7.0,6.0,0.23031564412225228,-0.010612749441228348,7
6,4,8.0,8.0,6.0,0.22238370493329943,-0.009003046188803642,7
6,4,8.0,9.0,6.0,0.2154479836829703,-0.007055607621935213,7
6,4,8.0,10.0,6.0,0.2118570712575803,-0.006514257931509496,7
6,4,8.0,11.0,6.0,0.20748759091595084,-0.004687330076864635,7
6,4,8.0,12.0,6.0,0.2035238631947014,-0.004563054262009211,7
6,4,8.0,13.0,6.0,0.19731471095276001,-0.002859221311099998,7
6,4,8.0,14.0,6.0,0.19283565361550262,-0.0020562409150243766,7
6,4,8.0,15.0,6.0,0.18786969870793854,-0.0015585156517647833,7
6,4,9.0,1.0,6.0,0.454793396678716,-0.03656906447064878,7
6,4,9.0,2.0,6.0,0.38311081318872203,-0.03156009959196514,7
6,4,9.0,3.0,6.0,0.3271137387580057,-0.026076898596676574,7
6,4,9.0,4.0,6.0,0.28219835754126027,-0.020436658184242645,7
6,4,9.0,5.0,6.0,0.25161576666728686,-0.016124311251470073,7
6,4,9.0,6.0,6.0,0.22935438026900087,-0.014147971835502152,7
6,4,9.0,7.0,6.0,0.2139061523842337,-0.011527656757154012,7
6,4,9.0,8.0,6.0,0.2042169732370037,-0.010194645527952786,7
6,4,9.0,9.0,6.0,0.19501077236948455,-0.007842501736026066,7
6,4,9.0,10.0,6.0,0.19146382300616144,-0.006799348177300856,7
6,4,9.0,11.0,6.0,0.18910615257847116,-0.006750050305418428,7
6,4,9.0,12.0,6.0,0.1844000091196183,-0.0052862723092815655,7
6,4,9.0,13.0,6.0,0.18131236769165684,-0.0042173082579113575,7
6,4,9.0,14.0,6.0,0.17714208646819568,-0.0037964648075646972,7
6,4,9.0,15.0,6.0,0.17411746026657907,-0.003485282117927004,7
6,4,10.0,1.0,6.0,0.44310360913272434,-0.03874449122145363,7
6,4,10.0,2.0,6.0,0.37447269601384686,-0.03333621715591235,7
6,4,10.0,3.0,6.0,0.3169652235604386,-0.026680304579094764,7
6,4,10.0,4.0,6.0,0.2719904899912263,-0.020477434881028007,7
6,4,10.0,5.0,6.0,0.24246530259618201,-0.017775213163659716,7
6,4,10.0,6.0,6.0,0.21752796507922603,-0.014899202307726131,7
6,4,10.0,7.0,6.0,0.20197492578854284,-0.012239739504855783,7
6,4,10.0,8.0,6.0,0.19045391969108624,-0.01048550808930435,7
6,4,10.0,9.0,6.0,0.18176699637606905,-0.008786384945202005,7
6,4,10.0,10.0,6.0,0.17514863970360675,-0.008631339533545068,7
6,4,10.0,11.0,6.0,0.17097389795693316,-0.00652496607270981,7
6,4,10.0,12.0,6.0,0.16945980422835655,-0.00616642652025685,7
6,4,10.0,13.0,6.0,0.16633702507758974,-0.0049700716846972975,7
6,4,10.0,14.0,6.0,0.16435018782377014,-0.004838285854575604,7
6,4,10.0,15.0,6.0,0.16121989548958382,-0.004127377915360502,7
6,5,1.0,1.0,6.0,0.8481728689805104,0.0104203875665247,7
6,5,1.0,2.0,6.0,0.8336611872862392,0.012311394701065,7
6,5,1.0,3.0,6.0,0.799153166729892,0.01666573377112812,7
6,5,1.0,4.0,6.0,0.7488456037349752,0.022202445164094014,7
6,5,1.0,5.0,6.0,0.6916370751348094,0.024402073794210992,7
6,5,1.0,6.0,6.0,0.6374285579797373,0.027088472682093485,7
6,5,1.0,7.0,6.0,0.582898395355402,0.02654303148186099,7
6,5,1.0,8.0,6.0,0.53929746197493,0.026698391294534867,7
6,5,1.0,9.0,6.0,0.49764713100957175,0.023463544828267433,7
6,5,1.0,10.0,6.0,0.4585540932180074,0.02366149080677472,7
6,5,1.0,11.0,6.0,0.42771152185081945,0.02162371960168776,7
6,5,1.0,12.0,6.0,0.39681445714177677,0.02340172219738392,7
6,5,1.0,13.0,6.0,0.3751867649597966,0.020765397364036275,7
6,5,1.0,14.0,6.0,0.35017487530863434,0.018732685269566746,7
6,5,1.0,15.0,6.0,0.33203036073703585,0.01875979203705008,7
6,5,2.0,1.0,6.0,0.7513820072150548,0.00028430103256991767,7
6,5,2.0,2.0,6.0,0.729723698003888,0.0012114771607272892,7
6,5,2.0,3.0,6.0,0.6963658895675869,0.00445133139997416,7
6,5,2.0,4.0,6.0,0.6539348056739714,0.008423816931037918,7
6,5,2.0,5.0,6.0,0.6110616981483592,0.012586898331797982,7
6,5,2.0,6.0,6.0,0.572524622464447,0.014411425126001394,7
6,5,2.0,7.0,6.0,0.5316315227871828,0.016404102544038703,7
6,5,2.0,8.0,6.0,0.49375330226972597,0.01617523172863028,7
6,5,2.0,9.0,6.0,0.4612640721632218,0.019488127790161736,7
6,5,2.0,10.0,6.0,0.4327128885165334,0.017077760865643794,7
6,5,2.0,11.0,6.0,0.4051390008543814,0.017694209895246494,7
6,5,2.0,12.0,6.0,0.38035121447591663,0.01608871182487029,7
6,5,2.0,13.0,6.0,0.35762957031537024,0.01715060776539278,7
6,5,2.0,14.0,6.0,0.34175668755629823,0.015141512457876137,7
6,5,2.0,15.0,6.0,0.32059456526084246,0.016346509848597646,7
6,5,3.0,1.0,6.0,0.6261695077060605,-0.017149444576906852,7
6,5,3.0,2.0,6.0,0.5942866194701545,-0.016023607634232877,7
6,5,3.0,3.0,6.0,0.5619056233077929,-0.013093871400328591,7
6,5,3.0,4.0,6.0,0.53272368611117,-0.00940657057205965,7
6,5,3.0,5.0,6.0,0.5020253414884915,-0.00501414742814521,7
6,5,3.0,6.0,6.0,0.47313431463507677,-0.002027783874623149,7
6,5,3.0,7.0,6.0,0.44775751421617654,0.00046689616449707705,7
6,5,3.0,8.0,6.0,0.42381430236993023,0.0025316652520852895,7
6,5,3.0,9.0,6.0,0.39783768990923024,0.005202747437632089,7
6,5,3.0,10.0,6.0,0.37784098111355974,0.006593647146850424,7
6,5,3.0,11.0,6.0,0.3600127253151369,0.006884160157289427,7
6,5,3.0,12.0,6.0,0.3415161755006171,0.008242283625085186,7
6,5,3.0,13.0,6.0,0.3254790252902414,0.008551866989272785,7
6,5,3.0,14.0,6.0,0.3115674540630665,0.0098295253007498,7
6,5,3.0,15.0,6.0,0.2956706790530566,0.009461140213146622,7
6,5,4.0,1.0,6.0,0.5453699975469972,-0.030992716623748147,7
6,5,4.0,2.0,6.0,0.4955973321434332,-0.026502191244132927,7
6,5,4.0,3.0,6.0,0.45808328115789854,-0.023287237433454257,7
6,5,4.0,4.0,6.0,0.4310354362789354,-0.019743782635916775,7
6,5,4.0,5.0,6.0,0.40990090488239433,-0.015390368224301303,7
6,5,4.0,6.0,6.0,0.39180699755551285,-0.012045941218522418,7
6,5,4.0,7.0,6.0,0.37149425522986973,-0.008867662728835712,7
6,5,4.0,8.0,6.0,0.35452619669612406,-0.006221856808004641,7
6,5,4.0,9.0,6.0,0.34101861555302976,-0.005239497701362006,7
6,5,4.0,10.0,6.0,0.3259097226134485,-0.0030365170560394277,7
6,5,4.0,11.0,6.0,0.310551531556984,-0.0007955632959846962,7
6,5,4.0,12.0,6.0,0.2990256634950545,0.0004886502315476335,7
6,5,4.0,13.0,6.0,0.28838032010382747,0.0010211388260960694,7
6,5,4.0,14.0,6.0,0.27635393730490615,0.0018482955549376154,7
6,5,4.0,15.0,6.0,0.26647598148584456,0.0027400993659246315,7
6,5,5.0,1.0,6.0,0.5005459021099211,-0.03837665428694307,7
6,5,5.0,2.0,6.0,0.4396995239394729,-0.03281607061970714,7
6,5,5.0,3.0,6.0,0.3941837289331457,-0.027123212911766937,7
6,5,5.0,4.0,6.0,0.3627030456046706,-0.02346143973495778,7
6,5,5.0,5.0,6.0,0.3421823621491263,-0.01958634987920244,7
6,5,5.0,6.0,6.0,0.3279662129188577,-0.01696994292113007,7
6,5,5.0,7.0,6.0,0.3165765352292263,-0.014286183924664702,7
6,5,5.0,8.0,6.0,0.304298483733314,-0.011687282471110215,7
6,5,5.0,9.0,6.0,0.291327919549454,-0.009539697135911502,7
6,5,5.0,10.0,6.0,0.28150534549536427,-0.00818894260062065,7
6,5,5.0,11.0,6.0,0.27119330463820657,-0.006451883311742936,7
6,5,5.0,12.0,6.0,0.26193736866496453,-0.005264614216214163,7
6,5,5.0,13.0,6.0,0.25347946129567117,-0.0036082871665251348,7
6,5,5.0,14.0,6.0,0.24673150315243628,-0.0030822820846574234,7
6,5,5.0,15.0,6.0,0.23722071321822372,-0.0021463859492705678,7
6,5,6.0,1.0,6.0,0.4728945330713748,-0.04237721923309222,7
6,5,6.0,2.0,6.0,0.40583663876050574,-0.03637765446050701,7
6,5,6.0,3.0,6.0,0.35356663363720425,-0.029411839880277003,7
6,5,6.0,4.0,6.0,0.31965289388964885,-0.025094970063692067,7
6,5,6.0,5.0,6.0,0.2972641897779017,-0.022016163072992707,7
6,5,6.0,6.0,6.0,0.28063195401809915,-0.018735287803070214,7
6,5,6.0,7.0,6.0,0.27256334143755084,-0.016607554616498432,7
6,5,6.0,8.0,6.0,0.264118472718246,-0.0140319617340012,7
6,5,6.0,9.0,6.0,0.25531340300616573,-0.012518426800409991,7
6,5,6.0,10.0,6.0,0.24713829622588054,-0.010415592023911933,7
6,5,6.0,11.0,6.0,0.239896270120548,-0.009440531764119143,7
6,5,6.0,12.0,6.0,0.2322959928908837,-0.008236537002542368,7
6,5,6.0,13.0,6.0,0.226406936070708,-0.007173062222582789,7
6,5,6.0,14.0,6.0,0.21839129910498115,-0.005233940092570931,7
6,5,6.0,15.0,6.0,0.21397533128371374,-0.0045965685985932935,7
6,5,7.0,1.0,6.0,0.4535804255422634,-0.04514203719535365,7
6,5,7.0,2.0,6.0,0.3843185424843177,-0.038253599243617646,7
6,5,7.0,3.0,6.0,0.33215198511080946,-0.03199223395108108,7
6,5,7.0,4.0,6.0,0.29279897858129544,-0.025807974500108362,7
6,5,7.0,5.0,6.0,0.26849301578949175,-0.02280969839067079,7
6,5,7.0,6.0,6.0,0.25163848326590343,-0.020358372177890074,7
6,5,7.0,7.0,6.0,0.2397292897305037,-0.017118285144270922,7
6,5,7.0,8.0,6.0,0.2314041354957717,-0.014631155983810365,7
6,5,7.0,9.0,6.0,0.22606194711250888,-0.013328569676334421,7
6,5,7.0,10.0,6.0,0.21989167392041628,-0.011471290485862354,7
6,5,7.0,11.0,6.0,0.21431097920144,-0.010892396361752718,7
6,5,7.0,12.0,6.0,0.20726227387930485,-0.00919653692241028,7
6,5,7.0,13.0,6.0,0.20190249192551857,-0.008467815674992283,7
6,5,7.0,14.0,6.0,0.19657388807714973,-0.006851343448206497,7
6,5,7.0,15.0,6.0,0.1913058273100117,-0.006287590768334144,7
6,5,8.0,1.0,6.0,0.4378974066110523,-0.04779799700528547,7
6,5,8.0,2.0,6.0,0.3716949100088183,-0.040543700324610535,7
6,5,8.0,3.0,6.0,0.31632894746912976,-0.03344410619858399,7
6,5,8.0,4.0,6.0,0.2768060641830009,-0.027283651083384635,7
6,5,8.0,5.0,6.0,0.25104415125351887,-0.02360925359522679,7
6,5,8.0,6.0,6.0,0.22905327760170513,-0.0199120067625612,7
6,5,8.0,7.0,6.0,0.21563127618808114,-0.01735535099959193,7
6,5,8.0,8.0,6.0,0.207039468023688,-0.015199202268754295,7
6,5,8.0,9.0,6.0,0.202108130137802,-0.013763211052759707,7
6,5,8.0,10.0,6.0,0.1969007367181191,-0.012543351136932779,7
6,5,8.0,11.0,6.0,0.19369239853989886,-0.011867858848264646,7
6,5,8.0,12.0,6.0,0.19018461934719996,-0.010900178244803339,7
6,5,8.0,13.0,6.0,0.18361628914240827,-0.009207629655136143,7
6,5,8.0,14.0,6.0,0.18013715886845885,-0.008562931255462286,7
6,5,8.0,15.0,6.0,0.17489135080212428,-0.007714909595829207,7
6,5,9.0,1.0,6.0,0.4258069003973243,-0.049410245496140745,7
6,5,9.0,2.0,6.0,0.3592376357926743,-0.04188285314566515,7
6,5,9.0,3.0,6.0,0.30547274717494366,-0.033842852675423155,7
6,5,9.0,4.0,6.0,0.26448027359374576,-0.02755169932372465,7
6,5,9.0,5.0,6.0,0.23810838912083115,-0.02392864182684128,7
6,5,9.0,6.0,6.0,0.215913787688808,-0.01966287040025186,7
6,5,9.0,7.0,6.0,0.20166947916591946,-0.017006807025155203,7
6,5,9.0,8.0,6.0,0.19038465467603255,-0.016091391920133504,7
6,5,9.0,9.0,6.0,0.1825552935455603,-0.0137666212341415,7
6,5,9.0,10.0,6.0,0.17787303336155316,-0.01282166272839093,7
6,5,9.0,11.0,6.0,0.1746933185651076,-0.011705907733820449,7
6,5,9.0,12.0,6.0,0.17129175042263287,-0.009974066026476075,7
6,5,9.0,13.0,6.0,0.16822316076002344,-0.009483795252172784,7
6,5,9.0,14.0,6.0,0.1642707387679251,-0.008877793055019376,7
6,5,9.0,15.0,6.0,0.1610903588178643,-0.008427276718470754,7
6,5,10.0,1.0,6.0,0.41551866875065374,-0.05050055088310563,7
6,5,10.0,2.0,6.0,0.3520470888598794,-0.04313177926097186,7
6,5,10.0,3.0,6.0,0.29773337144614087,-0.03493135750176316,7
6,5,10.0,4.0,6.0,0.2557211429328842,-0.02861537692590999,7
6,5,10.0,5.0,6.0,0.2263106022276109,-0.02332797805794858,7
6,5,10.0,6.0,6.0,0.2050102250238914,-0.019761036314807,7
6,5,10.0,7.0,6.0,0.18952926566741146,-0.017685910183286416,7
6,5,10.0,8.0,6.0,0.17758244956622896,-0.01528687350421079,7
6,5,10.0,9.0,6.0,0.1698551653294243,-0.014288257929911523,7
6,5,10.0,10.0,6.0,0.16360746025018438,-0.012484183583775997,7
6,5,10.0,11.0,6.0,0.15911010418222124,-0.011333106849228999,7
6,5,10.0,12.0,6.0,0.1570774958960491,-0.010537752195689346,7
6,5,10.0,13.0,6.0,0.15519641786782096,-0.010057817123201128,7
6,5,10.0,14.0,6.0,0.15195821153942587,-0.009158766297401894,7
6,5,10.0,15.0,6.0,0.148765605294987,-0.00793035522749542,7
