L,N,nmax,filling,U,W,dim,observable,entropy_mean,entropy_stderr,pr_normalized_mean,pr_normalized_stderr,onsite_pair_density_mean,onsite_pair_density_stderr,n_realizations
6,3,2,0.5,2.0,1.0,50,fock_entropy_normalized,0.7661601135164979,0.00042057421672189705,0.27502682546844603,0.000618691891405066,0.218633206758006,5.0891821549227666e-05,500
6,3,2,0.5,2.0,2.0,50,fock_entropy_normalized,0.7501112289791719,0.0008198436310099577,0.257065077852652,0.0009109418577005761,0.209533458723774,0.0002855182075422738,500
6,3,2,0.5,2.0,3.0,50,fock_entropy_normalized,0.7123177518788221,0.0019033321941460788,0.22227514534932002,0.0016622857831605708,0.197400044530818,0.00042174017799222907,500
6,3,2,0.5,2.0,4.0,50,fock_entropy_normalized,0.6573153182063359,0.002939004201468752,0.181811724803911,0.002007734057321718,0.18834972451386198,0.00046278661731787745,500
6,3,2,0.5,2.0,5.0,50,fock_entropy_normalized,0.600921794813036,0.0038945579496147712,0.14882219640030359,0.0022439391175951844,0.181962527641936,0.0005262788709095921,500
6,3,2,0.5,2.0,6.0,50,fock_entropy_normalized,0.556552173330526,0.004473935404627252,0.1281571150706578,0.002283163472454927,0.17844596365945198,0.0005288298222252654,500
6,3,2,0.5,2.0,7.0,50,fock_entropy_normalized,0.49417572945414995,0.004866729551234698,0.102958517141247,0.001987358754388005,0.17394021482906602,0.0005354562997092755,500
6,3,2,0.5,2.0,8.0,50,fock_entropy_normalized,0.45230329743852005,0.004926672827726521,0.0885550907105082,0.001787742025674718,0.17259545111197996,0.0005735492101242831,500
6,3,2,0.5,2.0,9.0,50,fock_entropy_normalized,0.41795556114531,0.005114757345859714,0.07891716007027899,0.0016994329093222434,0.17261362093523003,0.0005946589537694028,500
6,3,2,0.5,2.0,10.0,50,fock_entropy_normalized,0.382333795942598,0.004982471871530109,0.06943601402702321,0.0014819909556134183,0.169821576562598,0.0005591104187429227,500
6,3,2,0.5,2.0,11.0,50,fock_entropy_normalized,0.35747228298298195,0.005220327206290687,0.06426763687914101,0.0014227068471632087,0.16901884896199398,0.0005910832113637301,500
6,3,2,0.5,2.0,12.0,50,fock_entropy_normalized,0.3327130557030814,0.004890449731231624,0.0588406732344664,0.0012517507144533902,0.167994713910032,0.0005418559609188867,500
6,3,2,0.5,2.0,13.0,50,fock_entropy_normalized,0.29953550796122497,0.0047948430934175845,0.05212192607521961,0.001148654486968105,0.168364501824046,0.0005534328170688683,500
6,3,2,0.5,2.0,14.0,50,fock_entropy_normalized,0.28972298119098505,0.004588385015057063,0.050114409008598995,0.0009298479725089304,0.168858683679846,0.0006063355783030647,500
6,3,2,0.5,2.0,15.0,50,fock_entropy_normalized,0.27596234664919655,0.00429277786110059,0.0476249178585092,0.0007744099580557387,0.16784470808159602,0.0005763334334861857,500
6,3,2,0.5,3.0,1.0,50,fock_entropy_normalized,0.692144314799488,0.0008381211301901994,0.20226256536213402,0.000861201791996174,0.221794110284886,2.7473761137441214e-05,500
6,3,2,0.5,3.0,2.0,50,fock_entropy_normalized,0.6658048168830839,0.0009455331338924423,0.176851934757232,0.0007872218371402578,0.21804101845494,0.00015443455920680833,500
6,3,2,0.5,3.0,3.0,50,fock_entropy_normalized,0.64044280961262,0.001561339295985604,0.1615410866491218,0.0009841997439025134,0.20903961716235803,0.0003631948780893992,500
6,3,2,0.5,3.0,4.0,50,fock_entropy_normalized,0.605254106270056,0.002332236309030036,0.1445601788864,0.0012517816816200451,0.199376133509442,0.0005140469592002235,500
6,3,2,0.5,3.0,5.0,50,fock_entropy_normalized,0.556404643534226,0.0030682600340862665,0.1224870989244746,0.0013717574990170665,0.18984186344079598,0.0005843105501793629,500
6,3,2,0.5,3.0,6.0,50,fock_entropy_normalized,0.51941814446776,0.003568634183740081,0.10873798734978041,0.0014416922605817403,0.183164919712396,0.0006033206970473182,500
6,3,2,0.5,3.0,7.0,50,fock_entropy_normalized,0.47602994376478597,0.004012095882510102,0.0939745170031008,0.0014555166810001725,0.17939088444052,0.0006134944912119891,500
6,3,2,0.5,3.0,8.0,50,fock_entropy_normalized,0.447128000946338,0.00424484166890837,0.08535634800435059,0.0013755190285407073,0.175588442921526,0.0005972080507923722,500
6,3,2,0.5,3.0,9.0,50,fock_entropy_normalized,0.41433464905184597,0.004326410228954385,0.07651022254755699,0.0012710654467918826,0.17426253547669002,0.0006651884875441387,500
