L,N,nmax,W,U_max_used,s_infinity_estimate,D_full,D_hardcore,lnDhc_over_lnD,ratio_to_hardcore_bound
6,8,5,9.0,10.0,0.1490801524907424,1161,0,nan,nan
6,8,5,10.0,10.0,0.1460171689525328,1161,0,nan,nan
6,8,5,11.0,10.0,0.1449629210028482,1161,0,nan,nan
6,8,5,12.0,10.0,0.1445806600562023,1161,0,nan,nan
6,8,5,13.0,10.0,0.14222740260160271,1161,0,nan,nan
6,8,5,14.0,10.0,0.14140029400124848,1161,0,nan,nan
6,8,5,15.0,10.0,0.1397053089816013,1161,0,nan,nan
6,9,2,1.0,10.0,0.643927546336888,50,0,nan,nan
6,9,2,2.0,10.0,0.596773540856644,50,0,nan,nan
6,9,2,3.0,10.0,0.540351711660205,50,0,nan,nan
6,9,2,4.0,10.0,0.48747545608783305,50,0,nan,nan
6,9,2,5.0,10.0,0.449212867063562,50,0,nan,nan
6,9,2,6.0,10.0,0.41799427206448503,50,0,nan,nan
6,9,2,7.0,10.0,0.397621329805956,50,0,nan,nan
6,9,2,8.0,10.0,0.38206190046964594,50,0,nan,nan
6,9,2,9.0,10.0,0.36771525802731997,50,0,nan,nan
6,9,2,10.0,10.0,0.35891866764816305,50,0,nan,nan
6,9,2,11.0,10.0,0.35059297013262003,50,0,nan,nan
6,9,2,12.0,10.0,0.341418514911777,50,0,nan,nan
6,9,2,13.0,10.0,0.327865846716813,50,0,nan,nan
6,9,2,14.0,10.0,0.322078579677217,50,0,nan,nan
6,9,2,15.0,10.0,0.313748400438817,50,0,nan,nan
6,9,3,1.0,10.0,0.45370479161299804,580,0,nan,nan
6,9,3,3.0,10.0,0.35223856940504705,580,0,nan,nan
6,9,3,4.0,10.0,0.320244346199499,580,0,nan,nan
6,9,3,6.0,10.0,0.27770834606597294,580,0,nan,nan
6,9,3,8.0,10.0,0.257799412898993,580,0,nan,nan
6,9,3,9.0,10.0,0.24916755111124597,580,0,nan,nan
6,9,3,10.0,10.0,0.245115301668555,580,0,nan,nan
6,9,3,11.0,10.0,0.24435681146161498,580,0,nan,nan
6,9,3,12.0,10.0,0.23968115857766303,580,0,nan,nan
6,9,3,14.0,10.0,0.232003144826841,580,0,nan,nan
6,9,3,15.0,10.0,0.228419472534862,580,0,nan,nan
6,9,3,2.0,10.0,0.396943995618731,580,0,nan,nan
6,9,3,5.0,10.0,0.295816869816126,580,0,nan,nan
6,9,3,7.0,10.0,0.26726494811715595,580,0,nan,nan
6,9,3,13.0,10.0,0.236803954934229,580,0,nan,nan
6,9,4,1.0,10.0,0.3645352272257,1246,0,nan,nan
6,9,4,2.0,10.0,0.307242556102713,1246,0,nan,nan
6,9,4,3.0,10.0,0.26420745286053504,1246,0,nan,nan
6,9,4,4.0,10.0,0.234481878769649,1246,0,nan,nan
6,9,4,5.0,10.0,0.214025297216351,1246,0,nan,nan
6,9,4,6.0,10.0,0.19524912163035701,1246,0,nan,nan
6,9,4,7.0,10.0,0.18739938470148998,1246,0,nan,nan
6,9,4,8.0,10.0,0.181415242921606,1246,0,nan,nan
6,9,4,9.0,10.0,0.17777253035055102,1246,0,nan,nan
6,9,4,10.0,10.0,0.175739631683479,1246,0,nan,nan
6,9,4,11.0,10.0,0.17348372222709502,1246,0,nan,nan
6,9,4,12.0,10.0,0.173819074520113,1246,0,nan,nan
6,9,4,13.0,10.0,0.17281574639679498,1246,0,nan,nan
6,9,4,14.0,10.0,0.170231380848382,1246,0,nan,nan
6,9,4,15.0,10.0,0.168686610367416,1246,0,nan,nan
6,9,5,1.0,10.0,0.29798591902982097,1666,0,nan,nan
6,9,5,2.0,10.0,0.256414760422285,1666,0,nan,nan
6,9,5,3.0,10.0,0.222917235068191,1666,0,nan,nan
6,9,5,4.0,10.0,0.197397065852024,1666,0,nan,nan
6,9,5,5.0,10.0,0.18068160779624598,1666,0,nan,nan
6,9,5,6.0,10.0,0.166987327532843,1666,0,nan,nan
6,9,5,7.0,10.0,0.157013457099446,1666,0,nan,nan
6,9,5,8.0,10.0,0.15111564684927792,1666,0,nan,nan
6,9,5,9.0,10.0,0.1463745619828924,1666,0,nan,nan
6,9,5,10.0,10.0,0.14536623088812772,1666,0,nan,nan
6,9,5,11.0,10.0,0.1434875728653871,1666,0,nan,nan
6,9,5,12.0,10.0,0.14318747673116738,1666,0,nan,nan
6,9,5,13.0,10.0,0.14237858400014253,1666,0,nan,nan
6,9,5,14.0,10.0,0.14097033371732448,1666,0,nan,nan
6,9,5,15.0,10.0,0.1388813731423454,1666,0,nan,nan
