L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
8,7,7,0.5,0.125,200,0.9917379423023712,0.00014975693207836834
8,7,7,0.5,0.15,200,0.989587620049752,0.00014574831608952333
8,7,7,0.5,0.175,200,0.9863322277576309,0.00018083609487108698
8,7,7,0.5,0.2,200,0.9820210249429483,0.00023651718726885144
8,7,7,0.5,0.225,200,0.976711716328695,0.0002996666694462398
8,7,7,0.5,0.25,200,0.9704684385155963,0.0003645675962338148
8,7,7,0.5,0.275,200,0.9633597883362978,0.000428679797989704
8,7,7,0.5,0.3,200,0.9554569874560083,0.000490727376918348
8,7,7,0.5,0.325,200,0.9468322483819824,0.0005500034296739497
8,7,7,0.5,0.35,200,0.937557378946797,0.0006060975516480614
8,7,7,0.5,0.375,200,0.9277026383923302,0.0006587748087717733
8,7,7,0.5,0.4,200,0.9173358397488325,0.0007079145184274797
8,7,7,0.5,0.425,200,0.9065216804406515,0.000753475239229812
8,7,7,0.5,0.45,200,0.8953212753592722,0.0007954725056508306
8,7,7,0.5,0.475,200,0.8837918630489409,0.0008339634477404725
8,7,7,0.5,0.5,200,0.8719866550802817,0.0008690355375487576
8,7,7,0.5,0.525,200,0.85995480015683,0.0009007980550064447
8,7,7,0.5,0.55,200,0.8477414371932377,0.0009293754899432598
8,7,7,0.5,0.575,200,0.8353878149026325,0.0009549024016821936
8,7,7,0.5,0.6,200,0.8229314588977816,0.0009775194159055973
8,7,7,0.5,0.625,200,0.8104063706624609,0.0009973701268460103
8,7,7,0.5,0.65,200,0.7978432458191821,0.0010145987265839792
8,7,7,0.5,0.675,200,0.7852697018249382,0.001029348219056876
8,7,7,0.5,0.7,200,0.7727105075422586,0.0010417591024120116
8,7,7,0.5,0.725,200,0.7601878090685688,0.0010519684235988577
8,7,7,0.5,0.75,200,0.747721347792667,0.001060109125633626
8,7,7,0.5,0.775,200,0.7353286679228291,0.0010663096218586296
8,7,7,0.5,0.8,200,0.7230253117393296,0.0010706935433512602
8,7,7,0.5,0.825,200,0.7108250016066324,0.0010733796157656823
8,7,7,0.5,0.85,200,0.6987398083755167,0.0010744816305462608
8,7,7,0.5,0.875,200,0.6867803062469972,0.00107410848280678
8,7,7,0.5,0.9,200,0.6749557144876099,0.001072364254363949
8,7,7,0.5,0.925,200,0.663274026604601,0.001069348325572574
8,7,7,0.5,0.95,200,0.6517421277308566,0.0010651555038486147
8,7,7,0.5,0.975,200,0.6403659010506175,0.0010598761601954363
8,7,7,0.5,1.0,200,0.6291503241325082,0.0010535963677724474
8,7,7,0.6,0.0,200,0.9787573238992033,0.0006583298531332789
8,7,7,0.6,0.025,200,0.983215414086403,0.0005747079150668154
8,7,7,0.6,0.05,200,0.9865362665547583,0.0004901012003673247
8,7,7,0.6,0.075,200,0.9886977784448285,0.0004065562844760912
8,7,7,0.6,0.1,200,0.9896919964970954,0.00032740873777969563
8,7,7,0.6,0.125,200,0.9895250687237498,0.0002587905252708482
8,7,7,0.6,0.15,200,0.9882166194983878,0.00021222879266053355
8,7,7,0.6,0.175,200,0.9857986218839266,0.00020302130676695036
8,7,7,0.6,0.2,200,0.9823138783273174,0.00023401112567318137
8,7,7,0.6,0.225,200,0.9778142408195314,0.00029061359842402453
8,7,7,0.6,0.25,200,0.9723587040217402,0.00035876730148615485
8,7,7,0.6,0.275,200,0.9660114926456908,0.0004309067116547174
8,7,7,0.6,0.3,200,0.9588402423312516,0.0005033325870232241
8,7,7,0.6,0.325,200,0.9509143465571157,0.0005741330837280796
8,7,7,0.6,0.35,200,0.9423035152030416,0.0006422473309337161
8,7,7,0.6,0.375,200,0.9330765664012824,0.0007070599236424972
8,7,7,0.6,0.4,200,0.9233004540095625,0.0007682129382945236
8,7,7,0.6,0.425,200,0.9130395189528082,0.0008255102505201164
8,7,7,0.6,0.45,200,0.9023549435234088,0.0008788639269675156
8,7,7,0.6,0.475,200,0.8913043827325043,0.0009282614030013529
8,7,7,0.6,0.5,200,0.8799417450169378,0.0009737438179638105
8,7,7,0.6,0.525,200,0.8683170950914736,0.0010153908567679872
8,7,7,0.6,0.55,200,0.8564766536814392,0.0010533096961954167
8,7,7,0.6,0.575,200,0.8444628716337071,0.0010876267272764493
8,7,7,0.6,0.6,200,0.8323145590115314,0.0011184812640849901
8,7,7,0.6,0.625,200,0.8200670529091323,0.0011460207345617925
8,7,7,0.6,0.65,200,0.8077524106734865,0.001170397008706249
8,7,7,0.6,0.675,200,0.7953996178818429,0.0011917636145758242
8,7,7,0.6,0.7,200,0.7830348027452012,0.0012102736530151378
8,7,7,0.6,0.725,200,0.770681450582707,0.0012260782631575344
8,7,7,0.6,0.75,200,0.7583606136568705,0.0012393255204861306
8,7,7,0.6,0.775,200,0.74609111300532,0.0012501596719135916
8,7,7,0.6,0.8,200,0.7338897299877758,0.0012587206303319746
8,7,7,0.6,0.825,200,0.7217713861242916,0.0012651436657698273
8,7,7,0.6,0.85,200,0.7097493104679632,0.0012695592424932524
8,7,7,0.6,0.875,200,0.6978351942642798,0.0012720929616131301
8,7,7,0.6,0.9,200,0.6860393330284361,0.0012728655773511569
8,7,7,0.6,0.925,200,0.6743707564456193,0.0012719930623130448
8,7,7,0.6,0.95,200,0.6628373466883581,0.0012695867031016436
8,7,7,0.6,0.975,200,0.6514459458670149,0.0012657532125269339
8,7,7,0.6,1.0,200,0.6402024533990772,0.0012605948486652911
8,7,7,0.7,0.0,200,0.9716310292546647,0.0008699664324247371
8,7,7,0.7,0.025,200,0.9767976797236995,0.0007774733514473391
8,7,7,0.7,0.05,200,0.980861661742564,0.0006828612332124171
8,7,7,0.7,0.075,200,0.9837950699014928,0.0005878835423451963
8,7,7,0.7,0.1,200,0.9855835690595263,0.0004950507464952692
8,7,7,0.7,0.125,200,0.9862265621689446,0.0004082783310415533
8,7,7,0.7,0.15,200,0.9857367958981103,0.0003341654832246047
8,7,7,0.7,0.175,200,0.9841394590286469,0.0002835812204616101
8,7,7,0.7,0.2,200,0.9814708677961925,0.0002694488207598429
8,7,7,0.7,0.225,200,0.9777768563701713,0.00029528592581049934
8,7,7,0.7,0.25,200,0.9731109982868845,0.0003501347091131513
8,7,7,0.7,0.275,200,0.9675327777360798,0.0004204336091613718
8,7,7,0.7,0.3,200,0.9611058120742367,0.000497348781955399
8,7,7,0.7,0.325,200,0.9538962034698919,0.00057605573689921
8,7,7,0.7,0.35,200,0.945971072502588,0.0006539298661851716
8,7,7,0.7,0.375,200,0.937397303140115,0.0007294835289019196
8,7,7,0.7,0.4,200,0.9282405088560598,0.0008018430704959591
8,7,7,0.7,0.425,200,0.9185642146138224,0.0008704901884526774
8,7,7,0.7,0.45,200,0.908429239050814,0.000935126587784155
8,7,7,0.7,0.475,200,0.8978932549129999,0.000995597962506346
8,7,7,0.7,0.5,200,0.8870105028149863,0.0010518481537788134
8,7,7,0.7,0.525,200,0.8758316328772483,0.0011038896658574929
8,7,7,0.7,0.55,200,0.8644036499345676,0.0011517836530159718
8,7,7,0.7,0.575,200,0.8527699401683093,0.0011956257560573344
8,7,7,0.7,0.6,200,0.8409703596926442,0.0012355357749078625
8,7,7,0.7,0.625,200,0.8290413684672859,0.001271649991554484
8,7,7,0.7,0.65,200,0.8170161956830875,0.001304115403288159
8,7,7,0.7,0.675,200,0.804925025331778,0.001333085377511987
8,7,7,0.7,0.7,200,0.7927951929549593,0.0013587163880662604
8,7,7,0.7,0.725,200,0.7806513865444248,0.001381165585583743
