task_index,L,N,nmax,W_over_t,realization_start,realization_stop,realizations_in_block,U_points,U_values_over_t_json,core_hash
125,8,8,8,4.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
126,8,8,8,4.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
127,8,8,8,4.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
128,8,8,8,4.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
129,8,8,8,4.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
130,8,8,8,4.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
131,8,8,8,4.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
132,8,8,8,4.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
133,8,8,8,4.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
134,8,8,8,4.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
135,8,8,8,4.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
136,8,8,8,4.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
137,8,8,8,4.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
138,8,8,8,4.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
139,8,8,8,4.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
140,8,8,8,4.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
141,8,8,8,4.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
142,8,8,8,4.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
143,8,8,8,4.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
144,8,8,8,4.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
145,8,8,8,4.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
146,8,8,8,4.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
147,8,8,8,4.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
148,8,8,8,4.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
149,8,8,8,4.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
150,8,8,8,4.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
151,8,8,8,4.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",589b55ffcb4af2101fe2ac869b1ccba31a379d08497278d77a65dbd2b0481a69
152,8,8,8,5.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
153,8,8,8,5.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
154,8,8,8,5.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
155,8,8,8,5.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
156,8,8,8,5.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
157,8,8,8,5.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
158,8,8,8,5.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
159,8,8,8,5.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
160,8,8,8,5.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
161,8,8,8,5.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
162,8,8,8,5.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
163,8,8,8,5.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
164,8,8,8,5.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
165,8,8,8,5.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
166,8,8,8,5.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
167,8,8,8,5.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
168,8,8,8,5.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
169,8,8,8,5.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
170,8,8,8,5.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
171,8,8,8,5.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
172,8,8,8,5.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
173,8,8,8,5.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
174,8,8,8,5.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
175,8,8,8,5.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
176,8,8,8,5.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
177,8,8,8,5.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
178,8,8,8,5.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
179,8,8,8,5.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
180,8,8,8,5.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
181,8,8,8,5.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
182,8,8,8,5.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
183,8,8,8,5.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
184,8,8,8,5.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
185,8,8,8,5.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
186,8,8,8,5.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
187,8,8,8,5.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
188,8,8,8,5.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
189,8,8,8,5.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",dc3add58f73fed855f9b5a9a11a2e7ec4dcc965add7ee67ade325b883f1071df
190,8,8,8,6.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
191,8,8,8,6.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
192,8,8,8,6.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
193,8,8,8,6.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
194,8,8,8,6.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
195,8,8,8,6.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
196,8,8,8,6.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
197,8,8,8,6.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
198,8,8,8,6.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
199,8,8,8,6.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
200,8,8,8,6.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
201,8,8,8,6.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
202,8,8,8,6.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
203,8,8,8,6.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
204,8,8,8,6.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
205,8,8,8,6.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
206,8,8,8,6.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
207,8,8,8,6.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
208,8,8,8,6.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
209,8,8,8,6.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
210,8,8,8,6.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
211,8,8,8,6.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
212,8,8,8,6.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
213,8,8,8,6.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
214,8,8,8,6.0,192,200,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
215,8,8,8,6.0,200,208,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
216,8,8,8,6.0,208,216,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
217,8,8,8,6.0,216,224,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
218,8,8,8,6.0,224,232,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
219,8,8,8,6.0,232,240,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
220,8,8,8,6.0,240,248,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
221,8,8,8,6.0,248,256,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
222,8,8,8,6.0,256,264,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
223,8,8,8,6.0,264,272,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
224,8,8,8,6.0,272,280,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
225,8,8,8,6.0,280,288,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
226,8,8,8,6.0,288,296,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
227,8,8,8,6.0,296,300,4,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",894b11d6f868e08857a419f948618521328fcb9bf456d5fdc63dde9a1aa74a23
228,8,8,8,7.0,0,8,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
229,8,8,8,7.0,8,16,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
230,8,8,8,7.0,16,24,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
231,8,8,8,7.0,24,32,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
232,8,8,8,7.0,32,40,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
233,8,8,8,7.0,40,48,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
234,8,8,8,7.0,48,56,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
235,8,8,8,7.0,56,64,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
236,8,8,8,7.0,64,72,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
237,8,8,8,7.0,72,80,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
238,8,8,8,7.0,80,88,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
239,8,8,8,7.0,88,96,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
240,8,8,8,7.0,96,104,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
241,8,8,8,7.0,104,112,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
242,8,8,8,7.0,112,120,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
243,8,8,8,7.0,120,128,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
244,8,8,8,7.0,128,136,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
245,8,8,8,7.0,136,144,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
246,8,8,8,7.0,144,152,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
247,8,8,8,7.0,152,160,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
248,8,8,8,7.0,160,168,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
249,8,8,8,7.0,168,176,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
250,8,8,8,7.0,176,184,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
251,8,8,8,7.0,184,192,8,11,"[0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0]",29ce35432669e02fd62954e176d95ece4d2e0d2e1e029cf36d27e8a871721e4b
